generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5
47,288,793,36717,12728.2,10704.2,3.99047,-17.0017,13.2954,-16.6419,-51.0383,-36.2371,-9.97772
48,294,430,58112,12604.4,12652.2,3.53054,-14.5662,12.2269,-15.6935,-48.7161,-35.3595,-9.95513
49,300,353,41260,13064.2,10755.2,3.35195,-17.3576,9.05938,-17.4633,-52.5287,-35.0743,-11.6621
50,306,192,70844,20512.4,20758.9,3.41152,-18.2589,5.94748,-15.1756,-48.1597,-33.4054,-11.5062
51,312,95,59269,11787.1,13641.7,3.42311,-19.2449,3.57759,-17.2416,-46.5064,-34.1017,-8.96465
52,318,465,84793,14564.2,17721,3.38584,-21.9272,1.08057,-18.2613,-47.9361,-35.6874,-12.0361
53,324,532,72488,23828.3,18731.3,3.24479,-21.4482,3.95308,-17.8544,-52.4569,-38.2501,-14.4054
54,330,75,80081,19881.4,21341.1,2.85854,-19.3123,7.23364,-18.6131,-52.4521,-38.1421,-13.794
55,336,294,65967,14902.4,18650.4,2.81048,-19.0961,3.52091,-21.0532,-50.6791,-36.6522,-15.7063
56,342,852,32944,10305.7,9026.9,3.14087,-16.5063,2.09132,-23.7535,-50.4317,-36.1314,-18.2097
57,348,725,30645,11338.9,9285.72,3.05464,-16.6356,5.28393,-22.7439,-52.8703,-36.7954,-18.6636
58,354,157,43628,13149.3,12055.4,2.87945,-16.8302,1.85176,-21.3253,-50.3122,-36.4366,-18.7902
59,360,181,43103,13159.4,14224.9,2.88522,-15.9192,4.74603,-18.8314,-53.3232,-37.9047,-19.7469
60,366,1616,70549,24852.9,22949.4,2.71954,-16.2229,3.30036,-18.0112,-47.6305,-36.4319,-16.8329
61,372,517,53615,16026.1,14460.3,2.64848,-16.6067,2.36354,-16.8021,-48.2989,-37.5469,-17.4657
62,378,852,45497,17566.8,14159.1,2.5851,-16.6359,1.44162,-15.6663,-47.1728,-37.2367,-17.3799
63,384,131,54749,13126.1,13134.6,2.43354,-15.5193,0.98538,-15.4412,-46.2142,-35.627,-17.5309
64,390,475,52222,15159,14388.6,2.25494,-16.0031,1.72019,-17.171,-49.3112,-36.2599,-19.6771
65,396,186,44822,12328.5,12263,2.09799,-17.9087,0.606065,-18.6269,-50.7934,-37.9579,-19.8105
66,402,239,84212,13284.8,18461.6,1.92707,-16.4288,0.763405,-17.1273,-49.1715,-37.5028,-20.7554
67,408,543,34696,11233.1,9169.27,1.74186,-15.7985,1.82221,-17.6318,-48.3853,-36.9679,-20.4758
68,414,812,61024,15328,13430.5,1.64758,-16.5858,2.25351,-18.0202,-49.5816,-38.4886,-21.1757
69,420,122,82399,16380.4,17389.7,1.59079,-15.9247,3.63808,-16.9687,-48.7668,-38.2143,-19.619
70,426,214,30021,10588.6,9425.67,1.65028,-13.9086,4.43404,-15.6125,-49.2189,-38.1583,-20.6917
71,432,700,63758,13287.3,13567.2,1.5335,-16.2007,2.59622,-16.4735,-49.5544,-38.3671,-19.2042
72,438,2225,69756,20151.4,17371.8,1.52049,-16.8443,3.3697,-15.8019,-49.4311,-39.1603,-18.268
73,444,523,100231,18969.7,21636.4,1.59804,-14.8783,4.83717,-13.6763,-47.4164,-38.2384,-18.4443
74,450,311,46698,14822.1,12276.4,1.48454,-16.3857,2.90708,-14.6221,-47.675,-38.7023,-18.3112
75,456,167,74032,15551.6,16814.7,1.38798,-17.5757,3.08688,-15.4944,-49.7431,-39.7678,-19.0437
76,462,319,62286,22513,18235.2,1.39935,-17.5639,3.56929,-16.0361,-51.2835,-40.8217,-19.9865
77,468,896,58013,15987,14681.9,1.38235,-16.4127,5.07539,-15.7342,-51.7803,-40.6396,-19.8981
78,474,272,79974,15420,18156.2,1.33158,-17.0267,3.29645,-17.093,-51.7083,-40.8823,-20.4174
79,480,201,47125,12450.3,12160.2,1.29093,-16.0666,4.03581,-16.3968,-52.1441,-40.9533,-20.6343
80,486,1379,55451,16362.3,14348.6,1.37875,-15.8345,5.46754,-16.5269,-53.2511,-42.1126,-20.6428
81,492,181,64515,14018,14527.3,1.3435,-16.1067,5.35993,-15.8416,-51.9891,-41.8762,-19.8269
82,498,78,61166,18703.5,18831.6,1.41357,-17.7628,3.58351,-15.988,-52.2917,-42.8932,-19.8997
83,504,759,46991,13846.5,12726,1.35944,-16.9864,3.14176,-15.9064,-51.8847,-42.079,-21.179
84,510,201,59405,12400.9,16635.4,1.35704,-17.3106,1.90015,-16.9019,-52.2449,-41.48,-21.8684
85,516,431,62838,12661.6,14408.3,1.29029,-16.6834,2.60127,-17.2456,-52.6788,-41.6702,-22.536
86,522,581,65404,19761.8,17130,1.21875,-15.6937,3.36255,-17.1944,-52.2795,-41.4509,-22.6646
87,528,282,51380,15122.2,13360.8,1.04703,-16.3931,3.87091,-16.6661,-52.5415,-41.9447,-21.9564
88,534,397,65518,17951.3,17211,1.08228,-16.3167,5.30645,-15.6663,-53.3372,-42.7858,-21.6931
89,540,303,57808,17165.2,16105.1,1.14495,-16.3796,6.0483,-15.0635,-52.6747,-42.7524,-21.2298
90,546,979,79846,23120.1,21042.6,1.25562,-17.093,6.69657,-15.9066,-54.8525,-43.6746,-21.9048
91,552,2057,91824,17789.1,17530,1.33424,-17.767,6.35499,-15.7993,-54.4084,-44.223,-22.0354
92,558,258,67631,20767.1,19221.3,1.54208,-19.0752,6.50119,-15.9984,-55.9433,-45.7877,-22.8236
93,564,74,80183,24674.9,19898.8,1.67202,-19.6877,6.0274,-15.9185,-55.8322,-45.5389,-23.0539
94,570,350,94791,20058.4,20827.6,1.73959,-19.8031,5.19948,-15.0371,-54.1383,-45.4998,-22.6422
95,576,77,60329,23894.1,19077.5,1.84169,-21.2894,4.17931,-16.3645,-56.1099,-47.2294,-23.7993
96,582,315,62355,19365.7,19426.2,1.75143,-19.5148,6.04157,-14.9322,-54.4925,-46.5096,-22.4051
97,588,368,64230,15371.2,14088.2,1.70183,-18.669,7.03934,-13.8161,-54.5872,-46.6035,-22.9084
98,594,183,36622,12806.6,9353.06,1.62182,-17.919,6.96626,-14.1334,-55.3531,-45.8268,-23.4918
99,600,481,54921,17521.7,14382.4,1.53885,-19.7125,5.8142,-14.7693,-56.3554,-46.6492,-23.0864
100,606,582,55509,17865.2,16857.3,1.4168,-20.1915,6.47646,-15.439,-57.1803,-47.3404,-22.9783
101,612,387,70506,21915,19103.9,1.4892,-20.2268,7.47549,-16.2467,-59.1485,-48.1575,-23.04
102,618,351,63907,15859.7,14926.9,1.43278,-20.7245,7.01622,-16.7087,-58.6438,-47.9589,-23.4673
103,624,3328,55662,17690.1,14779.4,1.30968,-18.9435,7.56635,-15.9678,-57.6961,-46.6698,-23.4459
104,630,357,79700,21613.9,20176.4,1.18209,-18.6713,7.468,-15.51,-56.5601,-46.2327,-23.3324
105,636,137,38340,12356.9,10992.3,1.19352,-18.5363,7.62248,-16.029,-56.5291,-46.25,-24.0239
106,642,342,44417,14365.7,13622.2,1.1245,-17.837,7.12978,-15.763,-55.5776,-45.1391,-23.1726
107,648,117,65598,16373.8,17023.8,1.11261,-18.4973,5.99013,-15.9804,-55.3646,-44.6795,-22.7383
108,654,128,89187,17025.6,19813.3,1.01093,-18.9249,7.04167,-15.8766,-56.603,-46.0573,-22.5752
109,660,327,116085,22445.6,25869.5,0.992036,-18.8235,6.8258,-16.8717,-57.1537,-45.6942,-22.8186
110,666,210,50767,17090.2,14227.8,1.08626,-18.9158,6.28573,-17.0736,-56.9966,-45.0205,-21.957
111,672,486,62460,17932.7,18584.1,1.19812,-19.1561,5.20041,-17.0173,-57.0045,-44.8265,-21.8615
112,678,934,68843,17843.5,14843.1,1.20546,-19.4401,4.90388,-17.0517,-57.1703,-45.1407,-22.1218
113,684,1745,70393,14973.5,13761.9,1.1458,-18.5702,5.04035,-16.7887,-56.3373,-44.2315,-21.8832
114,690,367,73420,21802.6,19968,1.06391,-19.0575,5.12479,-16.8876,-57.1209,-44.7347,-22.5127
115,696,201,51082,16569.4,12772.8,1.10068,-19.5037,4.78765,-16.6992,-57.4753,-44.5663,-22.0035
116,702,244,85364,21214.9,21434,1.1558,-20.1833,4.19961,-16.5369,-57.6266,-44.7614,-21.9363
117,708,398,110001,20588.9,22743.9,1.15203,-20.35,3.69982,-16.7985,-57.4269,-44.4713,-21.2434
118,714,1019,117422,33997.6,34780.3,1.14919,-20.7727,2.98046,-16.8093,-57.3364,-44.2499,-21.4017
119,720,226,100259,18141.1,19412.3,1.03746,-20.6921,3.56221,-16.4484,-57.0177,-44.6335,-21.4776
120,726,453,34767,11313.4,10234.5,0.920418,-20.0228,4.52283,-16.8703,-57.2172,-44.6287,-21.8158
121,732,105,90097,21631.4,22147.2,0.874928,-20.5532,3.96816,-17.1871,-57.5689,-44.408,-21.1548
122,738,923,73508,21750,22589.3,0.897483,-20.7999,5.1898,-17.1816,-58.4986,-45.3218,-21.3781
123,744,127,113593,23741.3,22976.8,0.922258,-21.0128,4.81816,-17.0664,-58.3533,-45.0734,-20.5426
124,750,707,53529,16425.5,13867.1,0.961963,-20.8349,5.64039,-16.9091,-58.6231,-45.3106,-20.313
125,756,204,66090,20637.9,19883.3,1.01005,-21.0226,5.49992,-16.923,-58.3932,-44.8625,-19.8342
126,762,343,62117,25461.4,21305,1.04279,-19.821,6.28116,-16.0043,-57.3475,-44.7638,-19.9732
127,768,804,110377,15180,20529.9,1.08156,-19.1922,5.96879,-15.633,-56.3753,-43.958,-19.6812
128,774,40,67571,18554,17045.7,1.16501,-18.2203,6.53629,-15.1002,-55.2388,-43.7376,-19.8829
129,780,3998,92061,24486.1,19738.3,1.1972,-17.8119,7.26375,-14.6874,-55.3837,-43.7932,-20.0015
130,786,384,44242,11186.1,12155.9,1.15276,-18.263,6.41973,-15.9156,-55.8579,-43.3134,-19.5413
131,792,1970,61165,17753.4,16134.8,1.11796,-17.3682,6.61362,-15.2653,-54.5995,-42.8841,-19.6059
132,798,1298,81682,19354.9,17518.4,1.08618,-17.2888,6.14483,-15.5862,-54.5994,-42.2663,-19.294
133,804,931,60797,19441.8,17719.8,1.05791,-16.8365,6.21876,-14.7452,-53.5636,-41.8613,-19.0099
134,810,278,66603,21661.6,16513,1.07792,-16.7001,6.66252,-14.7628,-53.7643,-42.4282,-20.47
135,816,172,81644,14331,16511.1,1.16404,-15.555,7.30568,-14.1194,-52.9598,-42.141,-21.0185
136,822,77,56510,13816.8,13870,1.26294,-14.9959,7.92185,-13.3307,-52.4167,-42.4741,-21.5376
137,828,1507,41773,9776.83,8435.48,1.19152,-16.1427,7.6569,-14.2262,-53.6869,-43.0331,-21.4888
138,834,622,51316,17788.8,15607.8,1.27556,-17.0946,8.56729,-14.5172,-54.9877,-44.7209,-21.9609
139,840,1672,30087,12610.6,8753.12,1.26543,-16.28,9.38326,-13.8432,-54.1618,-44.095,-21.0168
140,846,115,49637,12607.6,13916.9,1.17616,-17.0648,8.4836,-14.1815,-54.3477,-44.3353,-21.4175
141,852,130,92348,16852,21157.1,1.13897,-17.0034,9.20838,-14.1207,-54.3152,-44.4033,-21.073
142,858,493,79214,19033.4,17500.9,1.09741,-17.0073,7.94717,-14.915,-54.0743,-43.4043,-20.9173
143,864,424,51749,17010.5,13973.5,1.1798,-16.6335,7.78894,-15.6588,-54.1554,-42.7655,-20.2175
144,870,999,74536,23675.5,20252.6,1.24597,-17.6426,6.41524,-16.4618,-54.9453,-42.6969,-19.7294
145,876,301,125701,20956.7,24542.1,1.22682,-17.31,7.26575,-16.0706,-55.025,-43.3137,-19.9504
146,882,568,96110,21098.4,21804.2,1.0722,-17.2547,7.85698,-15.153,-54.9998,-43.7,-20.6211
147,888,1156,174459,23350.1,32444.3,1.05212,-18.3353,7.42463,-15.7814,-56.2517,-44.6065,-21.3148
148,894,25,137708,20052.9,25371.6,1.04133,-18.5607,7.29095,-15.4216,-56.337,-44.5255,-20.648
149,900,595,66442,18434.8,17199.6,1.08308,-17.2591,7.12636,-15.5148,-55.6335,-43.2939,-20.3513
150,906,95,66020,18490.4,16345.6,1.08688,-18.2333,7.60842,-16.6262,-57.0903,-44.4529,-20.7765
151,912,512,55388,17230.8,16537,1.18803,-17.5496,8.26257,-16.7595,-57.2141,-43.9386,-20.1997
152,918,702,94950,19478,20563.7,1.32886,-16.8657,8.3927,-17.0571,-57.2601,-43.7549,-20.1464
153,924,113,108098,20293.3,23876.5,1.48792,-15.957,9.61524,-16.5487,-57.29,-44.0602,-20.6456
154,930,1685,34032,14195,10347.1,1.76974,-15.1385,10.3079,-16.8617,-58.0615,-44.3508,-21.3549
155,936,331,72459,17378.6,18905.3,2.08598,-16.1113,10.7498,-17.553,-59.9164,-46.0794,-21.8084
156,942,259,35708,12806.5,9445.66,2.32874,-15.6076,10.7988,-15.124,-58.3907,-46.3764,-22.6101
157,948,1390,47141,16267,13852.6,2.48356,-15.1754,11.8847,-16.9761,-60.9124,-46.3338,-22.4108
158,954,321,94530,17772.6,22174.2,2.2618,-14.9972,11.4762,-15.574,-58.2063,-44.8813,-21.1175
159,960,128,88519,17150.7,18675.4,2.16582,-13.2373,11.2214,-15.9016,-56.7609,-42.7966,-20.3177
160,966,343,90654,18538.8,20788.4,2.2103,-14.0223,11.3518,-17.4522,-58.2374,-42.6642,-19.883
161,972,323,64516,14996.6,17015.6,2.17838,-14.1672,12.3121,-16.2504,-58.4427,-43.57,-20.5584
162,978,394,45166,16326,14007.3,2.23037,-13.3017,13.379,-15.5574,-58.6214,-43.5356,-20.709
163,984,701,39101,13650.1,9708.29,2.36178,-14.1503,14.6041,-15.6826,-59.9707,-44.5005,-20.6065
164,990,158,38718,6403.4,8365.84,2.15411,-12.3374,14.0318,-15.9631,-58.7738,-43.3841,-21.112
165,996,256,74407,12216.4,15825.6,2.20378,-12.969,16.6542,-15.6547,-61.5239,-45.9926,-21.9798
166,1002,125,36883,7407.93,8118.02,2.13138,-12.5002,16.9956,-14.4273,-60.2939,-46.0846,-22.1486
167,1008,229,49531,13738.8,11907.8,1.90621,-12.3685,16.0037,-16.2602,-60.9402,-45.2374,-21.661
168,1014,403,57609,14897.7,13079.8,1.84404,-14.6952,15.1292,-16.6653,-62.3132,-46.4102,-21.0284
169,1020,122,104136,19187.9,25398.3,1.84515,-15.4534,14.1565,-17.519,-63.1207,-46.726,-21.0347
170,1026,1118,65985,20371.5,17525.1,1.94329,-16.5004,15.0107,-18.659,-65.4212,-48.0609,-21.012
171,1032,318,42627,10969.6,10635.7,2.12132,-17.8063,15.3056,-19.5301,-67.3916,-49.4779,-20.9461
172,1038,690,57422,15362.1,13029.6,2.2588,-16.9974,16.6597,-19.8394,-67.2139,-48.4174,-20.0669
173,1044,208,106389,17876.5,24036.6,2.45341,-17.0159,17.9294,-19.1755,-66.5743,-49.2939,-20.6547
174,1050,473,36768,13130.9,10004.3,2.69332,-18.8723,16.7414,-19.0836,-66.08,-49.718,-20.0734
175,1056,1171,82576,18147.4,19026.6,2.83611,-20.7837,12.9836,-20.8263,-66.3526,-48.8344,-18.8989
176,1062,273,73815,13638.3,14458.8,2.61909,-18.9206,16.136,-19.294,-66.3213,-49.9371,-21.0272
177,1068,851,65836,14466.4,15585.7,2.60616,-19.4431,12.5518,-18.6568,-63.5666,-48.718,-20.9136
178,1074,230,79685,25444.6,25127.1,2.43557,-19.8736,11.9472,-19.7467,-64.9412,-48.5706,-21.0052
179,1080,393,102133,21282,20381.6,2.23942,-19.158,12.7424,-20.5678,-66.3103,-48.518,-21.0609
180,1086,3569,133203,30705,31252.1,2.2152,-19.9919,12.4083,-20.6657,-67.2113,-48.7744,-21.3063
181,1092,191,67072,21366.5,19161.7,2.21992,-19.171,11.6717,-18.8568,-65.0077,-47.8269,-21.5281
182,1098,146,44319,12816,10895.3,2.47933,-20.0304,10.4152,-17.503,-64.7203,-48.9412,-22.4953
183,1104,912,40539,14708.6,12095.9,2.53898,-19.9874,10.0456,-17.0051,-63.3688,-48.9491,-22.229
184,1110,168,70498,16641.3,16439.4,2.91435,-19.2823,10.5077,-14.8321,-63.5471,-49.8742,-24.0432
185,1116,1284,41334,11817.3,11585.6,2.99121,-19.1775,11.0532,-14.367,-63.0618,-50.3788,-24.6163
186,1122,292,47681,12366.6,11398.2,2.9654,-18.1014,11.0354,-15.4183,-63.2399,-50.0341,-24.7181
187,1128,506,99078,15442.6,20317.2,2.90419,-17.7296,13.0325,-16.1764,-65.6587,-50.983,-24.7831
188,1134,725,70242,14698,16388,2.79024,-16.891,12.8084,-14.9863,-64.2208,-49.8878,-25.6671
189,1140,287,36973,12079.5,8269.56,2.65876,-17.5075,12.8436,-13.5351,-64.23,-51.2107,-26.3426
190,1146,470,40293,11811.4,11566.2,2.43646,-16.7568,13.3857,-15.0272,-64.2407,-50.4619,-24.8264
191,1152,207,58029,11560,12087.7,2.28891,-17.0487,13.4458,-13.5804,-63.0513,-50.9111,-24.9948
192,1158,338,55794,12803.8,10996,2.14007,-17.7523,13.7284,-13.336,-63.2,-51.7206,-25.6453
193,1164,104,37003,12218,12179.7,2.02212,-18.3514,13.9089,-13.4225,-63.7723,-52.5806,-25.6855
194,1170,63,46443,9152.13,10496.5,1.96615,-18.0466,14.0102,-13.5237,-63.0501,-51.6674,-24.3719
195,1176,1390,36070,12443.2,10852.5,1.82047,-17.045,13.8854,-13.913,-62.2673,-50.3787,-24.1632
196,1182,155,39541,11110.2,9719.57,1.67568,-16.9203,14.8607,-14.0401,-63.3973,-51.1174,-25.1369
197,1188,416,19616,7365,5461.56,1.62872,-16.655,15.0831,-14.8916,-63.3233,-50.8699,-24.5809
198,1194,1223,35654,11099.5,10152.3,1.4838,-16.7029,14.7366,-13.988,-62.9695,-51.2167,-24.7695
199,1200,103,47449,11241.1,10522.9,1.41586,-15.7702,15.887,-14.3076,-63.578,-50.977,-24.8498
200,1206,83,44872,10721.6,10123.9,1.39614,-16.3013,14.662,-15.0285,-64.2191,-50.7913,-25.0461
201,1212,246,29388,9895,8708.86,1.42604,-15.98,14.5309,-15.8859,-64.4811,-50.1867,-24.5315
202,1218,310,29464,7827.97,7771.34,1.49611,-15.5529,14.4597,-15.4062,-64.3991,-50.2912,-24.7017
203,1224,80,33574,10302.3,9647.78,1.55372,-14.8769,15.9917,-16.1827,-64.8155,-50.0972,-24.047
204,1230,857,40667,11146,11963.5,1.48148,-15.349,15.6792,-16.2077,-64.8804,-50.1617,-23.7628
205,1236,148,54828,12181.6,12297.6,1.3751,-15.8818,14.3757,-16.0645,-63.784,-49.615,-23.71
206,1242,371,55235,12741.9,13959.1,1.30104,-15.6025,14.1126,-15.1716,-62.7435,-49.4789,-24.1855
207,1248,654,38657,12244.3,10264.4,1.30887,-15.311,13.7782,-15.0162,-61.9559,-48.7299,-23.9314
208,1254,102,23664,8813.13,6915.06,1.41488,-15.2934,12.6291,-15.3203,-61.3626,-47.9181,-23.8725
209,1260,481,43670,11886.4,10114.6,1.33568,-15.5223,12.882,-15.5879,-62.3488,-48.7125,-24.0559
210,1266,628,52326,14714.6,14673.4,1.36071,-16.1374,12.4012,-15.7522,-62.2289,-48.7492,-23.2963
211,1272,779,38802,11031.7,9831.63,1.39617,-16.7003,12.2204,-14.7601,-61.5725,-49.2411,-23.4487
212,1278,252,70459,15272.5,16719.1,1.50989,-17.6706,11.4789,-15.0536,-61.9437,-49.936,-23.7211
213,1284,375,103523,22419.9,24449.4,1.48486,-17.2092,13.5951,-16.1382,-63.8958,-50.1915,-23.1957
214,1290,347,83471,16540.8,22129.6,1.52955,-17.4483,13.9068,-16.1513,-63.4554,-50.3642,-22.9347
215,1296,335,56779,16763.4,11499.4,1.48302,-16.9814,14.027,-17.0321,-64.0911,-49.9835,-22.7159
216,1302,477,51852,19281.6,15577,1.42618,-16.4,14.854,-15.8833,-63.5895,-49.9365,-22.8753
217,1308,253,81567,14298.9,16391.9,1.40269,-16.4513,14.9687,-15.8729,-64.3596,-50.3795,-22.9933
218,1314,175,59270,12447.7,12798.6,1.30594,-16.5869,14.924,-15.7714,-64.4839,-50.571,-23.1599
219,1320,580,93802,18497.3,18434.4,1.2509,-16.8936,14.8277,-15.4575,-64.5757,-50.8219,-23.4362
220,1326,860,63315,15933.1,15504.6,1.21917,-17.2216,14.0965,-15.0277,-64.1376,-50.8565,-23.3897
221,1332,383,37730,10245.2,10041.4,1.1584,-17.1054,14.2637,-14.5435,-63.8378,-50.9685,-23.7941
222,1338,50,26557,9811.1,7148.36,1.20308,-16.7202,14.6944,-13.9899,-64.0093,-51.1636,-24.0201
223,1344,285,56101,13605.7,13868.4,1.12366,-17.0262,14.5158,-14.4998,-64.5006,-51.2754,-23.8935
224,1350,125,45259,16211,11090.2,1.03824,-17.2865,14.2652,-14.8931,-64.5724,-51.1876,-23.9717
225,1356,474,37820,8868.03,8662.13,0.944412,-16.7412,14.5256,-14.7824,-64.638,-51.0142,-24.0038
226,1362,220,66547,13363,14654.5,0.899155,-16.6859,14.4751,-14.9921,-64.9189,-50.9236,-24.0289
227,1368,990,66749,13705,12591.8,0.855853,-16.7405,14.6568,-15.5365,-65.3772,-50.9835,-23.7345
228,1374,112,47848,13660.6,12323.6,0.926756,-17.5406,14.7075,-16.0273,-66.1705,-51.6208,-23.4852
229,1380,1285,59083,13545,13561,0.92861,-17.3569,14.4287,-16.2707,-66.126,-51.1945,-23.4286
230,1386,363,28850,8936.43,7265.14,0.898718,-17.0402,14.2547,-15.9173,-65.8432,-50.9095,-23.6119
231,1392,671,69211,12185.2,15427.2,0.825245,-17.335,14.2706,-16.0556,-66.0593,-51.1328,-23.5999
232,1398,305,45846,14299,13295.3,0.835837,-17.4646,14.4199,-16.3947,-66.3712,-51.1185,-23.5337
233,1404,562,92073,16952.8,19045.4,0.819771,-17.7313,14.4992,-16.2817,-66.5398,-51.3931,-23.4294
234,1410,1014,46281,17382.8,13890.2,0.927096,-18.2581,14.4899,-17.1698,-67.5631,-51.6666,-23.3335
235,1416,505,81642,18176.7,21065.4,1.10882,-19.0662,14.6197,-17.4006,-68.1761,-52.3886,-23.3754
236,1422,2108,42919,12208.6,9774.72,1.24229,-19.1374,14.5575,-17.7663,-68.9711,-52.5132,-23.4881
