generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,7,1.23333,1.77499,-4.74201,5.85716,-4.68532,-1.79242,-3.10998,3.58342,-2.55175,-2.60237,5.50781,-5.23057,0.378074,-4.41657,1.85601,2.20591,-5.98434,0.271843,-5.45933,-0.311419,0.596799,-2.32703,-6.30509,-3.89433
1,200,4,38,19.2667,9.58063,-4.43007,5.07272,-8.66345,-1.0194,-4.37356,-0.504935,-0.428308,-1.07933,5.54458,-4.26351,2.15676,-2.19534,-1.22734,-0.432233,-8.01309,-5.98905,-9.18277,-3.11367,0.455301,-2.59896,-7.29213,-7.64736
2,300,3,91,34.3667,18.41,-8.16674,2.76837,-13.5958,-3.8746,-6.58046,-0.76524,-7.90946,-7.66678,-0.120412,-8.94345,0.142899,-2.52383,-3.38746,-2.86642,-10.4902,-7.33201,-13.9218,-6.7171,0.198425,-5.72982,-5.6329,-10.9459
3,400,22,111,56.4667,23.8266,-4.77978,3.83947,-11.731,-4.18801,-9.8793,-1.50894,-6.35531,-7.26127,0.716036,-7.62213,0.497296,-2.79295,-4.78314,-3.82181,-18.1953,-6.73019,-12.6991,-11.4859,-1.17505,-6.93226,-7.68796,-13.8813
4,500,16,104,57.7667,24.2212,-4.44224,3.33741,-7.75558,-5.31674,-11.8833,-1.85814,-6.7003,-7.62544,-1.79174,-6.64246,1.78725,-1.96123,-4.27059,-7.29214,-17.4101,-6.68263,-12.142,-9.82142,-1.59594,-8.43193,-14.7562,-17.4441
5,600,26,112,61,24.7456,-4.47833,1.91022,-6.93511,-1.98157,-9.48129,-4.14961,-4.259,-6.76896,-1.84182,-5.1314,1.32494,-2.54129,-4.79006,-9.47055,-16.5656,-8.3347,-11.7013,-11.5594,-1.75716,-9.14985,-17.1637,-18.544
6,700,22,181,74.5,41.8188,1.59712,1.41342,-7.70653,-1.08864,-10.3289,-5.58915,-6.39645,-6.98011,-2.74867,-5.18791,1.25645,-2.27625,-5.75066,-11.4221,-13.9442,-10.2857,-11.7291,-12.6613,-3.06982,-9.95284,-14.6688,-21.0759
7,800,15,320,99.9667,58.0823,-1.92505,1.58174,-8.98356,-2.2616,-10.2197,-5.27753,-6.3788,-7.46311,-4.45619,-7.79585,1.03068,-4.64504,-5.76458,-9.19372,-13.3517,-9.316,-11.2427,-15.0919,-6.5473,-10.8326,-11.7342,-23.5141
8,900,45,490,150.1,89.7761,0.273792,2.0777,-8.78743,-3.93056,-9.85317,-5.4096,-9.32084,-7.22312,-5.14837,-8.91927,3.48106,-5.25767,-6.3167,-9.22953,-14.4453,-10.3754,-12.5553,-13.5375,-5.52261,-11.8265,-11.2698,-30.5484
9,1000,39,241,134.733,53.3446,-4.00142,2.18001,-8.01244,-5.93841,-10.3503,-5.91771,-4.75091,-8.36472,-5.36725,-7.4858,4.06941,-5.31008,-5.4472,-9.4668,-12.1202,-10.0098,-12.1803,-16.9724,-6.84898,-11.7735,-13.5082,-32.1159
10,1100,47,582,150.467,102.696,-4.02187,2.08486,-11.1164,-4.77135,-9.2569,-3.02977,-6.74642,-6.37476,-5.07371,-8.9772,2.57747,-5.65326,-6.72178,-9.73545,-10.3993,-10.8949,-12.1773,-14.9804,-8.86756,-12.4627,-11.9131,-34.671
11,1200,39,415,173.233,100.113,-5.24585,1.66874,-9.31831,-5.97298,-8.90322,-0.323696,-9.47259,-7.14276,-5.72342,-8.38879,6.10991,-4.72302,-6.56053,-10.0137,-9.74604,-12.814,-10.4476,-13.8278,-8.9134,-8.97281,-11.4631,-34.9719
12,1300,56,473,179.833,95.9824,-5.1982,1.84577,-11.2629,-6.55745,-10.8475,0.885758,-9.38563,-7.70118,-4.69578,-7.94432,6.72561,-5.77032,-6.06128,-10.1916,-9.65758,-12.0287,-9.56535,-11.7741,-7.65857,-10.217,-11.8829,-39.166
13,1400,58,1401,282.667,271.821,-0.998922,2.02139,-11.1453,-6.18273,-10.0616,0.924903,-8.04353,-7.63963,-6.34348,-7.71836,6.25332,-8.36228,-6.15914,-9.3403,-9.60093,-12.4587,-10.0588,-10.8265,-7.37325,-11.234,-9.73026,-41.3018
14,1500,36,600,267.3,151.891,-2.0254,1.89056,-12.481,-5.19363,-8.9773,0.873201,-7.24706,-8.60324,-6.32362,-9.28109,6.83457,-8.18958,-6.29366,-8.9919,-9.5469,-13.0768,-10.8675,-13.3358,-8.61462,-12.8406,-9.12046,-43.633
15,1600,79,702,273.533,140.636,-4.10307,3.06312,-10.8737,-4.7397,-7.52286,-0.713584,-6.56337,-5.51758,-6.51714,-10.6187,6.60682,-9.3414,-7.97053,-10.6628,-10.0337,-12.428,-12.6724,-13.5434,-9.17708,-12.8186,-9.37857,-45.3737
16,1700,51,758,311.533,162.426,-6.40069,2.28213,-9.53524,-4.91296,-6.8306,-1.3658,-6.8215,-5.28352,-7.41938,-7.81155,5.83409,-9.54141,-7.19869,-11.2285,-11.9511,-12.6649,-12.5283,-12.5131,-10.2601,-13.0207,-11.2313,-46.5213
17,1800,50,955,301.233,218.943,-5.8134,2.87963,-8.48827,-6.20689,-5.83189,-1.4905,-7.08133,-5.42112,-7.66068,-9.7137,5.47296,-7.66502,-6.68259,-12.1698,-11.7434,-14.286,-12.252,-11.5434,-10.2589,-12.3516,-10.9644,-48.5122
18,1900,59,1223,378.767,274.962,-6.59549,3.72629,-7.72746,-6.6052,-7.37108,-2.65589,-8.29517,-7.31742,-6.75867,-9.26906,6.73053,-8.15845,-7.53972,-10.3108,-12.3504,-12.2584,-13.3875,-11.1209,-10.4215,-12.1127,-11.6388,-51.3804
19,2000,41,844,284.667,200.078,-5.7923,3.64664,-7.67052,-6.62342,-7.47596,-2.82465,-8.1394,-8.03582,-6.85177,-9.84898,5.33476,-10.0332,-9.32918,-12.0846,-13.2334,-12.4776,-13.6794,-9.84202,-11.2086,-11.2679,-10.8152,-57.4101
20,2100,117,1473,448.667,335.742,-7.63605,4.42753,-6.96099,-5.87446,-7.91994,-4.55256,-6.93988,-7.55665,-7.28261,-10.0812,6.01207,-9.9281,-9.63409,-12.7904,-12.6418,-12.6503,-14.2267,-9.54556,-11.8156,-9.64106,-10.0384,-58.7325
21,2200,10,1603,571.933,481.592,-7.2411,3.60314,-6.57943,-6.38711,-7.77714,-5.55251,-6.30896,-6.23706,-7.37433,-9.7928,4.36931,-10.9431,-10.4881,-13.0428,-12.4895,-13.5468,-13.1526,-9.34323,-9.46861,-11.0207,-7.95169,-58.7129
22,2300,50,1619,514.633,384.36,-9.29522,3.20004,-4.06114,-6.13519,-7.36182,-2.17251,-4.56006,-6.62188,-5.39069,-11.0513,6.66919,-10.2042,-11.2582,-13.8608,-12.816,-12.7737,-14.192,-9.31442,-8.84249,-11.5296,-7.27038,-58.7066
23,2400,101,1706,657,481.874,-9.47087,4.24158,-3.48023,-5.84419,-6.3998,0.335313,-3.71764,-6.05667,-4.92344,-9.55449,5.61693,-11.8326,-11.63,-13.1399,-11.2205,-14.6315,-14.1853,-10.6877,-8.99726,-11.6347,-6.13132,-58.9243
24,2500,97,3815,1094.3,869.341,-11.0016,5.06125,-3.06426,-5.2256,-6.90848,-0.925831,-3.84051,-5.83767,-3.67257,-9.01753,6.62203,-13.7673,-11.0468,-12.2208,-10.5318,-13.9488,-13.4502,-10.377,-9.16387,-13.8634,-5.8635,-59.8995
