generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5
78,474,503,61870,13749.7,13093.6,0.0965167,-4.41489,2.64494,-2.66098,-11.9491,-1.07379,-3.38919
79,480,818,78071,25670.7,18707.5,0.0951817,-4.56272,2.64599,-2.62673,-12.0296,-1.09791,-3.43467
80,486,372,137533,27231.4,28521.1,0.0888092,-4.46812,2.71388,-2.7383,-11.9725,-1.09689,-3.40423
81,492,2303,103397,22666.2,25393.8,0.0841466,-4.53097,2.65396,-2.75702,-11.9763,-1.08945,-3.41365
82,498,219,83972,24462.6,21838.3,0.0877286,-4.6164,2.62422,-2.7666,-11.9805,-1.14513,-3.47561
83,504,686,95423,23418.8,26521.4,0.0869357,-4.57517,2.61634,-2.77131,-11.9382,-1.1599,-3.46042
84,510,920,80117,22248.3,18724.4,0.0850695,-4.66825,2.59042,-2.7637,-12.0014,-1.13237,-3.46407
85,516,674,80036,20341.2,19393,0.0829829,-4.67332,2.63029,-2.77321,-11.9936,-1.19656,-3.49375
86,522,588,51545,18165,16472,0.0854791,-4.61381,2.67714,-2.82715,-11.958,-1.21668,-3.46457
87,528,467,88833,20697.9,20921.6,0.091258,-4.59879,2.70582,-2.86578,-11.9455,-1.24743,-3.45669
88,534,266,71775,25718.8,20809.1,0.100796,-4.50712,2.73663,-2.88279,-11.8798,-1.2893,-3.43982
89,540,1496,64990,18782.3,17712.8,0.116035,-4.6216,2.71005,-2.82615,-11.935,-1.37478,-3.46964
90,546,203,111656,23747.9,28805.6,0.109526,-4.66098,2.72901,-2.86824,-11.9658,-1.31585,-3.52531
91,552,2265,84272,25889.5,23471.6,0.0999243,-4.61531,2.70166,-2.85302,-11.9084,-1.32861,-3.48608
92,558,2531,144497,20541.7,26172.1,0.0956909,-4.65377,2.67223,-2.90747,-11.9638,-1.22344,-3.50373
93,564,1930,64670,20614.4,19056.2,0.092651,-4.65096,2.63438,-2.86275,-12.01,-1.23558,-3.48991
94,570,398,110864,24521.1,25418.8,0.0918198,-4.58097,2.64682,-2.8047,-12.0086,-1.16245,-3.4297
95,576,768,80396,25847.8,22880.5,0.102861,-4.5891,2.56901,-2.687,-12.0378,-1.12032,-3.40992
96,582,185,64972,21264.6,17910.9,0.0969537,-4.63734,2.59434,-2.722,-12.0175,-1.16893,-3.4496
97,588,63,132563,19974.8,27293.2,0.0845948,-4.67214,2.604,-2.78235,-11.9946,-1.19898,-3.47871
98,594,302,102127,23271.8,26156.4,0.0842985,-4.77878,2.57074,-2.81402,-12.0317,-1.22231,-3.51052
99,600,260,92551,26442,23890.5,0.0877444,-4.81405,2.48581,-2.77359,-12.0535,-1.18407,-3.51388
100,606,460,86166,20059.4,21694.9,0.0895037,-4.83907,2.4798,-2.73472,-12.0897,-1.22297,-3.50991
101,612,317,71476,17379,16076.9,0.0839528,-4.76771,2.50795,-2.71245,-12.0933,-1.19197,-3.49283
102,618,182,121011,19500.4,26967.4,0.0824326,-4.73416,2.52765,-2.68287,-12.1126,-1.12999,-3.48522
103,624,1125,96676,24239.2,26874,0.0803951,-4.78776,2.59958,-2.7828,-12.0777,-1.22009,-3.54605
104,630,1143,59953,23936.3,17704.2,0.0745304,-4.79861,2.5833,-2.73552,-12.1064,-1.19767,-3.52059
105,636,874,57612,16271.4,14641.6,0.0666184,-4.79013,2.60273,-2.77731,-12.0754,-1.22138,-3.52223
106,642,598,93756,19693.6,18571,0.0650816,-4.82492,2.61694,-2.81347,-12.0515,-1.28423,-3.55179
107,648,1155,86745,24432.4,20851.6,0.0658736,-4.73234,2.67471,-2.83512,-12.0475,-1.22319,-3.5271
108,654,1413,107186,24753.8,24536.1,0.0628503,-4.7129,2.62964,-2.80411,-12.0667,-1.17644,-3.50458
109,660,1210,95000,24513.3,23676.8,0.0580493,-4.7438,2.618,-2.78181,-12.0947,-1.19251,-3.51871
110,666,85,80970,23117.1,20182.6,0.0515745,-4.7719,2.62049,-2.7805,-12.1002,-1.18911,-3.52197
111,672,203,62415,21173.2,19037.6,0.0507602,-4.71378,2.6437,-2.79824,-12.0862,-1.15546,-3.4879
112,678,229,145058,22588.1,29279.6,0.0560272,-4.72901,2.65597,-2.80921,-12.0928,-1.14175,-3.4762
113,684,861,64696,23443.8,18279.1,0.0518887,-4.75846,2.64706,-2.80791,-12.107,-1.17623,-3.50062
114,690,197,71669,18211,15643.1,0.046186,-4.73456,2.67248,-2.81693,-12.0872,-1.18291,-3.51106
115,696,2071,55348,20997.2,16181.7,0.0425961,-4.71805,2.69139,-2.81584,-12.0799,-1.1938,-3.5109
116,702,1365,86554,25430,24121.9,0.0411887,-4.72009,2.68654,-2.81254,-12.0914,-1.1613,-3.515
117,708,1477,49522,18150.5,14448.3,0.0462667,-4.69069,2.68939,-2.81531,-12.059,-1.14536,-3.5168
118,714,1336,79012,17708.9,17012.4,0.0463944,-4.71791,2.66504,-2.78579,-12.0956,-1.12874,-3.51439
119,720,1727,121285,23922.5,25455.6,0.0451575,-4.69092,2.66678,-2.80333,-12.0813,-1.1104,-3.50085
120,726,603,122987,24441.1,25068,0.0498825,-4.68442,2.64442,-2.77407,-12.0899,-1.06665,-3.50409
121,732,263,61873,22233.1,17677.2,0.0466406,-4.677,2.65298,-2.77649,-12.0895,-1.0835,-3.49833
122,738,140,48292,16548.8,14232.8,0.0450654,-4.66765,2.64128,-2.78033,-12.0869,-1.06819,-3.4725
123,744,2198,105188,28948,29149.5,0.0394648,-4.6813,2.67577,-2.80173,-12.0792,-1.10272,-3.49187
124,750,81,66127,17624.4,16585.3,0.0374347,-4.68021,2.69339,-2.82141,-12.0575,-1.13284,-3.50777
125,756,2412,60213,16206.3,14781.8,0.0330885,-4.69094,2.68163,-2.80089,-12.0746,-1.12555,-3.51119
126,762,570,83298,20239.7,18721,0.0305939,-4.69427,2.68135,-2.78999,-12.0863,-1.12801,-3.50679
127,768,940,92635,23857.7,23057.4,0.0281454,-4.713,2.662,-2.7913,-12.095,-1.12678,-3.506
128,774,121,86505,21908,19511.9,0.0266015,-4.71133,2.67679,-2.78875,-12.0948,-1.13783,-3.50436
129,780,184,108820,18956.4,21013.3,0.0253163,-4.71145,2.68195,-2.80293,-12.094,-1.13693,-3.50018
130,786,545,102037,19557.8,22474.3,0.0249775,-4.70673,2.6727,-2.80607,-12.0958,-1.13577,-3.49828
131,792,554,112598,21095.8,23719.1,0.0244304,-4.70361,2.66258,-2.79846,-12.0886,-1.1379,-3.50467
132,798,1978,110231,27367.5,26902.8,0.0223606,-4.69457,2.67054,-2.80078,-12.0822,-1.12662,-3.50597
133,804,1526,87717,24852.8,20109.5,0.0193819,-4.70392,2.67365,-2.80176,-12.0836,-1.13411,-3.50499
134,810,912,82344,20056.5,19963.3,0.0180798,-4.7139,2.66838,-2.80408,-12.0937,-1.12998,-3.50764
135,816,501,102859,26403.7,21856.4,0.0178285,-4.69968,2.66604,-2.80874,-12.0861,-1.12034,-3.50513
136,822,83,84144,25383.9,22262.8,0.0187785,-4.69338,2.66216,-2.80923,-12.0904,-1.11366,-3.49416
137,828,1346,86618,25754.3,21189.4,0.0200013,-4.69803,2.66013,-2.81616,-12.0934,-1.10841,-3.49638
138,834,648,90708,24296.4,27538.7,0.0211598,-4.69498,2.65428,-2.81721,-12.0947,-1.10134,-3.48914
139,840,988,48111,13598.6,13693.5,0.0207546,-4.69788,2.66067,-2.82279,-12.0939,-1.10348,-3.4943
140,846,431,69802,18843.6,17939.8,0.0236726,-4.7011,2.67051,-2.84668,-12.0881,-1.11298,-3.49879
141,852,1090,97371,20437,21278,0.0236677,-4.68461,2.67411,-2.83979,-12.0852,-1.1076,-3.48936
142,858,499,126730,24796.8,27840.5,0.0237192,-4.67754,2.66434,-2.83738,-12.087,-1.08859,-3.4894
143,864,352,77288,18732.8,18016.3,0.0228686,-4.69201,2.66981,-2.83832,-12.0864,-1.10394,-3.50375
144,870,659,128151,27841.2,31507.8,0.0223561,-4.6861,2.67338,-2.84261,-12.0809,-1.10698,-3.50687
145,876,442,77209,19474.7,18105.7,0.0230432,-4.67576,2.67883,-2.83409,-12.0803,-1.10118,-3.50871
146,882,384,119529,21434.7,25745.2,0.0252851,-4.65567,2.67386,-2.82061,-12.0811,-1.09474,-3.49395
147,888,663,80673,23704.8,21216.2,0.0254236,-4.66604,2.66053,-2.80755,-12.0895,-1.08693,-3.48355
148,894,429,88320,17272.2,18304.8,0.0244457,-4.65905,2.66919,-2.83782,-12.0833,-1.08455,-3.48279
149,900,159,116720,22474.7,23724.5,0.0211801,-4.67386,2.6703,-2.83891,-12.0836,-1.09434,-3.4897
150,906,688,61546,19138.2,14811.1,0.0205404,-4.6589,2.67572,-2.84518,-12.0827,-1.08683,-3.48035
151,912,74,85897,19914.8,20673.9,0.0230696,-4.66577,2.66388,-2.83999,-12.0934,-1.08305,-3.4646
152,918,673,107678,28662,28247.9,0.0227226,-4.66691,2.65408,-2.82373,-12.0983,-1.07421,-3.46834
153,924,721,67079,19016.4,17970,0.023421,-4.66342,2.64846,-2.81295,-12.1052,-1.06603,-3.4593
154,930,312,75596,21138.4,20871.5,0.0225079,-4.67878,2.6587,-2.84216,-12.0996,-1.08384,-3.46946
155,936,877,87412,19016,19236.3,0.0210158,-4.68354,2.65838,-2.84108,-12.0985,-1.09322,-3.47455
156,942,364,122869,24095.1,28324.6,0.0200926,-4.67992,2.65441,-2.84313,-12.0987,-1.09009,-3.4746
157,948,1149,50234,17450.5,14612.7,0.0182259,-4.67687,2.64854,-2.83823,-12.1003,-1.07877,-3.47089
158,954,850,78862,20385.8,20265,0.0173149,-4.68606,2.64595,-2.84089,-12.103,-1.08644,-3.47429
159,960,1222,83202,17660.1,18083.3,0.0160183,-4.68587,2.64442,-2.8405,-12.1006,-1.08724,-3.47227
160,966,58,52389,19538.6,16165.9,0.0157872,-4.67219,2.6414,-2.83378,-12.0988,-1.0795,-3.46576
161,972,1376,90213,20247.7,22258.7,0.0136189,-4.6793,2.64491,-2.8368,-12.0986,-1.08607,-3.47148
162,978,609,91323,17698.8,18757.1,0.0121416,-4.67693,2.64845,-2.83439,-12.0976,-1.08664,-3.46979
163,984,833,88915,22141.2,22828.9,0.0109827,-4.67805,2.65134,-2.8402,-12.0983,-1.08482,-3.47031
164,990,464,105528,15362.3,21761.7,0.0104879,-4.68024,2.64933,-2.83566,-12.1009,-1.08329,-3.47356
165,996,139,83131,22374,23002.5,0.0105887,-4.68455,2.64541,-2.83308,-12.1061,-1.08326,-3.47107
166,1002,1767,75771,24066.5,17565.9,0.0105915,-4.69176,2.64684,-2.83805,-12.104,-1.09182,-3.47713
167,1008,419,67662,19304.5,18667.7,0.00909338,-4.6843,2.64797,-2.83473,-12.1035,-1.08556,-3.4732
168,1014,207,83250,22972.7,20936.5,0.00849754,-4.6845,2.64783,-2.83722,-12.102,-1.08517,-3.47095
169,1020,1646,125648,24915.1,28717.4,0.0075875,-4.68584,2.64939,-2.83809,-12.1012,-1.08806,-3.47294
170,1026,509,94439,24029.2,23634.8,0.00696107,-4.68637,2.65081,-2.84027,-12.1004,-1.08903,-3.47331
171,1032,1965,51901,19918.5,15467.8,0.00678191,-4.68824,2.64979,-2.83932,-12.1002,-1.09257,-3.47355
172,1038,184,91662,20113.2,18894.9,0.00705786,-4.68698,2.64535,-2.83576,-12.1011,-1.09093,-3.47314
173,1044,130,73350,27492.4,20920.2,0.00765335,-4.68521,2.64361,-2.83224,-12.102,-1.08796,-3.47473
174,1050,1627,98659,26828.4,25240.8,0.00894172,-4.68163,2.64146,-2.83055,-12.1018,-1.08435,-3.47545
175,1056,89,53563,13082,12493.7,0.00997867,-4.67571,2.64315,-2.83033,-12.0983,-1.08517,-3.47341
176,1062,541,98205,21575.7,24083.8,0.00985447,-4.67623,2.64338,-2.82943,-12.1009,-1.07975,-3.47305
177,1068,1759,67516,23068.4,19152.2,0.0106727,-4.66832,2.64214,-2.82324,-12.0991,-1.0755,-3.47263
178,1074,1444,68901,23111.3,18537,0.0111204,-4.66792,2.64194,-2.82375,-12.0977,-1.07894,-3.47535
179,1080,184,125913,25545.5,29953.9,0.0126573,-4.6643,2.63836,-2.82171,-12.0943,-1.08133,-3.4773
180,1086,367,77044,22170.1,21802.7,0.0145784,-4.65747,2.63379,-2.81367,-12.0952,-1.07627,-3.47839
181,1092,246,92876,23210.1,23557.8,0.0167456,-4.65136,2.62784,-2.80743,-12.0924,-1.07269,-3.4802
182,1098,265,96122,21206.8,23257.8,0.0181266,-4.64529,2.62917,-2.81168,-12.0885,-1.07454,-3.47668
183,1104,108,43289,14994.7,12373.9,0.0186454,-4.63775,2.62948,-2.80683,-12.088,-1.06928,-3.47017
184,1110,2118,84100,22885.4,19573.4,0.0185256,-4.63827,2.62416,-2.80429,-12.0878,-1.07239,-3.47689
185,1116,806,88205,26208.2,26905.7,0.0178644,-4.62997,2.62692,-2.79908,-12.0885,-1.06446,-3.47507
186,1122,720,100861,24132.1,22539.9,0.0159925,-4.63416,2.62808,-2.80162,-12.0862,-1.07098,-3.47772
187,1128,1508,70402,24544.1,20568.2,0.0163668,-4.6375,2.62247,-2.79261,-12.0873,-1.07722,-3.48275
188,1134,244,67149,17916,17635.2,0.0169475,-4.64965,2.62746,-2.80203,-12.0859,-1.0875,-3.48145
189,1140,691,127645,22258.6,25487.5,0.016848,-4.63954,2.62543,-2.79892,-12.0821,-1.08296,-3.47836
190,1146,1266,80638,26099,23206.4,0.0167011,-4.65,2.63172,-2.81255,-12.0831,-1.08719,-3.47519
191,1152,670,99164,19580.2,21058.5,0.0157156,-4.65997,2.63332,-2.81686,-12.0885,-1.08907,-3.47516
192,1158,646,92508,21403.3,25044.9,0.0146082,-4.6522,2.63174,-2.80829,-12.0907,-1.08365,-3.47396
193,1164,379,51620,14262.4,11462.6,0.0136476,-4.64524,2.63328,-2.81223,-12.086,-1.08388,-3.47366
194,1170,663,80609,25570.8,23127.8,0.0126551,-4.65358,2.63474,-2.81783,-12.0898,-1.08428,-3.47198
195,1176,646,166701,27540.7,40236.9,0.0126673,-4.65397,2.6418,-2.82449,-12.0881,-1.08598,-3.47313
196,1182,236,76581,26633.8,20156.6,0.0122867,-4.65512,2.64404,-2.82706,-12.0876,-1.08781,-3.47283
197,1188,163,125001,22923.9,26625.4,0.0112674,-4.65343,2.6439,-2.8254,-12.087,-1.08805,-3.47305
198,1194,219,75242,20201.4,18667.6,0.0105432,-4.64762,2.64026,-2.8225,-12.0878,-1.08248,-3.47025
199,1200,272,56047,13178.9,13463.8,0.00947918,-4.64454,2.64106,-2.82141,-12.0852,-1.08294,-3.47105
200,1206,323,95825,20632.8,20658.5,0.00829707,-4.65033,2.64186,-2.82296,-12.0856,-1.08787,-3.4725
201,1212,380,48437,17325.4,13497.5,0.00758284,-4.65349,2.64467,-2.82724,-12.0855,-1.0892,-3.47219
202,1218,623,50935,16511.4,13159,0.00751919,-4.65853,2.64764,-2.83222,-12.0861,-1.09173,-3.47186
203,1224,638,90471,19327.2,20642,0.00673127,-4.65799,2.64609,-2.82907,-12.0867,-1.09143,-3.4729
204,1230,492,69145,20899.4,19680.7,0.00659285,-4.66206,2.64876,-2.83389,-12.0866,-1.09463,-3.47173
205,1236,486,127352,19818.9,24245.9,0.00634485,-4.66162,2.65032,-2.83447,-12.0861,-1.09532,-3.47187
206,1242,238,85991,20714.4,20190.8,0.0060882,-4.66107,2.65194,-2.83622,-12.0859,-1.09499,-3.47169
207,1248,171,76396,16037.5,17237.9,0.00572113,-4.65953,2.65173,-2.83447,-12.0862,-1.0935,-3.47137
208,1254,221,80384,23595.3,20953.2,0.00591709,-4.66201,2.65525,-2.83801,-12.0862,-1.09561,-3.47148
209,1260,306,82256,25851,23904.1,0.00573974,-4.66481,2.65612,-2.84078,-12.0867,-1.09654,-3.47085
210,1266,392,93703,19479.8,22853.3,0.00529202,-4.66368,2.65533,-2.83956,-12.0863,-1.0972,-3.47111
211,1272,300,63198,19600.9,16953.2,0.00522367,-4.66481,2.65727,-2.84189,-12.086,-1.09873,-3.47194
212,1278,1003,150165,21391.7,28700.6,0.00517457,-4.66262,2.65561,-2.83888,-12.0861,-1.09793,-3.47191
213,1284,251,110730,22474.1,23866.7,0.00535847,-4.65886,2.65465,-2.83881,-12.0846,-1.09657,-3.47115
214,1290,552,92851,27576.3,26520.2,0.0057057,-4.65611,2.65246,-2.83649,-12.084,-1.09567,-3.47111
215,1296,702,113414,27425.6,24799.4,0.0063601,-4.6544,2.65097,-2.83592,-12.0839,-1.09521,-3.47037
216,1302,1164,65494,19762.3,15900.9,0.00630166,-4.65513,2.65288,-2.83839,-12.0838,-1.09371,-3.46963
217,1308,915,75195,17766,17411.8,0.00709768,-4.65454,2.65661,-2.84315,-12.0827,-1.09335,-3.4679
218,1314,250,66651,21414.7,19215.1,0.00785522,-4.65495,2.65426,-2.84288,-12.0824,-1.09272,-3.46787
219,1320,762,124703,29801.3,27037.7,0.00863582,-4.64934,2.65028,-2.83824,-12.0829,-1.08702,-3.46668
220,1326,328,65989,20176.6,20072.1,0.00944493,-4.64394,2.64571,-2.83443,-12.0821,-1.08423,-3.46655
221,1332,817,87482,21356,20705.2,0.00947369,-4.6515,2.64581,-2.83491,-12.0852,-1.08651,-3.46787
222,1338,571,59514,22785.1,16665.7,0.0085743,-4.65594,2.64895,-2.83709,-12.0855,-1.08978,-3.46937
223,1344,1811,81265,22574.2,19647.3,0.00779679,-4.6519,2.64744,-2.83469,-12.0834,-1.09032,-3.46866
224,1350,573,52277,19388.3,15395.7,0.00756843,-4.65412,2.64889,-2.83757,-12.083,-1.09322,-3.46807
225,1356,1214,116113,22763.1,24395.8,0.00802226,-4.65964,2.65053,-2.83991,-12.0829,-1.09875,-3.46954
226,1362,636,106570,23820.7,25871.4,0.00851412,-4.65718,2.64777,-2.83599,-12.0826,-1.09768,-3.46878
227,1368,135,84493,22808.4,22019.9,0.00882855,-4.65756,2.64387,-2.83376,-12.0847,-1.09542,-3.46844
228,1374,408,102923,17798.2,22327.8,0.00947489,-4.66527,2.6492,-2.84186,-12.0834,-1.10294,-3.46875
229,1380,467,122239,22044,28542,0.0100036,-4.6684,2.65127,-2.84418,-12.0828,-1.10632,-3.4686
230,1386,1232,113818,27681,27507.9,0.00923081,-4.66503,2.65019,-2.83907,-12.0832,-1.1033,-3.47043
231,1392,186,103278,21109.6,25915.4,0.0094436,-4.66353,2.64747,-2.83565,-12.0826,-1.10223,-3.4702
232,1398,595,89785,24977.5,22534.2,0.0084016,-4.65946,2.64491,-2.83487,-12.0829,-1.09839,-3.46977
