generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,55,707,254.1,169.32,-4.02095,2.98202,-8.55867,-7.52511,-7.00731,-6.29712
1,200,219,11650,3191.87,2825.75,-5.75345,6.24353,-7.9484,-12.9343,-8.25166,-6.35432
2,300,178,53598,11483.4,13705.5,-6.3343,8.23287,-6.67614,-16.1959,-7.96927,-5.08908
3,400,571,79295,25213.6,20175.8,-7.35797,7.93775,-6.40724,-18.0901,-9.12733,-5.60266
4,500,350,102854,33820.2,30496,-6.77101,8.02897,-6.14353,-17.504,-10.4823,-5.53644
5,600,1926,94729,22748.7,20324.3,-6.55263,8.77313,-5.82345,-19.3659,-12.0002,-5.45433
6,700,604,176784,25346.8,34222.5,-7.22126,8.09694,-5.95404,-19.1687,-10.9068,-5.56698
7,800,2608,79701,24375,22109.9,-7.41043,7.55034,-6.01985,-19.3771,-11.6569,-5.76882
8,900,62,63418,22401.8,18220.6,-7.43169,6.6592,-5.93037,-19.8499,-9.96517,-5.76493
9,1000,629,101373,23049.8,23750.1,-7.31491,6.86013,-6.06012,-19.9693,-11.5678,-5.66431
10,1100,348,105759,23141.6,22098.9,-7.49998,7.31429,-6.04428,-19.561,-10.7345,-5.53396
11,1200,287,92738,23053.1,20802.1,-7.48442,6.82822,-6.08281,-19.854,-10.7935,-5.55297
12,1300,256,112469,26250.9,27814.4,-7.40837,6.42861,-6.13027,-19.83,-11.2733,-5.66244
13,1400,1283,92794,27758.2,24870.2,-7.36423,6.50997,-5.94787,-19.6656,-11.0303,-5.52503
14,1500,1345,142863,34784.4,32817.9,-7.60835,6.31195,-5.78416,-19.3751,-11.1477,-5.58811
15,1600,1008,136614,25929.7,28800.7,-7.67897,6.26803,-5.6283,-19.489,-11.2657,-5.72848
16,1700,2458,85921,26722.3,22910.2,-7.68579,6.30976,-5.73234,-19.3104,-11.2507,-5.7492
17,1800,712,109307,33862.7,29081.2,-7.6603,6.32928,-5.67633,-19.3227,-11.19,-5.78693
18,1900,625,70716,21120.9,17705.8,-7.63873,6.37224,-5.62116,-19.3644,-11.3203,-5.80985
19,2000,581,188537,33321.6,49627.9,-7.62927,6.37206,-5.61216,-19.3495,-11.1556,-5.80373
20,2100,1126,79749,25945.6,23325.2,-7.58157,6.34826,-5.61114,-19.3794,-11.0856,-5.81989
21,2200,109,127396,30776.8,25770,-7.60521,6.34258,-5.60212,-19.4429,-11.1587,-5.7571
22,2300,131,85957,21197.2,23123.9,-7.6244,6.34961,-5.62382,-19.4624,-11.1353,-5.8018
23,2400,1493,118107,30762.1,26580.6,-7.63016,6.29048,-5.60712,-19.4605,-11.0901,-5.83778
24,2500,3119,100907,35381.7,26595.4,-7.61234,6.28345,-5.59931,-19.4556,-11.1573,-5.87042
25,2600,145,77454,26999,22331,-7.60699,6.26063,-5.5934,-19.4442,-11.1156,-5.87869
26,2700,3837,119580,29854.4,27337.1,-7.61888,6.24681,-5.61139,-19.443,-11.1275,-5.89399
27,2800,1066,171279,32546,36694.4,-7.63836,6.22191,-5.63293,-19.4567,-11.1342,-5.89913
28,2900,74,161639,34617.4,46462.3,-7.66108,6.26148,-5.62596,-19.4577,-11.1368,-5.89211
29,3000,105,99731,31175.6,30511.8,-7.68628,6.28284,-5.63006,-19.4498,-11.1382,-5.91244
30,3100,533,126679,27084.5,26946,-7.67496,6.2691,-5.63182,-19.4422,-11.1338,-5.92896
31,3200,374,65944,20972.1,18633.1,-7.67256,6.27888,-5.63321,-19.4337,-11.1368,-5.94304
32,3300,1243,82348,26124.1,20936.5,-7.65391,6.2695,-5.63343,-19.4723,-11.129,-5.93538
33,3400,2128,130705,37724.5,32586.5,-7.64526,6.25917,-5.64529,-19.4794,-11.1226,-5.93174
34,3500,2930,147670,31454.3,33354.6,-7.66682,6.26688,-5.65501,-19.4993,-11.1284,-5.92012
35,3600,619,161612,23708.3,32918.9,-7.67041,6.26513,-5.65454,-19.5171,-11.1255,-5.93178
36,3700,2113,114155,26943.8,27544,-7.67578,6.27006,-5.65216,-19.5211,-11.1378,-5.91573
37,3800,230,102151,28186,26944.3,-7.67516,6.26644,-5.65179,-19.5261,-11.1293,-5.91167
38,3900,176,215684,35657.4,41520.4,-7.67599,6.27285,-5.64931,-19.5294,-11.123,-5.91722
39,4000,1130,87150,21231.8,23203.3,-7.68154,6.27051,-5.65432,-19.5284,-11.1311,-5.92324
40,4100,310,87738,22946.4,20811,-7.67108,6.26798,-5.64652,-19.5308,-11.1445,-5.91409
41,4200,1112,113497,28153,23113.1,-7.65605,6.27033,-5.64349,-19.5309,-11.144,-5.91211
42,4300,1801,48770,16868.9,12514.1,-7.65838,6.27104,-5.63661,-19.5311,-11.1498,-5.91227
43,4400,1097,97974,33864.1,26327.3,-7.66473,6.26894,-5.63983,-19.5326,-11.1436,-5.91313
44,4500,120,115949,25853,26877.5,-7.66694,6.27156,-5.64183,-19.5308,-11.1446,-5.91978
45,4600,1008,275930,42137.6,56164.8,-7.67083,6.27154,-5.64628,-19.5313,-11.1442,-5.92202
46,4700,1682,60210,25474.7,17503.5,-7.66588,6.27213,-5.64547,-19.5322,-11.1455,-5.92365
47,4800,2113,208058,40682.9,40799.4,-7.66271,6.27227,-5.64595,-19.5356,-11.1483,-5.92677
48,4900,497,119284,24110.7,30485.8,-7.65927,6.27244,-5.64225,-19.5356,-11.1477,-5.92622
49,5000,729,153031,35032.6,37400.4,-7.66372,6.27282,-5.64154,-19.5385,-11.1469,-5.92413
50,5100,848,83431,22676.1,21728.2,-7.66309,6.27357,-5.6431,-19.5372,-11.145,-5.9233
51,5200,1346,137832,27659.6,31653,-7.66067,6.27396,-5.64457,-19.5367,-11.1446,-5.9225
52,5300,115,118532,30317,26256.4,-7.66129,6.27331,-5.64641,-19.5365,-11.1444,-5.92294
53,5400,1333,92753,28862.3,25766.3,-7.66178,6.27392,-5.64573,-19.5369,-11.144,-5.92495
54,5500,357,97797,30544.1,26045.8,-7.66092,6.27284,-5.64708,-19.5376,-11.1438,-5.92431
55,5600,65,81189,28609.7,21366.4,-7.6607,6.27313,-5.64613,-19.5385,-11.144,-5.9226
56,5700,2855,118525,33983,31299.8,-7.66063,6.27285,-5.64578,-19.5384,-11.1442,-5.91958
57,5800,713,126906,23415.8,29850.5,-7.66024,6.27222,-5.6453,-19.5403,-11.1445,-5.92048
58,5900,2491,99323,23269.9,21934.2,-7.66054,6.2724,-5.64498,-19.5441,-11.1449,-5.92011
59,6000,2910,126267,39065.2,33600.1,-7.66152,6.27274,-5.64413,-19.5466,-11.1442,-5.92294
60,6100,539,72076,23852.2,20566.7,-7.66164,6.27209,-5.64485,-19.5467,-11.1444,-5.92212
61,6200,3393,160716,35385.3,41900.5,-7.66124,6.27183,-5.64504,-19.5476,-11.1442,-5.92553
62,6300,1610,102566,30645.7,28209.2,-7.66034,6.27133,-5.64533,-19.5485,-11.1442,-5.92429
63,6400,1650,77018,32847.2,24963.9,-7.66034,6.27143,-5.64513,-19.5486,-11.1443,-5.92562
64,6500,507,94940,33996.1,24581.9,-7.65991,6.27148,-5.64516,-19.5483,-11.1442,-5.92739
65,6600,608,103292,28499,27993.3,-7.65937,6.2714,-5.64512,-19.5474,-11.1442,-5.92768
66,6700,739,110579,28385.7,26674.3,-7.6592,6.27135,-5.64524,-19.5465,-11.1442,-5.92836
67,6800,344,192247,41730.2,43734.5,-7.65874,6.27141,-5.64525,-19.5457,-11.1443,-5.92968
68,6900,619,90686,31057.4,26232.4,-7.65801,6.27144,-5.64521,-19.5458,-11.1442,-5.93102
69,7000,1329,131335,38902.7,34376.7,-7.65817,6.27125,-5.6453,-19.5466,-11.1441,-5.93118
70,7100,350,146589,23957.1,33238.7,-7.65831,6.27122,-5.64522,-19.5469,-11.1442,-5.92976
71,7200,758,115472,28034.2,28889.7,-7.65816,6.27118,-5.64522,-19.5467,-11.1442,-5.92945
