generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,8,2.46667,1.9954,1.14243,4.26164,-1.79383,-0.343861,2.02799,2.14392,1.49326,-2.70489,0.226981,-3.8686,0.174214,1.82571,-1.04743,-1.99438,4.83931,-4.77629,-3.56692,-5.34516,3.77616,-1.77673,-0.863753,-5.31878
1,200,0,27,7.93333,7.2869,3.64504,2.50322,-6.64583,0.463395,-0.318233,1.4005,-3.9146,-13.6853,-0.676582,-4.7315,-7.09897,-1.72903,-3.8037,-7.97839,-1.37259,-5.57485,-5.2466,-6.13633,7.7387,0.581286,-2.99174,-17.3013
2,300,1,109,34.7,23.7982,-1.56211,6.32006,-9.61334,-0.426111,-2.63262,2.90571,-5.94942,-10.2919,2.82057,-1.9344,-6.00598,-1.34197,-6.05581,-8.37402,-0.24479,-5.35108,-9.19453,-7.57558,5.39321,-3.53281,-6.988,-25.4543
3,400,17,159,60.7,37.7032,0.426087,-0.996067,-7.62261,-3.60295,-3.62533,3.18218,-6.22918,-10.1396,2.04428,-3.22116,-6.28836,-5.65281,-10.4546,-8.06097,-0.455423,-6.17236,-9.46489,-9.86916,5.00131,-3.93241,-11.8907,-30.3384
4,500,7,242,67.3,55.2025,2.91214,0.0535506,-7.11041,-3.75666,-3.31982,2.78511,-4.25276,-9.67263,2.07008,-5.79042,-5.14638,-3.71268,-10.002,-11.1796,-1.29059,-7.64017,-11.9828,-9.92545,0.0302679,-3.52495,-14.5685,-34.6484
5,600,25,347,113.333,68.5663,1.44879,1.06472,-7.9722,-2.85035,-3.83312,2.88902,-2.16936,-9.52311,1.37585,-6.90086,-2.20744,-5.66791,-7.55464,-9.62294,-1.76306,-6.60145,-9.67977,-10.3732,-0.107149,-2.95584,-18.8207,-38.744
6,700,57,412,135.8,74.6834,1.12449,3.04917,-8.89541,-2.77983,-4.50027,1.8528,-2.57703,-8.21869,1.43494,-4.93331,-1.26478,-5.10412,-8.10729,-7.98786,-2.06777,-6.38721,-11.6847,-10.6143,-1.86671,-4.49236,-20.2546,-38.7593
7,800,34,480,174.7,124.174,0.806546,4.87371,-7.65528,-2.24073,-4.54154,2.36544,-5.06692,-7.50265,1.96777,-4.51942,-0.0282066,-6.27737,-7.39223,-7.3393,-1.82851,-5.21612,-10.9256,-9.48702,-1.65151,-5.93116,-20.481,-43.8756
8,900,24,846,214.033,178.923,2.75839,3.55792,-6.01662,-2.71163,-5.14332,1.701,-4.83403,-7.69915,2.0831,-5.79031,2.33243,-6.04263,-7.15794,-7.43034,-2.33645,-6.06832,-10.8051,-8.88377,-0.914891,-5.00079,-20.41,-45.1594
9,1000,29,338,157,88.5091,2.18928,4.08603,-5.73677,-2.79614,-4.92927,1.34,-5.82822,-5.28371,1.794,-6.2953,2.79527,-6.34734,-7.35237,-7.44817,-2.91412,-5.10586,-10.5175,-9.38234,-0.670166,-4.54365,-20.6097,-48.9874
