generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,6,2.73333,1.91065,5.49225,7.08701,-2.206,-4.38653,-3.31127,-0.537747,0.0725098,-8.57886,8.146,-7.15617,0.0632657,-1.52359,1.44465,-5.10947,-1.13131,-0.33802,-7.59887,-0.373806,3.32396,-5.34824,2.39316,-1.42811
1,200,0,18,5.03333,4.37456,5.14951,6.39908,-7.87281,-5.07498,-7.18389,-4.09663,-3.33343,-13.808,6.08552,-8.38594,-1.27993,-1.85987,4.62098,-12.0871,-3.48694,-3.86728,-6.23239,0.442664,2.0688,-9.7654,-0.454234,-8.33814
2,300,4,25,11.8667,5.48813,8.11422,4.53438,-5.26569,-0.818407,-6.85414,-7.15154,-8.61294,-16.0751,5.83471,-9.55714,-4.29884,-9.00714,2.63404,-14.025,-3.11308,-5.0565,-9.97376,-3.22528,2.34745,-13.565,0.11784,-15.5608
3,400,1,57,17.5667,10.83,6.81149,1.99243,-5.81617,-4.23444,-3.46642,-3.60729,-8.58575,-13.3214,3.81841,-10.7458,-4.58566,-9.16481,-1.31018,-18.168,-1.02793,-6.92408,-11.8434,-4.6369,2.78751,-15.313,-1.81733,-16.9775
4,500,12,74,34.7667,15.8129,5.92362,1.22518,-7.73636,-10.0734,-3.74322,-4.57377,-7.33923,-14.8826,0.177622,-11.8005,-5.08489,-9.60117,-1.40188,-13.5631,-4.79202,-7.2852,-10.709,-5.20826,-0.988874,-15.5882,-1.79363,-18.3513
5,600,23,126,64.9333,24.3182,5.53012,-0.993585,-8.96325,-10.7848,-4.82451,-6.60258,-10.0646,-10.2077,-0.749838,-11.2673,-3.98047,-13.5179,-1.37782,-14.5756,-6.04847,-7.60736,-9.73702,-6.45606,0.30024,-16.4265,-3.08049,-20.0737
6,700,26,163,83.9333,38.4447,6.11029,-2.63772,-9.1474,-11.0167,-4.63733,-5.15301,-8.10643,-7.95339,-2.45142,-8.67735,-2.97425,-11.2932,-2.42253,-11.4521,-8.03754,-5.16948,-9.8626,-7.93391,0.307729,-13.9848,-4.45238,-20.8888
7,800,47,300,117.8,59.1604,3.76448,-4.0334,-8.19076,-10.4546,-5.42669,-5.39389,-7.73353,-9.90157,-3.68992,-8.75209,-3.88933,-8.75801,-2.84599,-10.7585,-6.39067,-6.51295,-8.9027,-8.74159,-1.40224,-13.3599,-5.91841,-21.2126
8,900,37,275,106.733,48.3336,6.36793,-3.94232,-7.15282,-11.0259,-5.00802,-5.40079,-7.45885,-9.015,-5.30117,-9.81738,-5.86574,-6.90316,-3.19023,-11.4363,-8.67349,-7.63481,-9.55602,-7.56781,-1.94427,-11.6671,-5.79527,-20.4562
9,1000,47,244,130.7,52.2363,4.66036,-5.11475,-7.67983,-10.6819,-5.13262,-7.07866,-7.81749,-9.65635,-5.05656,-8.81631,-4.45913,-8.01809,-3.46593,-10.1666,-10.8441,-6.61631,-10.1491,-7.50119,-2.36225,-11.3303,-6.00694,-20.4977
10,1100,42,298,137.533,73.3991,3.34105,-3.86734,-7.68194,-10.4973,-5.07142,-6.96997,-8.16975,-10.3274,-5.00058,-7.73158,-4.7851,-8.34036,-3.98488,-9.78049,-11.1827,-6.73974,-9.42279,-7.62069,-4.05158,-11.3087,-5.89231,-20.741
11,1200,27,240,112.467,48.3134,1.28631,-4.06001,-7.68794,-10.5014,-5.02579,-7.03183,-7.98504,-9.73553,-4.8956,-7.92745,-4.98865,-7.46128,-4.0956,-10.2255,-9.88234,-6.54976,-9.70182,-7.46709,-6.94802,-10.6154,-6.18267,-20.6361
12,1300,45,261,129.467,62.2291,-0.249333,-3.85534,-7.61515,-10.4839,-4.60635,-7.66367,-8.06198,-9.36717,-5.50358,-8.49942,-5.21761,-6.21685,-3.89171,-10.4693,-9.60305,-5.92399,-9.92517,-7.32972,-6.56992,-10.6224,-6.08786,-20.6759
13,1400,31,376,137.667,86.7037,-0.375548,-4.25943,-7.53423,-10.5356,-4.5095,-7.45428,-8.02787,-9.42984,-6.35152,-8.11301,-5.29654,-4.91453,-3.69374,-10.5604,-9.84083,-5.1526,-9.84857,-7.15198,-5.27024,-10.9124,-6.38133,-20.7213
14,1500,22,360,134.533,70.2816,1.01801,-4.59339,-7.74965,-10.4808,-3.79661,-8.04642,-7.97312,-9.13124,-8.22909,-7.73697,-4.74146,-5.12391,-3.18176,-10.5122,-9.28837,-6.11608,-9.79092,-7.32005,-5.18973,-10.1185,-6.45965,-20.8111
15,1600,9,366,128.633,64.4336,0.163958,-4.49276,-7.81558,-10.504,-4.39352,-8.58561,-8.12342,-9.07533,-8.11426,-7.81317,-4.79989,-4.82525,-3.99721,-10.9536,-8.94677,-5.99656,-9.81972,-7.34472,-4.71139,-10.0477,-6.51296,-20.8005
16,1700,36,314,118.433,67.6414,0.940389,-4.75602,-7.88109,-10.4036,-4.35045,-7.75759,-8.10767,-9.20813,-8.16611,-7.6075,-4.83786,-5.54919,-4.11438,-11.8133,-9.64733,-7.24008,-9.97219,-7.35063,-4.70192,-9.91964,-6.41365,-20.8301
17,1800,29,700,160.533,145.03,-0.00968981,-4.67167,-7.94661,-10.5138,-4.39515,-8.64919,-8.12187,-9.29716,-8.11644,-7.54809,-4.93656,-5.02323,-4.03005,-11.605,-9.63432,-6.62633,-9.88589,-7.34965,-4.67355,-9.6863,-6.3374,-20.8468
18,1900,38,368,125.433,74.0651,0.357731,-4.00466,-7.94454,-10.4803,-4.26401,-8.48347,-8.10627,-9.76685,-8.29532,-7.21514,-5.18965,-4.96107,-3.70359,-11.3639,-7.90801,-6.60263,-10.0022,-7.14183,-4.51237,-9.85622,-6.37418,-20.857
19,2000,49,319,145.2,71.1794,0.728055,-3.6239,-7.84412,-10.1688,-4.09813,-8.24102,-8.07719,-9.69787,-8.19384,-7.58325,-5.38202,-5.08208,-4.13936,-11.2617,-7.82358,-6.53303,-9.52542,-7.1832,-4.82265,-9.77029,-6.29923,-20.861
20,2100,41,305,127.633,63.1389,1.06792,-3.46898,-7.92398,-10.2217,-3.92579,-8.57958,-8.07276,-9.60681,-8.21654,-7.63073,-5.39536,-4.79188,-4.39269,-11.8282,-8.02723,-6.39687,-9.62808,-7.16646,-5.0893,-9.83337,-6.38992,-20.8461
21,2200,49,455,132,86.8316,2.26093,-3.58218,-7.97271,-10.1939,-3.90629,-8.80647,-8.08343,-9.36005,-8.19913,-8.22923,-5.46616,-3.75236,-4.36531,-10.7553,-7.64832,-6.22473,-9.84853,-7.18403,-5.10825,-9.62347,-6.36804,-20.8448
22,2300,37,378,142.933,88.8959,1.44713,-3.35776,-8.01353,-10.1355,-3.89846,-9.20847,-8.11012,-9.30857,-8.24347,-7.78069,-5.49471,-3.82154,-4.40064,-10.5064,-8.01584,-5.97782,-9.89807,-7.1278,-4.84159,-9.67123,-6.38762,-20.8387
23,2400,53,414,143.867,79.8519,0.817049,-3.31753,-8.04618,-10.1674,-3.94696,-9.24607,-8.10366,-9.07604,-8.26129,-7.78191,-5.50823,-3.2109,-4.27679,-10.1346,-8.09206,-5.93799,-9.80762,-7.12456,-4.87187,-9.63137,-6.45828,-20.84
24,2500,46,454,172.433,99.7831,0.807273,-3.36422,-8.07064,-10.284,-3.93185,-9.00564,-8.10479,-9.01012,-8.30429,-8.15245,-5.45596,-3.09794,-3.61106,-9.70254,-7.42007,-5.87348,-9.7345,-7.05945,-4.74264,-9.66476,-6.50673,-20.8558
25,2600,47,292,130.667,60.6763,-0.218867,-3.24565,-8.06806,-10.4842,-3.85315,-8.9429,-8.10274,-8.91804,-8.40372,-8.48799,-5.48148,-3.32346,-4.83813,-9.93742,-7.57743,-5.87993,-9.6941,-7.09724,-4.63653,-9.45052,-6.50405,-20.8501
26,2700,34,364,164.267,89.4157,-0.32085,-3.63739,-8.06246,-10.6054,-3.89089,-9.20933,-8.09944,-8.97436,-8.50515,-7.86162,-5.53151,-3.10985,-3.97633,-9.74826,-7.91982,-5.8555,-9.71566,-7.03305,-4.53841,-9.26063,-6.47489,-20.8515
27,2800,40,433,174.467,97.2465,-0.12088,-3.66262,-8.06232,-10.7662,-3.91058,-9.25305,-8.07512,-9.03669,-8.42888,-7.47364,-5.53832,-3.38638,-3.68432,-9.52702,-7.72432,-5.89076,-9.76171,-7.00657,-4.52573,-9.10706,-6.42636,-20.8499
28,2900,54,437,143.133,85.6982,-0.115689,-3.65477,-8.08754,-10.7866,-3.84737,-9.15308,-8.06213,-9.07,-8.46794,-7.1318,-5.54376,-3.29391,-2.97157,-9.92196,-7.65172,-6.02163,-9.73487,-6.98672,-4.4969,-9.03821,-6.43926,-20.8489
29,3000,53,403,172.3,103.002,-0.390699,-3.71638,-8.11073,-10.7677,-3.94961,-9.10179,-8.08261,-9.10528,-8.4922,-6.69361,-5.50664,-3.40332,-3.00659,-9.4833,-7.59146,-5.97501,-9.70671,-6.99423,-4.63229,-9.07763,-6.44518,-20.851
30,3100,50,478,192.167,103.818,-0.574841,-3.72634,-8.10712,-10.5453,-3.98474,-9.11841,-8.0863,-9.27224,-8.76019,-6.64985,-5.44511,-3.45795,-3.04523,-9.49345,-7.58464,-6.02999,-9.62737,-7.00846,-4.58472,-9.09797,-6.46731,-20.8548
31,3200,58,376,162.367,80.6497,-1.0629,-3.75791,-8.10238,-10.5685,-3.96744,-9.09611,-8.07867,-9.26283,-8.70618,-6.72705,-5.41248,-3.47701,-3.1517,-9.38222,-7.52555,-5.99899,-9.55727,-7.00876,-4.51728,-9.12174,-6.46727,-20.854
32,3300,44,368,171.1,90.2221,-1.15574,-3.71418,-8.13894,-10.409,-3.93896,-9.05845,-8.07499,-9.29237,-8.72991,-6.50048,-5.40333,-3.47728,-3.52007,-8.94689,-7.49742,-5.91291,-9.52415,-7.00856,-4.56687,-9.15893,-6.46802,-20.8499
