generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,88,36895,5490.83,7426.49,-6.72946,-1.42773,-2.33927,-9.60436,-7.92389,-6.7873
1,200,449,70944,19203.5,15905.8,-9.77203,3.30354,-5.34238,-15.9348,-8.68227,-6.94658
2,300,172,107054,28105.6,29681.9,-8.66724,4.78278,-6.27325,-19.6952,-9.21202,-6.76472
3,400,492,137396,31094.5,32066,-8.50292,5.17341,-6.09369,-20.0294,-8.23926,-6.1717
4,500,2945,111833,44589.2,26803.2,-8.27386,6.3775,-6.27418,-21.3971,-8.58715,-6.1654
5,600,255,97223,38849.7,31386.1,-7.87831,6.56831,-6.26274,-20.9834,-7.34939,-5.98772
6,700,643,158013,28206,30783.8,-7.75334,6.0734,-6.34466,-21.7481,-6.96652,-6.13564
7,800,922,93692,21920.9,24056.7,-7.91388,5.70494,-6.28444,-21.8732,-7.37306,-6.14223
8,900,716,73940,15849.4,16804.7,-7.47778,5.37148,-6.28242,-21.0781,-7.31386,-6.09496
9,1000,1286,108414,26592.6,27320.8,-7.57771,5.11709,-6.25867,-21.589,-7.51095,-6.17934
10,1100,380,130782,36783.3,36591.1,-7.74926,4.74486,-6.25309,-21.9596,-7.47957,-6.26789
11,1200,1076,86990,23779.4,22988.8,-8.20835,4.84063,-6.26525,-22.3219,-7.21663,-6.35443
12,1300,6502,76991,31013.2,17931.9,-8.12322,4.91893,-6.24868,-22.3899,-7.48931,-6.32291
13,1400,151,86949,28002.1,24381.4,-8.35135,5.00144,-6.28956,-22.3447,-7.69878,-6.24898
14,1500,340,118498,27450,30070.4,-8.33292,5.02861,-6.28377,-22.383,-6.89328,-6.28128
15,1600,1012,77769,25251.5,20802.1,-8.37159,5.00285,-6.27947,-22.854,-6.57958,-6.2368
16,1700,743,44873,17507.4,13769.4,-8.3212,5.18998,-6.26634,-22.3227,-6.98582,-6.21163
17,1800,1519,101891,22471.1,22332.7,-8.37972,5.29212,-6.25853,-22.5825,-7.00826,-6.21213
18,1900,640,66592,19353.5,18869.1,-8.41106,5.27653,-6.26324,-22.9535,-6.82471,-6.19859
19,2000,883,61503,24557.1,15100.1,-8.35803,5.35421,-6.26036,-22.6556,-6.91434,-6.18755
20,2100,1548,83235,29308.9,24559.3,-8.39913,5.28327,-6.27585,-22.7223,-6.87619,-6.21864
21,2200,955,99486,30971,28764.5,-8.42074,5.28499,-6.2861,-22.962,-6.93219,-6.23665
22,2300,289,107404,23280.5,21201.2,-8.45277,5.24453,-6.2794,-22.6037,-6.58054,-6.26317
23,2400,371,88562,28400.8,26693.9,-8.47242,5.26336,-6.28454,-22.5227,-6.49704,-6.24206
24,2500,998,77328,26197.9,19472.3,-8.47702,5.26546,-6.29369,-22.5046,-6.50185,-6.24934
25,2600,489,157785,30459.3,35062,-8.47814,5.26171,-6.30994,-22.4615,-6.53373,-6.21981
26,2700,2008,146124,31725.7,37524.9,-8.46652,5.26682,-6.30991,-22.4697,-6.44552,-6.22962
27,2800,1333,61932,20202.5,14879.4,-8.46692,5.26101,-6.30484,-22.4573,-6.4804,-6.20984
28,2900,330,187774,40614.7,43467.7,-8.47392,5.24789,-6.31483,-22.4913,-6.50966,-6.22044
29,3000,254,91921,25266.4,25749.8,-8.47787,5.24658,-6.30673,-22.5015,-6.47141,-6.23352
30,3100,3556,131943,28787.9,25839.2,-8.48395,5.24526,-6.3203,-22.4683,-6.33721,-6.22885
31,3200,2083,94341,30441.3,24096.1,-8.48792,5.24809,-6.3266,-22.4598,-6.30392,-6.21453
32,3300,393,144969,34589.5,37882.9,-8.49307,5.24828,-6.33826,-22.4563,-6.20851,-6.21778
33,3400,388,76539,20318.5,18322.2,-8.49235,5.26229,-6.32694,-22.4591,-6.14223,-6.22138
34,3500,2192,121344,33552,28942.5,-8.49234,5.26465,-6.32505,-22.4586,-6.13298,-6.21213
35,3600,1043,73287,22595,21121.5,-8.49202,5.26544,-6.33769,-22.4555,-6.12581,-6.21831
36,3700,324,108845,25824.8,29614.9,-8.49644,5.26685,-6.34155,-22.4435,-6.10944,-6.22442
37,3800,248,104958,33853.2,29090,-8.49701,5.26402,-6.33622,-22.4434,-6.10624,-6.22544
38,3900,1141,171024,38605,40914.5,-8.49514,5.26377,-6.33754,-22.4457,-6.11578,-6.21074
39,4000,892,59517,18073.4,18416.3,-8.49559,5.26085,-6.33656,-22.4495,-6.12372,-6.22727
40,4100,2466,130547,35458.1,27882.3,-8.49681,5.26241,-6.33367,-22.4598,-6.12525,-6.23088
41,4200,1575,152252,34051.8,33663.7,-8.49552,5.26194,-6.33857,-22.4718,-6.12858,-6.23345
42,4300,3077,68034,22683.6,18380.2,-8.49535,5.26329,-6.33532,-22.4751,-6.1362,-6.23363
43,4400,420,94659,21428.1,23472.9,-8.49647,5.26343,-6.33562,-22.4718,-6.14243,-6.23583
44,4500,611,132337,38980.6,31475.8,-8.49888,5.26324,-6.33599,-22.4722,-6.14208,-6.23233
45,4600,671,105376,30166.5,31012.8,-8.49908,5.26163,-6.33875,-22.4654,-6.1407,-6.24834
46,4700,285,91716,29638.5,25397.3,-8.50048,5.26209,-6.33885,-22.4632,-6.13668,-6.24435
47,4800,1191,137204,32682.8,31801.4,-8.5014,5.26477,-6.3396,-22.4665,-6.13648,-6.24496
48,4900,2927,77140,26538.4,21075.1,-8.50066,5.26719,-6.3385,-22.4668,-6.13713,-6.24593
49,5000,917,88732,28967,22858.1,-8.50161,5.26408,-6.33938,-22.4668,-6.13712,-6.24792
50,5100,322,79796,26255.8,22750.8,-8.50118,5.26378,-6.33968,-22.4618,-6.13303,-6.24982
51,5200,562,92437,36388,26782.3,-8.50067,5.26471,-6.33941,-22.4648,-6.12943,-6.24981
52,5300,294,123061,25939.6,25662.1,-8.49962,5.26612,-6.3379,-22.4692,-6.13068,-6.24949
53,5400,575,100926,25171.1,24062.1,-8.49978,5.26406,-6.33627,-22.4719,-6.12452,-6.24985
54,5500,1101,75310,23309.7,20269.9,-8.49926,5.26461,-6.33574,-22.4727,-6.12275,-6.24945
55,5600,320,114541,23280.6,25101.7,-8.49883,5.26465,-6.33591,-22.4739,-6.12324,-6.24923
56,5700,608,99994,29175.4,25480.2,-8.49882,5.265,-6.33678,-22.4726,-6.12019,-6.24954
57,5800,540,80864,32248,22722.7,-8.49884,5.26531,-6.33705,-22.474,-6.12103,-6.24901
58,5900,507,146373,27156.2,36279.6,-8.49917,5.26474,-6.33623,-22.4742,-6.11853,-6.24936
59,6000,723,128398,24893.5,28267.7,-8.49884,5.26541,-6.33647,-22.4727,-6.11893,-6.24895
60,6100,312,127450,37168.2,35780.4,-8.49887,5.26625,-6.33664,-22.4733,-6.11896,-6.2494
61,6200,203,88932,27763.5,25109.1,-8.49898,5.2666,-6.33679,-22.4736,-6.1192,-6.24925
62,6300,270,78997,22822.2,24288.4,-8.49886,5.26604,-6.33588,-22.4731,-6.11884,-6.24921
63,6400,2102,65119,19839.2,18624.1,-8.49881,5.26595,-6.33562,-22.473,-6.11918,-6.24939
64,6500,1875,109596,29504.7,24105.4,-8.49885,5.26629,-6.33615,-22.4724,-6.11846,-6.24932
65,6600,308,117802,23364.6,26097.8,-8.49891,5.26614,-6.33654,-22.473,-6.11875,-6.24936
66,6700,196,107697,25142.9,27311.1,-8.49877,5.26585,-6.33672,-22.472,-6.11947,-6.24932
67,6800,831,106307,36684.5,25088.7,-8.49884,5.26576,-6.33669,-22.4711,-6.11986,-6.24932
68,6900,306,146186,34227,35000.5,-8.49884,5.26591,-6.33623,-22.4707,-6.11947,-6.24931
69,7000,1713,137181,29620,33015.3,-8.49884,5.26612,-6.33628,-22.4705,-6.11951,-6.24932
70,7100,78,120197,33702.3,30005.5,-8.49888,5.26639,-6.33615,-22.471,-6.11924,-6.24928
71,7200,2625,124251,32075.8,30739.7,-8.49893,5.26634,-6.33604,-22.471,-6.11902,-6.24929
72,7300,1485,78339,25439.6,21600.4,-8.4989,5.26627,-6.33625,-22.471,-6.11888,-6.24927
73,7400,1069,103154,23672.8,28384.3,-8.49889,5.26634,-6.33621,-22.4703,-6.11923,-6.24927
74,7500,2945,138814,33535.7,29665.7,-8.49888,5.26603,-6.33654,-22.4704,-6.1191,-6.24926
