generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,84,458,224.833,101.769,-11.6693,1.85917,-6.00201,-5.61351,-5.11188,-7.59283
1,200,331,18380,5966.63,4540.73,-10.1353,5.12598,-7.98667,-11.7742,-12.8546,-5.72294
2,300,1494,106443,26186.2,26297.9,-10.1031,5.43007,-5.2403,-13.907,-18.1924,-6.44996
3,400,890,101870,30624.3,26231.8,-8.98594,6.18995,-5.51538,-14.47,-21.7846,-8.25382
4,500,707,64586,17820.9,15654.2,-9.92602,6.75067,-6.46873,-15.8791,-19.8821,-6.69755
5,600,500,181603,33913.2,39054,-10.1641,7.57171,-6.54175,-16.5717,-21.8267,-8.28705
6,700,293,129398,25941.6,28576.4,-10.5937,6.13974,-7.34056,-18.4717,-21.2511,-8.22461
7,800,1452,36610,15503.8,11754.2,-12.1883,4.71501,-7.73132,-17.5846,-21.7702,-8.53421
8,900,627,116572,36981.5,33969.9,-11.3083,4.71675,-7.1594,-18.478,-19.9929,-7.95816
9,1000,163,158105,33439.7,38289.6,-10.9758,5.96483,-7.74033,-19.7182,-19.941,-8.79019
10,1100,406,114186,31996,27070.8,-9.0451,6.4178,-6.89952,-21.4266,-17.6525,-7.91969
11,1200,616,135174,31485.4,35731.4,-9.83269,7.94567,-7.10505,-18.7717,-19.5704,-8.73958
12,1300,725,101856,28945.3,24154.4,-8.88026,7.10657,-7.04511,-19.3536,-24.0122,-8.71347
13,1400,2892,86789,21539,23245.5,-9.55909,4.76447,-6.5481,-19.889,-26.5735,-8.95011
14,1500,358,87695,25024.8,22892.2,-11.9178,3.53027,-7.27334,-18.0265,-26.4301,-9.86016
15,1600,1102,93422,37796.5,29732,-11.1781,3.85393,-6.89512,-17.8678,-27.1703,-9.35291
16,1700,553,89760,30132.3,25782.5,-12.6146,4.66054,-7.2286,-18.0282,-26.5051,-10.584
17,1800,1771,115996,22279.2,24252.6,-11.7964,5.85195,-7.42605,-20.1239,-26.9257,-10.7966
18,1900,1223,106196,25987.8,23240.8,-12.3514,6.58785,-8.29708,-18.9698,-28.4731,-10.9827
19,2000,179,90694,27047.6,25856.4,-12.9524,7.61325,-8.26987,-20.1506,-30.3805,-11.5296
20,2100,790,63335,19006.7,14868.6,-12.9504,7.24774,-9.05745,-19.5778,-29.674,-10.4733
21,2200,650,113744,30581.1,29022.7,-12.6854,7.50217,-8.60196,-20.1785,-31.8797,-9.99294
22,2300,1123,98755,30912,26582.4,-13.8706,8.65231,-9.19371,-20.6841,-34.2696,-10.0941
23,2400,1428,124210,27349.3,28597.3,-15.1864,7.19681,-9.5781,-21.7398,-32.8724,-12.0849
24,2500,225,121349,33637.7,38632.9,-14.5614,5.72895,-10.3337,-24.0566,-31.7295,-11.134
25,2600,473,90442,24379.9,21743,-14.1402,6.39629,-8.96748,-24.8864,-29.3965,-11.7
26,2700,883,79039,21907.8,22895,-15.6904,7.17433,-8.23502,-25.403,-28.0482,-11.6154
27,2800,602,75920,20241.3,17492.4,-16.0243,7.03936,-9.40698,-24.97,-27.0197,-11.5297
28,2900,3253,76946,24434.5,18105.5,-14.7276,8.58467,-10.9046,-25.1076,-25.2147,-10.8148
29,3000,739,143373,31001.9,30113.4,-14.2082,6.85551,-11.7251,-27.1942,-23.7834,-11.5346
30,3100,1839,112790,23936.1,27214.7,-14.2637,8.51326,-10.0933,-25.3003,-25.854,-10.9393
31,3200,164,58894,15277.9,17646.3,-14.8324,8.3451,-11.1658,-25.9677,-25.9628,-9.62785
32,3300,540,242769,29975.6,46396.5,-14.8961,8.45612,-9.46094,-26.3646,-26.4344,-10.7543
33,3400,391,254734,33271.1,51697.2,-14.9262,10.2879,-10.4421,-25.8443,-29.279,-10.5653
34,3500,1027,181719,34200.8,37785.2,-13.8832,10.231,-8.96875,-27.2234,-24.8922,-11.7427
35,3600,305,111604,41493.1,31939.8,-12.7793,10.6598,-9.70785,-27.8543,-24.7935,-11.5952
36,3700,593,89435,20795.5,23146.8,-14.8861,10.0625,-9.75068,-28.1092,-25.4248,-10.8319
37,3800,1467,140583,29723.2,26544.8,-14.1546,9.91578,-9.31862,-27.6295,-25.3121,-10.5212
