generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,28,4.5,6.46876,0.57073,-1.76151,1.31551,-2.61579,0.7683,-0.522048,-2.11815,0.36214,-5.35324,-1.9641,-2.68811,-0.757104,3.95459,-1.47019,-2.13765,-2.76938,-2.97378,-6.33674,-0.932009,-1.32126,-0.794477,-8.54401
1,200,0,23,8.6,5.63609,2.49185,-3.71002,-3.66734,-0.688261,-4.81774,-3.93455,-9.11673,-0.631263,-6.06936,-1.93359,4.12145,-2.08673,7.07677,-7.39715,-0.864744,-9.92978,0.0129464,-4.25862,-2.551,0.913486,-3.30966,-11.4334
2,300,1,41,12.3667,9.22696,0.281988,-6.84435,-3.86525,0.719212,-5.22181,-7.16714,-8.52768,2.83083,-5.11846,-10.4184,6.19449,-1.19211,3.20388,-9.38331,-3.8035,-7.38721,-1.13279,-6.00666,-1.36595,0.483414,-3.32263,-20.8397
3,400,11,117,48.5333,28.8238,-1.20979,-7.73283,-5.89714,-1.20219,-8.40913,-3.69562,-4.84076,-0.790036,-7.54994,-13.9739,6.29911,-3.88444,5.3155,-10.3467,-5.62963,-6.56256,-3.61857,-7.85777,-8.6057,-3.29239,-4.40976,-23.7881
4,500,33,170,88.4667,35.5467,0.339236,-2.60568,-4.03623,-2.50988,-9.02411,-2.25824,-4.55939,-0.44091,-5.80987,-14.1221,6.27629,-3.69259,2.85887,-13.1139,-7.0343,-8.34314,-5.20906,-10.2975,-13.8364,-5.0225,-6.18897,-25.4051
5,600,27,222,100.833,52.8349,2.00217,1.0023,-6.59632,-2.90214,-8.27435,-1.82596,-3.59682,-1.46985,-3.73558,-13.1128,6.74283,-2.92745,-1.80843,-13.9184,-9.83922,-8.19712,-5.61827,-10.5954,-12.8766,-4.9748,-8.02928,-23.4769
6,700,28,240,108.633,50.9222,2.4794,-0.290442,-9.16443,-3.23087,-9.52306,-2.73947,-6.28045,-1.10313,-3.78773,-9.04148,6.15299,-5.30302,-3.43796,-13.5099,-10.2126,-9.07717,-7.45649,-9.06477,-10.6149,-4.30474,-8.36684,-25.1479
7,800,36,273,121.167,57.5422,2.73735,-0.0810908,-7.4494,-2.10228,-8.02925,-2.93241,-8.12686,-1.24227,-4.35392,-10.9116,4.36257,-7.39956,-7.37823,-11.4448,-9.42704,-8.79972,-9.87362,-11.3027,-11.4213,-3.92961,-7.69595,-26.5385
8,900,43,375,166.733,94.7628,4.24793,0.37587,-7.42687,-4.35433,-5.40771,-2.36883,-8.44375,-0.490815,-5.2907,-11.6089,5.29848,-8.53407,-6.50538,-11.8232,-8.29448,-9.32097,-8.8378,-11.0994,-8.92226,-3.72824,-8.82813,-30.1804
9,1000,36,437,187.367,106.239,3.5696,0.775015,-6.95052,-5.52785,-7.01955,-2.62389,-9.31452,-1.24322,-6.62321,-10.099,4.42608,-7.17687,-6.70341,-11.1298,-7.01033,-10.2488,-7.19962,-12.5994,-9.60935,-5.90226,-7.81958,-32.1795
