generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,66,801,215.367,161.153,-4.80223,5.64238,-3.07724,-3.48295,-4.08095,-8.10027
1,200,150,11019,4107.47,3227.53,-8.38779,9.27115,-4.93133,-9.06917,-9.61092,-6.71159
2,300,380,32660,9941.63,7292.07,-11.0328,9.49644,-6.51751,-12.3463,-14.9055,-6.22829
3,400,138,110955,20072,22907,-11.7877,9.01942,-7.08207,-16.5152,-18.1154,-6.78979
4,500,350,45637,20127.1,14047.9,-10.6797,7.57342,-7.59518,-15.6983,-19.1568,-7.78406
5,600,1133,175044,32050.4,35020.7,-10.8745,6.68309,-7.25573,-16.2782,-21.2144,-7.99353
6,700,1346,145601,33011.6,34068.6,-10.0837,8.89895,-7.22745,-18.4856,-22.6089,-8.86296
7,800,1219,87564,26773.6,23527,-10.1352,9.18811,-7.39374,-20.104,-23.2286,-8.68656
8,900,788,74959,23979.9,21566.6,-10.5913,6.64785,-7.54813,-20.6024,-23.309,-9.84892
9,1000,1046,134410,30630.7,29849.7,-10.5679,6.06863,-7.8483,-20.7574,-22.9559,-9.12755
10,1100,897,110080,28432.1,22944.4,-11.9073,6.36688,-7.14208,-20.981,-23.5876,-9.70636
11,1200,614,75985,26943.5,24674.1,-12.5113,8.24394,-8.25098,-21.7906,-24.3964,-9.86737
12,1300,4096,224350,36392.4,41764,-12.0626,8.22263,-8.87961,-22.6839,-24.5397,-9.70797
13,1400,261,131628,32046.9,34261.2,-12.2364,8.2288,-9.70892,-24.8666,-24.2152,-8.84391
14,1500,158,121127,39697.4,32959.7,-12.2222,8.27985,-9.60217,-24.7228,-23.3661,-9.10075
15,1600,830,132651,33321.4,31079.8,-12.0485,10.6574,-8.57772,-25.4272,-22.2877,-10.4611
16,1700,494,114930,33103.3,28100.3,-12.7553,9.73297,-8.93515,-26.9632,-21.7673,-10.0025
17,1800,359,158536,33077.7,40573.2,-13.4513,9.41383,-8.34364,-26.5916,-25.0049,-10.4008
18,1900,1388,84549,24124.6,17439.9,-13.7744,9.56868,-9.35198,-27.9707,-25.0873,-10.7171
19,2000,453,106374,26050.5,25591.9,-14.8037,9.94194,-10.3259,-30.2242,-25.5882,-10.4439
20,2100,2684,179202,41692.8,38621.6,-14.7264,9.16527,-10.753,-31.1378,-24.5814,-10.476
21,2200,542,74376,25567.5,22757,-14.1723,9.57354,-10.6519,-32.3605,-22.9943,-11.0427
22,2300,1133,150363,32252,34110.6,-14.8438,10.1681,-10.4232,-30.4342,-23.522,-11.6448
23,2400,1109,127203,35013,31323,-14.3545,9.33546,-10.2914,-30.2419,-23.0515,-11.1755
24,2500,302,91250,24348.6,22262.2,-14.6442,6.87547,-9.10123,-29.1425,-22.1995,-11.6006
25,2600,510,105063,30813.3,30820.5,-15.233,7.07612,-9.11844,-30.3258,-22.5586,-11.3744
26,2700,460,95773,30050.4,24597.8,-15.3901,8.01354,-10.1616,-31.6874,-24.723,-10.1625
27,2800,935,107901,33624.5,26362,-16.2264,8.91245,-10.486,-32.3478,-23.6921,-10.6313
28,2900,227,153810,33078.5,32991.8,-15.2342,11.1432,-10.9287,-36.0118,-21.9608,-11.1574
29,3000,1340,136227,37700.8,34935.6,-15.2288,10.858,-10.8224,-34.8781,-19.7939,-10.8123
30,3100,723,138131,30509.4,28248,-14.9799,9.50724,-10.8079,-33.92,-20.4989,-11.7807
31,3200,265,114947,28960.1,23662.6,-15.9443,9.22809,-10.1695,-34.1965,-20.799,-12.1137
32,3300,917,149327,38358.9,33927.7,-18.6099,8.76471,-10.4979,-33.4499,-20.2653,-11.8474
33,3400,3298,101442,24313.9,23234.7,-18.4361,8.76317,-9.76951,-34.4731,-20.9738,-10.6288
34,3500,110,158026,25367.8,33598.6,-18.4762,8.55887,-10.184,-34.0816,-20.7541,-12.182
35,3600,90,78327,22164.4,23502.4,-17.5007,8.75001,-10.7906,-33.085,-21.1977,-11.1694
36,3700,178,86174,29006.5,23164.1,-18.0674,8.46254,-11.0177,-33.7163,-21.7117,-11.7615
37,3800,503,116414,33043.4,28781.4,-17.1954,9.45125,-11.0053,-34.5042,-21.941,-11.9712
38,3900,375,193045,36623.9,44176,-17.0186,10.1197,-11.8938,-35.1216,-23.8117,-12.0576
39,4000,1544,142879,36473.3,33304.7,-17.5926,10.1482,-11.5916,-34.0636,-24.5211,-12.4902
40,4100,374,81884,29003.5,26910.8,-17.8819,10.6659,-12.4675,-34.9062,-24.2859,-12.2464
41,4200,184,160373,26677.9,32175.7,-17.6968,11.1776,-10.9597,-33.6495,-26.7619,-12.3799
42,4300,152,116977,33378.8,31494.1,-17.6827,11.0977,-10.8988,-33.86,-25.924,-12.2445
43,4400,524,94541,21846.8,23386.4,-17.6982,10.5052,-11.001,-35.1401,-25.0522,-12.8366
44,4500,468,159536,40611.1,37576.8,-17.0565,10.8572,-10.575,-35.1927,-25.6401,-13.4027
45,4600,40,87880,33263.9,25737.6,-18.0769,11.018,-10.6954,-34.9219,-25.6954,-13.5187
46,4700,850,86039,27995.3,24959.2,-17.775,11.1744,-10.7847,-35.3232,-25.5852,-14.1961
47,4800,288,157536,30214.5,37373.3,-18.4934,11.4197,-10.7147,-35.7554,-25.6847,-14.9406
48,4900,4814,110255,35152.2,27144.3,-17.6749,11.1698,-11.0268,-36.2309,-25.6701,-14.5859
49,5000,1641,100447,27659,30496.9,-17.4065,11.4368,-11.974,-36.4643,-25.9073,-14.1181
50,5100,382,68677,22002.5,20520.2,-17.577,11.6384,-12.0124,-36.1187,-26.0383,-13.0825
51,5200,75,108889,37294.1,27937.3,-17.5181,11.8124,-12.1707,-36.1696,-25.9158,-12.9361
52,5300,131,176567,42014.5,47747.9,-17.2993,11.6767,-12.4773,-35.8856,-26.0354,-13.0681
53,5400,94,146800,25299.2,31474.2,-17.5103,11.2973,-12.3579,-35.8207,-26.2129,-12.7036
54,5500,100,86964,29277.6,24301.2,-16.4731,11.4622,-13.0081,-35.8978,-26.1847,-12.6094
55,5600,268,140371,35551.6,37145.1,-16.5951,11.2757,-12.9568,-35.901,-26.0832,-13.0147
56,5700,599,209877,31899.9,41958,-16.6341,11.1026,-13.0363,-35.7543,-26.3097,-13.6495
57,5800,438,65781,22992.4,19882.7,-16.3361,11.224,-13.1925,-35.7787,-26.2258,-13.1404
58,5900,164,88939,27197.8,24243.6,-16.3024,11.2305,-13.0526,-35.5143,-25.9766,-13.1358
59,6000,227,85246,22657.9,23332.7,-16.4062,11.0389,-13.1783,-35.4995,-25.8831,-13.4741
60,6100,1119,68975,24007,19083.3,-16.3306,11.2263,-12.9851,-35.5202,-25.9853,-12.982
61,6200,320,205272,36647.3,46920.9,-16.3129,11.2539,-13.1713,-35.4416,-25.9861,-12.8577
62,6300,601,69475,28677.9,21082.8,-16.3989,11.2408,-13.1018,-35.4391,-25.9307,-12.9197
63,6400,916,82627,26126,21403.9,-16.3703,11.2538,-13.1678,-35.4452,-26.0754,-12.9018
64,6500,734,74276,29079.3,23511.5,-16.4513,11.3005,-13.2436,-35.4227,-26.2101,-12.872
65,6600,385,118856,27449.3,28562.1,-16.4683,11.2563,-13.217,-35.4414,-26.3681,-12.8642
66,6700,634,105150,25788.8,25230.2,-16.4347,11.3336,-12.8434,-35.4321,-26.5163,-12.8677
67,6800,282,58314,25880.4,18114.5,-16.5388,11.3824,-13.1131,-35.4357,-26.6823,-12.9431
68,6900,755,111801,21653.3,24449.6,-16.4855,11.4354,-13.1248,-35.4623,-26.6704,-12.9753
69,7000,1117,72065,28020.1,20501.7,-16.3603,11.3775,-12.9338,-35.4929,-26.668,-12.9392
70,7100,611,121316,27248.9,24511.4,-16.3563,11.4001,-12.8653,-35.5307,-26.817,-12.9403
71,7200,1395,151385,37694.5,32823.8,-16.3935,11.354,-12.9201,-35.4975,-26.964,-12.9425
72,7300,592,97167,34482.9,27928.8,-16.4512,11.338,-13.0021,-35.5051,-27.3362,-12.9527
73,7400,596,65908,24216.9,18370.7,-16.3604,11.3029,-12.9928,-35.4872,-27.3209,-12.9848
74,7500,298,121391,23536.8,25504.8,-16.4573,11.3026,-12.84,-35.455,-27.4176,-12.9736
75,7600,82,79278,26882.4,23085.3,-16.4418,11.2928,-12.8527,-35.4469,-27.4683,-13.0058
76,7700,275,78410,25382.5,21904.5,-16.4412,11.2739,-12.7855,-35.4383,-27.5338,-12.999
77,7800,2789,125794,23350.5,26490.1,-16.4139,11.295,-12.8038,-35.4331,-27.5383,-12.9971
78,7900,1793,100397,27372.1,26214.5,-16.3666,11.255,-12.8664,-35.4259,-27.5208,-12.9925
79,8000,3811,103086,41012.5,31718.1,-16.3691,11.247,-12.9276,-35.4538,-27.459,-12.9906
80,8100,846,113357,33539.9,33496,-16.359,11.2695,-12.8504,-35.457,-27.4698,-12.9834
