generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,25,6.83333,6.11433,-0.447461,3.00195,-1.09515,-3.08789,-6.47859,1.45299,2.37034,-2.8898,-2.10531,-0.833119,2.42939,-4.43548,-5.68272,-1.47594,-1.72035,1.95689,-4.60427,-2.49801,0.0858914,-5.60063,-0.371791,-5.52342
1,200,1,19,9.36667,5.26854,-1.63873,-1.65443,-3.26585,-3.67654,-9.57976,3.43621,7.22048,0.235696,-1.55041,-4.15956,-0.626987,-6.52636,-7.18323,-5.05397,-2.85945,-3.43567,-11.2369,-5.26134,-1.48875,-3.15952,-0.940005,-14.1104
2,300,11,139,39.7,24.5864,-4.47442,-1.99694,-2.73336,-5.86114,-10.3748,-4.27841,-3.55491,-0.940828,-6.17435,-7.72997,-0.053287,-7.03752,-17.3445,-10.9471,-3.04854,-3.25412,-12.2646,-6.13783,-9.41767,-4.7305,-13.0391,-14.6735
3,400,15,75,39,14.9781,-7.73908,-5.69348,-1.86072,-5.91813,-11.2666,-4.31602,-4.01193,-4.14889,-8.35773,-6.56233,-3.9028,-8.9383,-18.3722,-15.2006,-6.81998,-6.19163,-14.1075,-9.81193,-4.14019,-6.97146,-17.3016,-18.0781
4,500,21,111,44.4333,22.179,-5.0551,-1.26409,0.112266,-11.4029,-9.46678,-5.83821,-4.30739,-9.27929,-6.30425,-8.99201,-7.7057,-11.5085,-21.1972,-11.0277,-9.80703,-3.67531,-16.3991,-8.62774,-5.78885,-9.20543,-21.4143,-25.4351
5,600,14,144,59.9,36.9812,-4.13243,-1.2684,-0.864757,-13.3505,-10.8812,-5.83779,-7.55695,-11.7685,-5.62985,-7.92011,-11.1036,-10.1907,-19.906,-15.3372,-7.73059,-3.36166,-14.492,-6.69455,-5.86316,-8.96742,-23.5953,-28.2194
6,700,11,135,59.6,24.9103,-4.59032,-1.46516,-0.416929,-13.4819,-12.2521,-5.03783,-9.28423,-10.1985,-3.65538,-6.7848,-10.073,-10.8227,-19.5416,-13.8601,-9.08828,-3.27534,-15.3607,-8.17601,-5.6119,-9.63473,-23.1587,-28.5613
7,800,20,149,63.6333,33.0741,-3.4912,-1.77513,-4.35674,-11.3387,-14.555,-7.39334,-7.94852,-10.8254,-5.699,-6.41872,-7.08704,-11.8491,-19.6635,-14.7014,-9.06407,-2.9723,-15.8189,-9.67599,-4.37396,-8.82853,-24.424,-29.2575
8,900,34,165,79.2333,35.4145,-2.76584,-1.31768,-3.72305,-14.794,-17.7636,-8.38172,-8.46061,-13.3408,-5.3407,-7.50579,-8.10917,-10.5506,-20.2185,-15.2793,-7.35832,-3.13268,-16.7335,-9.58617,-2.32858,-9.28856,-24.5607,-34.0113
9,1000,27,172,92.9667,41.9166,-1.0976,-0.157556,-5.02001,-16.6738,-16.0427,-8.67917,-8.26876,-14.0133,-4.09078,-5.94289,-8.31056,-10.1069,-20.2663,-14.4843,-7.52262,-2.77268,-14.2155,-9.10799,-3.64762,-10.7715,-24.493,-35.5793
10,1100,23,273,94.2333,50.6255,-0.253815,1.98225,-5.04001,-19.9188,-15.2182,-8.2564,-7.36444,-13.8225,-6.49112,-7.75412,-8.85683,-10.465,-19.8591,-15.8898,-7.00684,-4.21747,-16.369,-7.73368,-2.32045,-12.3427,-22.3416,-35.8485
11,1200,33,254,94.5,46.5468,1.96167,2.53473,-6.9068,-20.9278,-13.9801,-8.04478,-6.28062,-16.9826,-7.55194,-8.41563,-7.69225,-11.0857,-19.2901,-16.8923,-7.09298,-3.72604,-15.8171,-7.09843,-3.09069,-12.0651,-23.3764,-36.609
12,1300,25,185,96.3667,45.6051,1.95062,2.9223,-7.56344,-18.2876,-13.5631,-9.82494,-5.63506,-17.2775,-6.26616,-9.15494,-6.81944,-9.95787,-17.6699,-14.1293,-6.45088,-3.41313,-14.5862,-7.93985,-3.26024,-11.9754,-23.4857,-36.8946
13,1400,47,293,118.8,57.1057,-0.261417,4.25478,-6.6567,-15.6218,-12.5504,-8.7974,-5.88611,-16.3972,-4.95689,-9.50908,-6.36961,-10.2314,-16.6544,-14.2531,-7.65484,-3.68594,-14.2744,-9.05613,-3.39522,-10.6876,-22.9968,-37.3031
14,1500,36,377,120.5,70.4683,0.472691,5.93732,-6.73789,-15.0162,-11.2854,-9.31205,-6.70897,-16.7427,-4.0353,-8.31858,-5.34884,-12.0109,-14.7529,-15.0391,-8.53316,-4.37551,-11.1804,-10.3431,-3.30554,-12.1782,-24.4536,-39.2962
