generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
29,390,16,108,50.4,21.8105,1.16695,1.88779,4.45293,-1.80702,-0.417262,-3.09266,-3.60513,-3.02668,-1.08631,-2.39377,-0.0911232,-1.51592,-1.51709,-8.04302,-8.51639,-2.57795,-1.63346,-5.22555,-2.65375,-1.90047,-3.84636,-8.51463,-10.3743
30,403,16,153,67.5667,29.1023,1.20182,2.07084,3.4897,-1.50761,-0.974561,-2.94049,-3.86565,-3.41409,-0.616322,-2.73959,-0.195422,-1.62031,-1.80236,-8.05577,-8.05429,-2.57628,-1.37991,-5.01989,-3.26755,-2.34106,-4.21322,-8.01392,-11.7306
31,416,4,168,71.1,38.8226,1.24137,1.96482,4.01117,-2.48798,-0.380241,-3.38146,-3.47373,-3.57152,-0.529317,-3.41006,-0.664301,-1.57573,-2.19818,-7.99703,-7.78636,-1.97123,-2.63342,-5.31876,-2.48488,-2.91157,-4.16865,-9.0431,-13.1346
32,429,15,148,80.1333,32.5203,1.26855,1.34287,4.51166,-2.91176,-0.63144,-5.09831,-4.19957,-2.9963,-1.12132,-4.12355,-0.346844,-1.03022,-1.65721,-7.1957,-6.69897,-2.92766,-2.2603,-5.44944,-2.15264,-3.28877,-3.55012,-9.85588,-13.2671
33,442,30,164,65.7333,31.4543,1.30307,1.56739,4.37658,-2.67435,-0.953741,-5.61009,-4.99993,-2.94756,-0.590731,-4.06297,0.406267,-0.644949,-1.2751,-7.71277,-6.01031,-4.42912,-2.77733,-5.92578,-2.08517,-3.46733,-4.02324,-10.5032,-14.098
34,455,20,112,56.9667,24.3926,1.32395,1.7817,4.47989,-2.20364,-1.04012,-5.32002,-3.73135,-2.68143,-1.78728,-3.99101,0.779409,-1.19565,-1.39835,-6.97764,-5.0668,-3.37669,-2.54638,-6.28992,-1.99916,-2.63588,-3.74949,-11.3383,-14.2633
35,468,40,132,77.2333,25.5244,1.34667,1.89002,5.4346,-2.63924,-1.61895,-5.47032,-3.4656,-2.43584,-2.20194,-3.73469,1.25783,-2.1852,-1.86337,-8.48589,-6.69339,-3.77301,-1.63302,-5.99737,-3.00855,-2.30785,-4.2797,-11.9489,-15.8582
36,481,19,210,81.9667,42.5299,1.36956,2.30569,5.79633,-2.84844,-3.20805,-5.56898,-3.47139,-2.00233,-1.84773,-3.71284,1.1009,-2.25151,-2.32603,-8.93607,-6.49319,-3.87652,-2.38466,-5.98751,-4.31381,-2.44979,-3.98989,-11.0775,-16.6818
37,494,15,177,92,42.9868,1.41887,2.84575,5.69462,-2.20833,-3.33877,-5.55027,-4.13682,-1.43276,-2.41907,-3.71779,1.69579,-1.25747,-1.92337,-8.74062,-5.02369,-3.29842,-2.7883,-5.96119,-5.24851,-3.50159,-4.49132,-10.762,-18.1407
38,507,25,169,78.2,34.0713,1.42413,2.72826,5.50754,-1.47016,-3.36589,-4.67695,-3.89824,-2.18972,-2.14548,-4.22117,1.61698,-0.8712,-3.63807,-8.58282,-5.48002,-4.5837,-2.44398,-5.72034,-5.27335,-5.03664,-4.44998,-10.8329,-17.2859
39,520,24,218,82.3667,40.6028,1.42311,2.82671,5.29587,-2.09228,-3.58422,-4.03304,-3.25443,-3.12587,-2.73118,-5.58344,1.98711,-1.67462,-3.33091,-8.33668,-4.53973,-4.38568,-2.49152,-4.84418,-5.1953,-4.91887,-3.48544,-10.699,-17.2925
40,533,14,199,74.3333,44.6908,1.3863,2.65826,4.89283,-1.57044,-3.24563,-3.73453,-3.19651,-2.7147,-1.56076,-5.18881,2.45751,-2.60073,-1.64268,-9.78822,-5.19878,-3.86659,-1.41239,-5.7375,-5.1037,-3.87968,-3.35696,-10.9635,-17.6487
41,546,25,158,81.7667,36.7805,1.37363,3.07209,5.67471,-2.07589,-2.81474,-4.38552,-3.30173,-2.41485,-1.33,-5.61301,3.77439,-2.58296,-2.79724,-8.60756,-4.09369,-3.79273,-1.86189,-4.63113,-5.938,-3.11487,-4.68612,-10.2376,-18.412
42,559,35,160,80.3333,29.9406,1.37213,3.86657,5.33495,-1.41261,-2.31986,-4.92402,-3.41903,-3.28453,-1.70325,-6.1247,4.8724,-1.12054,-3.48242,-9.16455,-5.41242,-3.44028,-3.04561,-4.36412,-6.76882,-3.54642,-4.98249,-11.0078,-18.9676
43,572,16,166,73.0333,36.0435,1.37181,5.08779,4.6896,-0.871601,-1.95113,-4.47028,-2.8776,-2.29039,-1.85133,-5.034,3.8291,0.507716,-4.30875,-7.68899,-4.55273,-3.56442,-3.27456,-5.00802,-7.29869,-3.43352,-5.0656,-11.2804,-17.8926
44,585,30,303,79.8,53.6202,1.32945,5.59331,5.63882,-1.0574,-2.19888,-3.66329,-3.16748,-3.18175,-2.27142,-5.63766,2.99933,0.245242,-4.06555,-9.70503,-4.60746,-4.78139,-3.54858,-5.02891,-5.98844,-4.02034,-4.84294,-11.6867,-18.1556
45,598,24,209,82.5,41.3994,1.28725,4.96019,5.8673,-2.74465,-3.56801,-3.26017,-3.28364,-3.54586,-1.9941,-5.88715,3.07307,0.636793,-4.46023,-10.3481,-5.69971,-4.56809,-2.24594,-5.03366,-6.2775,-3.28147,-4.88371,-11.2268,-19.0061
46,611,29,363,92.1333,62.3216,1.24783,5.89145,5.25992,-2.17468,-3.41302,-2.50833,-3.43387,-3.07188,-1.89959,-4.4332,2.73309,-0.679756,-5.45621,-9.78698,-5.02494,-4.87177,-3.0877,-4.74182,-6.19499,-3.30971,-5.28333,-10.5681,-19.0485
47,624,14,168,83.9667,35.2513,1.21457,6.03879,6.10831,-2.52702,-3.60917,-2.89042,-2.89857,-3.25886,-2.08642,-4.03146,3.20014,-0.559207,-4.34563,-10.7748,-4.35544,-6.21348,-2.94969,-4.98244,-5.77997,-3.23422,-5.83376,-11.4687,-19.3637
48,637,43,221,83.5667,38.7598,1.16081,6.14264,5.32548,-1.98896,-3.02657,-2.67726,-3.181,-2.95062,-2.31563,-3.73473,3.6877,0.512679,-4.25285,-10.3564,-4.19408,-5.67858,-3.01622,-5.46854,-6.14118,-2.33321,-5.27899,-10.5431,-18.3344
49,650,17,331,105.3,67.487,1.11912,5.59853,5.04525,-1.25777,-3.00688,-2.75763,-2.53911,-2.4496,-1.46276,-3.88299,3.48886,0.244583,-4.07525,-9.22495,-3.22064,-5.65736,-3.21821,-3.78484,-7.41149,-2.58264,-5.09582,-9.7512,-18.769
50,663,44,219,103.367,47.9623,1.07355,6.50296,5.98548,-1.09491,-3.25477,-2.6261,-3.20552,-2.80907,-1.7811,-3.34111,2.87347,-0.149656,-4.80885,-9.89058,-3.90009,-5.10546,-2.90938,-3.8143,-6.92202,-2.68787,-5.84915,-9.00905,-18.572
51,676,44,222,108.9,51.7143,1.04598,5.71918,6.1202,-1.15206,-3.19539,-1.9106,-4.04067,-3.12549,-1.40853,-3.63952,2.08296,-0.31643,-4.73136,-10.3524,-4.61028,-4.7946,-2.90853,-4.86398,-7.05366,-2.84454,-5.247,-8.02708,-19.6822
52,689,40,264,112.767,64.3496,1.04694,6.20213,6.89566,-1.7616,-2.59561,-2.81763,-4.56366,-2.95327,-0.380567,-4.29398,1.5741,-0.67899,-5.07087,-9.82994,-3.56348,-4.66658,-3.41269,-4.9841,-7.12157,-2.65008,-4.96558,-8.33124,-20.7671
53,702,5,194,108.4,47.1802,1.03153,6.31647,6.38881,-2.22198,-2.56662,-3.20711,-4.69933,-2.41219,-0.0657524,-3.55681,1.41667,-1.11462,-4.51522,-9.69895,-4.13353,-4.84485,-3.9706,-4.59725,-6.87599,-2.22257,-4.55926,-8.40218,-20.5401
54,715,38,612,125.467,105.513,1.01393,6.99796,6.19346,-1.57496,-2.3779,-3.53823,-4.6757,-2.74413,-0.0800677,-3.31623,0.176719,-1.0052,-4.28083,-10.4672,-4.75384,-5.14336,-3.18574,-4.35465,-6.75867,-2.71476,-4.83803,-8.55923,-20.3277
55,728,31,295,110.533,54.1369,0.97978,6.25288,5.30978,-1.8086,-1.84335,-2.88172,-3.58074,-1.88241,0.412591,-3.73233,0.73424,-1.04645,-3.45055,-9.05993,-3.55927,-4.6412,-3.28856,-3.37595,-6.52859,-3.34061,-4.43512,-8.74693,-19.4657
56,741,22,283,99.4333,63.122,0.948234,6.18121,4.67252,-1.45928,-1.57385,-3.39269,-3.48402,-2.59379,1.1289,-3.26037,1.12298,-0.283008,-3.83975,-8.99529,-3.89127,-4.82917,-3.09984,-3.26701,-6.62305,-3.22103,-5.46124,-9.16943,-18.7954
57,754,28,276,104.567,55.4982,0.916798,6.79163,5.5651,-1.70607,-1.32185,-3.64095,-3.60636,-2.22724,1.3071,-3.14688,1.01406,0.00658325,-3.88665,-9.93823,-4.41693,-5.23442,-2.98029,-3.63529,-6.87397,-3.36239,-5.35806,-8.26243,-19.9877
58,767,42,240,114.567,45.9945,0.88755,6.9163,6.18611,-1.85554,-0.884943,-3.57833,-3.46833,-2.54131,1.26522,-3.62091,0.542564,-0.387941,-3.72572,-10.4909,-4.78513,-5.01766,-3.16826,-4.20241,-6.27885,-3.43888,-5.13729,-8.37928,-20.592
59,780,25,306,103.7,65.1768,0.876902,7.23825,6.58724,-1.76924,-0.884484,-3.93244,-3.10231,-2.63181,1.11544,-3.09284,-0.0699392,0.16364,-4.12598,-10.4743,-4.89614,-5.41804,-2.29999,-4.47819,-7.0317,-2.95939,-5.28922,-8.55931,-21.3613
60,793,16,385,152.8,84.608,0.86693,6.88739,7.08037,-1.63182,-0.80733,-3.48964,-3.18542,-2.07591,0.59063,-2.37497,-0.14383,-0.358524,-4.39449,-10.8815,-4.35479,-5.04165,-2.39001,-5.0557,-6.70167,-3.20791,-4.98616,-8.1244,-22.0057
61,806,43,438,121.9,80.925,0.877462,7.71504,6.82181,-1.91816,-0.691868,-3.61548,-3.07963,-2.53113,0.53883,-1.80472,0.0467828,-0.312012,-4.39341,-11.0731,-3.48191,-4.96809,-2.08771,-5.67999,-6.30841,-2.76296,-5.34378,-7.60173,-22.2948
62,819,37,359,156.833,93.9222,0.889157,8.48693,6.96088,-2.07341,-0.376217,-3.22042,-3.01989,-2.9726,0.804072,-1.80904,-0.556833,0.00361799,-4.25781,-10.7388,-3.8523,-4.99492,-2.28548,-5.09895,-6.15313,-2.74105,-5.00362,-7.01897,-22.668
63,832,38,229,114.067,57.1453,0.912995,8.38541,7.48452,-2.17928,-0.0783869,-3.91515,-2.29618,-3.7353,0.646391,-1.75083,-0.915415,0.718812,-4.73913,-11.1553,-3.74973,-5.50838,-1.96801,-4.86738,-6.66866,-3.07098,-5.09788,-6.72875,-22.5235
64,845,27,366,110.333,64.6147,0.928219,8.60376,7.73637,-1.95489,-0.543148,-3.93934,-1.57329,-2.99291,0.181384,-2.02822,-1.03776,0.875293,-4.94708,-11.8852,-3.76674,-6.11747,-1.59808,-5.58457,-6.96322,-2.91717,-4.92411,-7.40753,-23.1408
65,858,48,298,143.133,68.047,0.924002,8.60045,7.85141,-2.20544,-0.503841,-3.8097,-1.4026,-2.98315,-0.059795,-2.96519,-0.48766,0.365436,-5.00911,-11.7628,-2.89618,-5.86995,-1.86135,-5.88245,-6.24175,-3.61323,-5.24459,-7.54463,-23.3971
66,871,24,386,123.6,76.0007,0.93897,9.24221,8.59814,-2.04423,-0.435695,-4.75588,-1.2796,-2.78203,0.135987,-2.73338,-1.12411,0.297269,-5.17722,-12.1919,-3.05054,-6.19985,-2.02175,-6.17783,-6.1497,-3.37035,-5.88506,-7.65909,-24.9845
67,884,25,298,111.967,64.2353,0.93917,8.99107,8.33635,-2.19768,-0.133556,-4.49102,-0.949097,-1.81067,-0.276209,-2.94304,-1.66654,0.707403,-4.74044,-12.0897,-2.86421,-5.80294,-1.66446,-5.89948,-6.36979,-2.80926,-5.34389,-7.38264,-24.5867
68,897,22,223,100.667,50.4294,0.957271,9.39078,8.73892,-1.8152,-0.135595,-4.81999,-0.523109,-1.10803,-0.308805,-2.7286,-1.58626,1.38329,-4.44302,-12.6696,-3.10727,-5.66532,-1.38576,-6.34249,-5.98012,-3.04981,-5.64786,-8.60931,-25.1433
69,910,29,225,109.733,50.3614,0.980276,8.89209,9.50388,-1.51103,0.0720486,-4.79607,-0.372108,-0.752042,-0.424632,-1.93466,-1.6338,0.759494,-4.56454,-12.3963,-3.34822,-4.96904,-0.555093,-7.04016,-5.61411,-2.42346,-5.10631,-9.07419,-25.0983
70,923,22,273,121.133,61.0465,0.97662,9.16671,9.18684,-2.19915,-0.326277,-4.36815,-0.126682,-0.845659,-1.02044,-1.95506,-1.21636,0.511327,-3.56454,-12.3764,-1.88942,-5.18788,-1.21269,-5.81488,-5.52341,-2.62434,-5.2116,-8.80587,-25.4829
71,936,50,251,124.967,51.052,0.941659,8.84683,9.17506,-2.25523,0.167143,-3.40624,-0.575916,-1.00003,-0.0752784,-1.69035,-1.66507,0.512094,-3.86597,-11.8579,-1.93848,-5.48444,-1.93024,-5.28354,-5.22513,-2.39976,-5.46471,-7.89414,-24.8574
72,949,18,361,116.367,65.8978,0.916794,7.96169,9.77685,-2.12726,-0.153021,-3.91374,-0.837872,-0.657509,-0.385054,-2.27328,-1.87965,0.433404,-3.21015,-12.4363,-3.4959,-5.77805,-1.70651,-5.30711,-5.14035,-3.04205,-5.45039,-9.04386,-25.3504
73,962,43,394,159.433,91.532,0.908168,8.16422,9.65953,-2.39003,-0.0816137,-3.61341,-1.15541,-0.751285,-0.131623,-2.02391,-2.42553,1.36155,-3.01024,-12.9792,-3.70507,-5.78793,-1.33873,-6.40325,-5.36103,-3.68744,-5.3158,-9.33932,-26.676
74,975,23,286,117.933,66.4384,0.888384,8.12558,10.4934,-3.24144,0.0272431,-4.10404,-1.31489,-1.2081,-0.51627,-2.26521,-2.08812,1.29246,-3.12099,-13.7923,-4.32821,-6.06025,-1.20053,-6.55355,-5.6235,-2.99191,-5.83633,-9.28019,-26.9394
75,988,25,242,126.4,60.3905,0.856494,8.20947,10.0529,-2.82767,-0.0862857,-4.11161,-1.94342,-1.85579,-0.757182,-2.83111,-2.01346,1.4255,-3.40973,-13.7032,-4.70964,-5.85486,-1.74304,-6.91591,-5.71702,-2.16424,-5.56144,-8.23826,-25.6696
76,1001,19,503,146.767,100.862,0.842068,8.66992,9.64224,-3.2283,-0.40606,-3.38872,-2.04092,-1.49794,-0.365871,-3.01975,-2.76387,1.89022,-3.13464,-13.4755,-4.91756,-6.1597,-1.29422,-7.19998,-6.10274,-2.08076,-5.16953,-8.32198,-26.1604
77,1014,63,573,162.867,118.099,0.842531,8.47292,10.0368,-3.4356,-1.17713,-2.85425,-2.64378,-1.46162,-0.221986,-2.77877,-2.53838,1.57628,-3.53561,-13.9212,-5.60752,-6.78199,-1.55696,-7.32447,-6.7607,-2.08322,-5.15656,-8.2302,-26.9183
78,1027,27,358,123.1,70.5419,0.859163,8.20581,9.95749,-3.82702,-0.902698,-2.45114,-3.10172,-1.46521,-0.388641,-1.81684,-2.19183,1.45376,-3.76949,-14.1206,-5.9479,-6.56419,-1.541,-7.14252,-7.16406,-1.88407,-4.81345,-7.44676,-27.4376
79,1040,23,314,119.967,64.6532,0.86157,7.65334,10.0862,-3.86831,-1.19259,-2.03747,-2.2178,-1.24819,-0.302888,-2.05934,-1.77471,1.15925,-4.14982,-14.0486,-5.91429,-6.91155,-0.867953,-7.46156,-6.72488,-1.78638,-5.17962,-7.09417,-27.2544
80,1053,34,265,127.533,55.8549,0.866707,7.80583,10.8636,-4.01398,-1.55698,-2.17739,-2.0873,-1.58184,-0.419419,-1.91053,-2.04878,1.37468,-4.86144,-14.2306,-6.22534,-6.6374,-0.630208,-8.03519,-6.9724,-1.68867,-4.7648,-7.02174,-27.7032
81,1066,15,363,120.733,75.8078,0.860261,8.32758,11.485,-3.69627,-1.58717,-2.82701,-1.52775,-1.81322,-0.146441,-1.6351,-1.88656,1.19524,-5.27955,-14.6549,-5.83399,-6.47524,-1.51941,-8.01775,-7.4553,-2.1391,-4.87541,-6.78531,-28.1842
82,1079,62,438,169.867,93.5052,0.854531,7.89377,10.4657,-3.30819,-1.93826,-3.06417,-1.80541,-2.35119,-0.373826,-1.42588,-2.37197,1.31248,-5.67735,-14.3461,-5.12565,-6.69313,-2.12527,-7.85058,-8.26914,-1.77707,-5.53039,-6.84017,-27.8031
83,1092,38,288,119.333,64.4469,0.845298,7.72024,10.686,-3.13134,-1.5666,-2.07991,-1.74658,-2.07838,-0.462072,-0.958603,-1.95104,1.23056,-5.56276,-14.5254,-5.44372,-6.09071,-1.54759,-7.87177,-8.51809,-1.74911,-5.54492,-6.40565,-28.7174
84,1105,31,431,162.933,92.8335,0.822948,7.72287,11.1428,-2.85973,-2.46997,-2.03258,-2.20733,-2.27543,-0.606822,-1.64917,-1.71386,1.083,-5.06695,-14.3573,-6.11894,-5.97739,-1.89786,-6.93124,-8.1961,-2.17819,-6.12834,-7.40462,-28.337
85,1118,42,687,209.933,138.345,0.825115,7.62256,10.6423,-3.09576,-2.63379,-2.38427,-2.28907,-1.65785,-0.992404,-1.28362,-2.23377,1.54642,-5.65689,-14.7435,-6.47075,-6.31907,-2.70898,-6.83909,-8.49566,-2.39065,-7.07788,-6.98095,-28.03
86,1131,47,822,194.433,157.696,0.830753,8.07717,11.1657,-3.59806,-2.79308,-2.8994,-3.2295,-1.9765,-1.05891,-1.42798,-2.78435,1.23443,-6.47584,-14.9666,-6.70252,-6.99298,-3.01587,-7.24647,-8.81535,-2.13132,-7.46096,-7.75994,-28.6168
87,1144,36,422,139.4,78.112,0.827019,7.60869,10.7853,-3.47415,-3.00047,-3.18559,-3.72118,-2.17857,-0.998559,-0.712109,-2.76546,0.959205,-6.415,-14.8355,-6.55642,-7.04938,-3.09562,-6.70361,-7.92065,-2.81697,-6.94435,-7.79026,-28.3038
88,1157,29,404,170.8,88.3459,0.819952,6.49959,10.253,-3.83273,-2.75787,-3.72577,-3.68743,-2.05285,-0.663734,-1.43873,-2.02023,0.846151,-5.5434,-14.6123,-6.77366,-6.78713,-3.12546,-7.09476,-7.8072,-3.19496,-7.72877,-8.17128,-29.0408
89,1170,49,316,160.633,83.3896,0.83503,5.75186,10.2099,-3.75278,-3.32141,-3.35898,-4.25094,-2.40299,-1.63727,-1.60102,-1.99553,0.558319,-5.66362,-13.882,-6.85917,-6.5089,-2.74788,-6.98241,-7.60717,-2.98477,-8.23828,-7.82422,-28.6705
90,1183,31,291,131.433,70.5108,0.830562,5.73892,11.1178,-4.36709,-2.65784,-2.90225,-4.07192,-2.40792,-1.57743,-1.80888,-1.46065,0.600884,-5.13344,-13.7989,-6.62739,-6.24178,-2.79265,-7.44453,-7.14649,-2.65197,-7.74495,-7.3938,-29.0379
