generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,33,445,132.5,87.0453,-10.1013,2.3664,-7.03266,-4.18523,-6.77802,-8.85158
1,200,86,13450,3029.5,3397.25,-10.8184,4.8234,-5.97131,-9.00704,-14.2409,-9.23275
2,300,989,75232,19303.7,18371.7,-9.82371,7.29233,-5.73618,-12.4332,-15.7687,-7.55608
3,400,206,102112,27583.8,22984.3,-9.40957,7.57891,-6.16305,-14.9796,-16.9734,-7.54706
4,500,1773,153656,40368.4,39539.6,-10.5103,7.83742,-6.60017,-16.277,-18.8895,-7.6321
5,600,276,93313,17270.3,19425.2,-11.1392,8.89949,-6.91192,-16.9341,-18.6919,-8.37559
6,700,1979,85198,31854.4,23927.9,-9.96921,8.82511,-6.5192,-17.4724,-16.3007,-8.57437
7,800,117,82145,19381.3,20960.4,-9.82093,8.7357,-6.7296,-16.6278,-18.7448,-8.67758
8,900,249,138871,26716.6,26809.8,-9.14857,8.52309,-6.48235,-17.1107,-18.7416,-8.66036
9,1000,1677,72358,21542.2,21249,-9.38065,8.53938,-6.26752,-16.6782,-19.3072,-8.64956
10,1100,423,98730,24945.6,22849.7,-9.44279,8.64997,-6.56102,-16.744,-18.4639,-8.59841
11,1200,2897,104242,31036.9,25857,-9.43529,7.95668,-6.57925,-16.7911,-19.0198,-8.45604
12,1300,692,98560,21742.9,23438,-9.38777,7.84691,-6.59835,-17.0261,-18.0581,-8.56637
13,1400,1949,87759,20096.9,18129.8,-9.31839,7.87316,-6.51652,-16.7681,-18.59,-8.54139
14,1500,395,108335,22632.4,23876.9,-9.352,8.47718,-6.42343,-16.869,-18.8102,-8.55001
15,1600,327,85137,26690.6,23555.4,-9.23214,8.4037,-6.53291,-16.9338,-18.861,-8.50843
16,1700,2121,97602,30120.6,26829.9,-9.33645,8.07543,-6.31598,-17.0473,-18.7986,-8.53882
17,1800,197,113025,26750.3,25619.3,-9.38217,7.99585,-6.36368,-16.9686,-18.7165,-8.49308
18,1900,1619,98305,26449.3,26739.4,-9.42031,7.66862,-6.41786,-16.6656,-18.8343,-8.46398
19,2000,331,85861,19184.9,19431,-9.48961,7.50117,-6.41082,-16.5925,-18.8577,-8.45744
20,2100,1543,118016,29295.2,28318.9,-9.47602,7.60001,-6.5689,-16.5761,-18.8932,-8.45389
21,2200,58,85046,27156.5,25994.1,-9.48221,7.60424,-6.64164,-16.4077,-18.9505,-8.48628
22,2300,581,92291,25117.3,24834,-9.48647,7.61922,-6.63282,-16.2522,-18.9,-8.50012
23,2400,953,118761,29040.9,31996.7,-9.4715,7.65013,-6.723,-16.2603,-18.8249,-8.50363
24,2500,663,86358,22516.4,26291.7,-9.48114,7.67698,-6.75356,-16.1147,-18.8456,-8.51338
25,2600,3137,118804,23439.6,24820.6,-9.46397,7.66403,-6.73943,-16.1173,-18.8774,-8.52649
26,2700,231,99260,23185,23575.3,-9.4103,7.53197,-6.72419,-16.1437,-18.8366,-8.50947
27,2800,1047,125222,28451,27439.9,-9.4394,7.51987,-6.72359,-16.1105,-18.9045,-8.53653
28,2900,2339,106832,29873,27014.8,-9.41742,7.44995,-6.76418,-16.0943,-18.9459,-8.5281
29,3000,600,93189,24958.8,22564,-9.42814,7.53791,-6.76072,-16.0935,-18.9624,-8.53968
30,3100,1010,142833,28119.8,32590.1,-9.43874,7.48076,-6.79978,-16.108,-18.999,-8.5495
31,3200,1062,69859,21726.3,19649.1,-9.42208,7.46241,-6.82014,-16.127,-18.9923,-8.53737
32,3300,844,84164,30192.3,23675.8,-9.41171,7.45451,-6.81242,-16.1302,-18.9717,-8.52199
33,3400,177,84382,24758.4,23287.7,-9.39934,7.45918,-6.85513,-16.1302,-18.979,-8.52045
34,3500,1478,58931,21214.5,15758.4,-9.41988,7.43038,-6.84346,-16.1499,-18.9685,-8.52497
35,3600,107,69357,19705.4,19140.9,-9.42758,7.52936,-6.82576,-16.1496,-18.9875,-8.52143
36,3700,979,107690,24892.7,26744,-9.43136,7.58578,-6.74929,-16.1489,-18.9926,-8.53061
37,3800,431,75629,19414.5,17826.8,-9.43158,7.55698,-6.65143,-16.1614,-18.9938,-8.53827
38,3900,265,101862,28699.4,26533.8,-9.42505,7.53256,-6.63541,-16.1616,-19.0038,-8.52996
39,4000,695,110408,24890.5,24521.9,-9.42037,7.53766,-6.5916,-16.1605,-18.9853,-8.51622
40,4100,877,119989,25710.1,24750.8,-9.42529,7.47436,-6.61555,-16.1549,-18.9804,-8.528
41,4200,1364,69118,22998.2,18026.1,-9.4228,7.49318,-6.61136,-16.1545,-18.9803,-8.52215
42,4300,4398,131855,29261.6,26621.9,-9.42175,7.43244,-6.57405,-16.1502,-18.9882,-8.52033
43,4400,2706,152611,28931.1,32043.8,-9.41917,7.40987,-6.50726,-16.1513,-18.9888,-8.50969
44,4500,2745,101120,34772.6,26830.9,-9.41649,7.42765,-6.50745,-16.15,-18.9899,-8.51061
45,4600,364,127647,28606.7,32045.6,-9.41673,7.38185,-6.5266,-16.1492,-18.9884,-8.51274
46,4700,300,118737,27626.7,28387.6,-9.41258,7.38497,-6.49415,-16.1499,-18.9882,-8.50981
47,4800,256,86324,23419.5,24555.9,-9.41193,7.37895,-6.49668,-16.1473,-18.9896,-8.50934
48,4900,1479,110156,23564,24431.4,-9.41267,7.40165,-6.49509,-16.1479,-18.9895,-8.51404
49,5000,1875,72191,24214.3,19506.6,-9.4108,7.44917,-6.50222,-16.1471,-18.9898,-8.5145
50,5100,813,112887,26283.3,24750.8,-9.41101,7.43738,-6.50277,-16.1422,-18.9896,-8.51628
51,5200,335,70438,18015.6,17399.1,-9.41192,7.42864,-6.52059,-16.1415,-18.99,-8.51859
