generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,2,0.366667,0.668675,-0.367299,0.0753893,-6.35853,-4.19505,-0.968967,-1.51715,-0.496743,0.131298,2.99906,-0.435927,7.08285,1.05003,0.129292,2.08387,-2.91237,-3.66699,-2.29963,0.409663,1.69009,0.534173,-1.49199,-0.191374
1,200,0,13,3.96667,2.80988,0.967628,-2.40819,-8.84498,-4.65387,-1.5416,-1.89342,3.42243,-5.94365,0.0745061,-7.3451,8.05248,-4.17936,1.21917,-0.170203,3.08168,-10.1921,-3.25352,-4.51811,3.14301,-9.66688,-4.07689,-4.97835
2,300,1,46,14.8333,8.18781,0.132457,-1.40739,-12.0717,-6.27253,-2.66786,-2.21871,0.231784,-8.27295,1.17762,-11.5723,8.92074,-9.89801,-6.09482,-1.12102,2.21356,-9.88329,-3.71637,-4.2284,4.04704,-10.609,-4.14944,-12.6495
3,400,4,45,27.1,9.92506,-1.95286,-3.19948,-12.7679,-6.55554,-3.9698,-5.58005,-4.09034,-10.9615,-2.59209,-8.37692,7.86165,-7.86969,-8.97725,-2.52197,0.672632,-8.8826,-4.50497,-5.44226,0.863799,-10.305,-7.30398,-16.5775
4,500,15,267,81.6333,48.6823,0.129173,2.04671,-16.3513,-0.201035,-4.26315,-5.03806,-6.59936,-15.0733,-2.8536,-7.93127,6.97494,-7.05102,-7.57532,-3.5331,-5.07603,-6.88674,-8.51177,-6.37966,-4.48803,-7.04859,-8.27806,-23.5823
5,600,28,268,97.1,53.4985,-1.5431,0.943681,-18.145,0.680689,-4.28857,-6.59721,-8.65427,-11.6969,-4.91017,-9.93939,6.81486,-6.54438,-7.49069,-4.25702,-5.94258,-7.93,-7.32266,-6.67433,-8.78681,-7.65362,-9.70879,-25.0291
6,700,23,259,107.5,55.1761,-1.60923,0.308974,-21.1409,1.24482,-8.02168,-9.089,-6.26464,-13.1288,-7.31026,-10.4783,5.07349,-5.40593,-7.90617,-4.47003,-9.11742,-9.22844,-5.96947,-6.45169,-8.6687,-8.59949,-17.5274,-28.6664
7,800,47,381,104.667,66.8082,-2.46891,-0.535242,-18.6703,1.1497,-7.81864,-10.1954,-8.2886,-11.145,-7.04146,-11.8276,5.46083,-6.79345,-8.17931,-3.26731,-9.69126,-8.9562,-7.9476,-8.46865,-8.64875,-9.40302,-19.357,-29.1845
8,900,21,253,103.8,53.7686,-4.39449,-0.383481,-16.9433,0.924919,-8.23765,-7.64748,-9.41267,-9.24151,-9.15577,-12.2326,4.23975,-7.08227,-8.52442,-3.0761,-9.51169,-8.16548,-8.46536,-8.22429,-9.68222,-9.62264,-21.1999,-30.3807
9,1000,38,326,142.9,64.1256,-2.05322,0.159138,-15.5551,-1.87498,-8.35193,-7.44162,-8.81436,-9.67183,-6.45257,-11.6287,3.22955,-7.76825,-8.4637,-2.81148,-9.4778,-7.77339,-7.04295,-9.0883,-9.42727,-10.2959,-20.76,-35.1216
10,1100,48,241,118.433,44.9373,-1.73178,1.93046,-13.5452,-1.57628,-6.1127,-5.5761,-9.77425,-8.76677,-6.23122,-11.6649,6.64804,-7.05913,-5.44136,-4.00673,-9.20396,-7.5396,-7.25904,-9.55259,-7.61673,-10.25,-23.0044,-35.7421
11,1200,50,431,148.5,93.6695,0.854687,3.12711,-15.3558,-1.83999,-2.91797,-5.37883,-8.6514,-8.26363,-7.03518,-12.0738,5.025,-7.99288,-7.64855,-4.28615,-8.75332,-8.25752,-8.11247,-9.48473,-6.3305,-10.7415,-21.8032,-38.1335
12,1300,38,281,114.367,48.1481,-0.496684,2.35963,-14.1827,-2.47415,-2.77688,-5.4985,-9.574,-9.6936,-7.57928,-13.8657,4.23031,-8.68281,-7.22994,-6.48392,-9.3282,-8.01195,-8.58063,-9.45804,-8.57489,-10.2343,-24.0755,-41.0492
13,1400,51,317,146.4,64.8263,1.00539,5.09655,-16.0478,-3.41233,-4.93455,-6.75161,-12.1322,-8.31814,-7.8883,-15.7434,5.45894,-9.66391,-8.3477,-5.30495,-10.32,-9.14149,-8.57145,-10.864,-7.08007,-10.0814,-21.885,-43.2236
