generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,109,1931,492.833,433.465,-12.6836,-1.71807,-4.88062,-6.16004,-7.71146,-9.28991
1,200,89,16738,4380.47,4193.7,-13.0221,3.71207,-7.4122,-15.213,-7.27687,-8.06132
2,300,658,87868,20549.5,22478.6,-12.157,6.71843,-6.01188,-17.6998,-12.914,-8.91931
3,400,160,91363,23051.4,23624.1,-12.0128,5.95775,-5.78145,-18.5322,-16.0152,-8.70661
4,500,246,88042,25622.8,25462.1,-11.265,8.00231,-6.90463,-20.4768,-19.3514,-9.45119
5,600,1263,78416,28444.8,19392.3,-11.5835,7.15308,-7.94575,-20.7616,-19.9993,-9.51631
6,700,672,97043,37921.4,30055.8,-11.2541,6.99788,-7.92895,-21.3442,-19.9928,-9.5356
7,800,738,107474,26152.9,29689,-12.4484,6.90029,-9.39489,-24.9926,-20.093,-9.66519
8,900,1782,106385,28376.8,25331.8,-13.6588,4.90922,-8.15854,-24.7177,-20.8049,-9.28364
9,1000,1640,78455,25335,20321.7,-13.6781,6.60291,-8.80008,-26.3912,-21.1317,-11.1894
10,1100,562,146963,30888.4,29350,-14.5552,7.50936,-9.098,-28.3048,-21.4655,-11.9949
11,1200,1918,115729,26170.6,27437.8,-13.8251,9.09151,-8.40514,-29.5051,-21.4531,-12.4242
12,1300,279,97076,35420.5,26701,-13.4043,7.50633,-8.05144,-27.7786,-21.5472,-10.9656
13,1400,1069,159189,43333.1,44443.2,-12.8723,7.59364,-9.90043,-29.0556,-22.0733,-10.975
14,1500,184,142880,29367.5,31128.5,-12.5848,8.45379,-10.004,-27.0679,-23.5339,-10.9488
15,1600,659,98668,31211.7,28035.1,-12.6081,7.54644,-10.3799,-28.0704,-22.4355,-10.3837
16,1700,90,96473,29561.2,25598.3,-13.9062,9.90463,-9.96485,-30.1721,-21.9932,-10.8127
17,1800,2310,67133,23452.7,17797.1,-13.5902,9.91776,-9.60988,-29.0336,-23.0208,-11.9853
18,1900,331,75489,18957.1,17756.3,-14.0849,8.20142,-9.64459,-28.3497,-22.8215,-11.7485
19,2000,428,134051,36722.5,33960.2,-14.5218,8.38688,-9.42569,-30.2611,-21.6824,-11.8031
20,2100,49,159469,28647.6,32444.2,-14.5026,8.87123,-10.1024,-31.9348,-20.8558,-11.8886
21,2200,3367,151496,36667.2,36500.5,-14.6773,9.57105,-10.3463,-32.2552,-21.4319,-11.163
22,2300,388,154909,23395.5,31793.4,-14.9991,10.4881,-10.4385,-31.8901,-20.5863,-11.5797
23,2400,331,140503,32066.7,36168.9,-15.7293,10.2433,-10.6401,-32.3825,-21.7544,-12.521
