generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
13,182,0,14,5.13333,3.24551,1.13239,-1.21562,-0.719689,1.39423,-2.17288,-0.869953,-1.86155,-0.11146,-0.0152166,-3.78156,-2.07871,0.017941,-1.04086,0.848334,-4.41801,1.95774,-0.0387871,-0.184183,0.000556664,-0.469623,2.3854,-5.44742,-4.12333
14,195,0,31,7.73333,7.14835,1.16636,-1.61601,-1.83095,2.25009,-3.13503,-0.937109,-1.86444,-0.371034,-0.965827,-4.21543,-3.66527,-0.982669,-1.09695,0.611702,-5.61263,1.88372,0.123015,1.22973,-1.03593,-0.299842,2.23693,-6.57215,-4.68733
15,208,0,18,5.7,4.45011,1.21693,-0.98782,-2.14938,2.34863,-4.96667,-0.961986,-2.55015,-1.55897,-0.172938,-4.07772,-4.33002,-0.813094,-0.360507,0.666829,-5.73734,2.39399,0.403478,1.539,-0.762465,-0.191077,2.27245,-6.94805,-4.95475
16,221,0,34,11.9,7.72077,1.21781,-1.45709,-1.53988,2.40162,-4.52334,-0.97534,-1.96395,-0.785732,0.27727,-3.02649,-3.20939,0.0641663,-0.91094,0.47891,-5.68996,1.90501,-0.890599,1.12982,-2.27718,-0.238781,1.56853,-7.40239,-4.31107
17,234,1,69,23.8667,14.862,1.21639,-1.66895,-1.71386,1.80399,-3.85886,-0.896607,-1.1334,-0.163973,0.553888,-3.6823,-2.10251,0.477975,-0.9598,-0.175477,-6.06818,0.489704,-0.0362157,0.805222,-1.96823,-0.797157,0.50064,-7.81109,-4.88909
18,247,12,85,31.9667,15.0069,1.19334,-1.58754,-1.67161,1.5816,-3.81546,-0.122015,-1.08483,-0.53781,0.344172,-2.66272,-1.87802,0.970143,-0.712001,0.316462,-5.43497,-0.429605,-1.14654,0.720728,-1.88052,-1.47524,0.649634,-7.55097,-5.41645
19,260,11,88,39.3667,17.1675,1.18665,-2.72217,-1.01037,0.6041,-4.16187,0.21867,-1.11385,-1.07072,-0.397463,-2.34342,-1.25235,-0.0561089,-0.614453,0.0112812,-5.30979,0.258965,-1.26264,0.669351,-0.819543,-2.53745,-0.865491,-6.64135,-5.60691
20,273,4,82,40.1,19.0034,1.17753,-3.05532,-1.36702,0.343658,-3.895,1.21741,-0.8651,-1.58569,0.212269,-2.35061,-1.43048,0.055967,-0.741296,1.03904,-4.48585,0.313286,-2.33657,0.846273,-1.30626,-2.50457,-0.631762,-6.33693,-6.30704
21,286,8,65,35.3333,16.253,1.16755,-3.63514,-0.74088,-0.123882,-3.87424,0.20606,-1.48616,-1.45547,-0.0695215,-1.52719,-0.470085,0.7808,-0.797671,1.23661,-4.7776,0.175619,-3.099,0.449575,-1.70799,-2.57761,-0.464271,-6.57297,-5.62426
22,299,11,62,32.6333,12.1158,1.15496,-3.47989,-0.104015,0.0836094,-3.7478,-0.0472236,-2.58319,-1.59984,0.12767,-1.56357,-1.52255,0.0827469,-0.632175,1.15466,-5.69199,-0.86642,-3.55328,0.0751844,-1.44134,-2.87845,-0.571336,-6.75059,-5.92803
23,312,8,74,42.9,19.6668,1.17151,-4.93178,-0.734673,-0.940733,-3.6063,0.493732,-1.38243,-1.83908,0.522006,-1.03017,-1.02334,-0.0521653,0.0991241,0.55256,-4.23964,-0.995058,-4.28919,-0.246401,-0.652344,-1.81972,-0.840232,-7.52429,-6.70383
24,325,11,105,48.0667,25.2995,1.16868,-4.20563,-0.360347,-0.629476,-3.0813,0.817615,-0.820153,-2.184,1.18748,-2.07603,-2.52697,-0.0753873,-0.0700704,0.248196,-4.23637,-1.82892,-4.52366,-0.323964,-0.874534,-1.6432,-1.96573,-7.11088,-6.3847
25,338,13,85,46.1667,18.8517,1.15411,-3.07865,-1.84155,-1.22956,-4.18988,1.60608,-1.11083,-2.62878,0.38532,-2.31123,-2.40136,-0.980714,-0.21713,0.828996,-5.6575,-2.057,-3.35655,-0.271403,-1.08474,-1.88228,-2.27756,-6.90769,-5.7811
26,351,16,79,37.4667,13.341,1.1335,-2.99835,-1.38308,-1.60594,-3.90587,1.87915,-1.1033,-1.64023,-0.0633475,-3.07999,-1.55615,-0.790906,-0.786122,0.56056,-5.70062,-3.01042,-2.82113,-1.23726,-1.30619,-2.14775,-1.09681,-7.73419,-5.99911
27,364,15,90,42.7333,16.8132,1.0996,-3.65305,-1.31485,-1.79924,-3.74287,1.43965,-1.43983,-2.88866,-1.3187,-2.66024,-1.88273,-0.919849,-1.59295,1.38604,-5.87099,-2.26662,-3.72449,-0.757001,-1.58102,-1.92588,-0.763255,-7.41742,-6.28263
28,377,20,109,50.8667,22.3464,1.06255,-3.74247,-0.725977,-1.48271,-3.46689,1.07522,-2.92289,-2.36254,-0.524069,-2.79356,-1.94863,-1.56039,-1.5197,0.255963,-5.5692,-2.87514,-3.16644,-1.05196,-1.5208,-1.88067,-1.04398,-8.26477,-5.86736
29,390,22,97,42.9,17.0625,1.03901,-3.66472,-0.415538,-1.58141,-3.42612,1.56856,-3.12232,-3.41676,-0.41871,-2.57169,-2.20501,-1.16809,-1.91615,-0.230728,-6.38862,-3.29136,-3.33567,-0.810385,-1.60119,-1.74556,-1.2835,-8.15741,-6.20671
30,403,8,122,42.6,27.0805,1.04167,-4.70577,-0.851765,-0.891642,-3.53846,1.87796,-4.18582,-3.46077,-0.330394,-3.01298,-2.63565,-1.71283,-2.43358,-0.73551,-6.72226,-2.67285,-3.37644,-0.66072,-2.02553,-1.50262,-1.3395,-8.88115,-7.53624
31,416,9,103,47.8667,24.6685,0.992048,-4.53339,-0.556736,-0.911146,-2.74785,1.44746,-3.16085,-2.74505,-0.238901,-2.9857,-1.78953,-1.19388,-2.71914,-0.0258725,-6.24137,-2.66409,-3.17011,-0.152725,-2.59533,-1.68659,-0.435268,-7.56095,-7.09776
32,429,18,114,55.1,26.8101,0.981396,-4.6389,-0.271142,-1.91599,-2.50105,1.14651,-2.81262,-2.43736,-0.208991,-3.22437,-2.81181,-1.66209,-3.21226,-1.10368,-6.11284,-3.07118,-3.25299,0.157438,-2.21024,-1.65905,-1.22372,-7.69093,-8.41424
33,442,22,131,61.8333,28.9424,0.970985,-4.5083,-0.161622,-2.24466,-3.02017,0.946575,-3.46789,-1.19283,0.0263519,-3.42412,-2.50351,-1.89162,-2.42654,0.157707,-6.18813,-3.27193,-3.20136,0.276866,-2.10074,-1.35468,-1.09641,-8.17789,-9.30675
34,455,14,123,57.9,25.8755,0.956702,-3.18303,-0.256973,-2.85535,-2.79723,-0.00281091,-3.72644,-1.81677,0.0378607,-2.82479,-2.0365,-1.69334,-2.51771,0.406327,-5.97461,-3.23945,-2.62088,0.190559,-1.9465,-0.778132,-0.882242,-7.62291,-9.0201
35,468,24,167,56.7667,29.9812,0.937314,-3.02865,-0.0338006,-2.5986,-2.20517,0.0799153,-3.74572,-2.16105,-0.383497,-3.07503,-1.53816,-1.79381,-1.92075,0.0365683,-5.27385,-2.0134,-2.59401,-0.235821,-3.24982,-0.573271,-1.39176,-7.55079,-8.57939
36,481,19,112,61.2333,27.3769,0.936059,-3.22261,0.550198,-3.02158,-2.24842,-0.518709,-4.17441,-1.64281,-0.701365,-2.66823,-1.75953,-1.95864,-1.49915,0.123904,-4.73331,-2.10945,-1.7081,0.494107,-2.46593,-0.361824,-1.64555,-7.30868,-8.93968
37,494,7,190,72.4,41.5174,0.909016,-2.07293,0.400874,-2.89934,-2.11712,-0.165546,-3.91916,-1.38151,-1.43917,-2.93369,-1.61466,-1.82118,-1.6512,0.286352,-4.99105,-1.77033,-1.79724,0.270305,-2.25534,-0.944294,-1.07303,-6.56462,-8.2932
38,507,21,157,66.1,36.6205,0.899478,-2.49044,0.931812,-2.80307,-3.02865,-0.511658,-4.07117,-1.36187,-1.85108,-4.01161,-1.11912,-1.91507,-0.732496,-0.0375161,-5.06932,-1.82169,-1.82252,0.515297,-2.11592,-1.11596,-0.423735,-6.65621,-8.36775
39,520,9,318,75.8333,57.7886,0.914555,-3.07609,1.83616,-3.27943,-2.65762,-1.47727,-3.75545,-1.10666,-2.09345,-3.86761,-0.429652,-1.62592,0.076352,-0.113833,-5.2296,-2.01666,-2.18411,0.0708699,-1.97221,-1.43367,-1.30308,-6.52114,-8.0206
40,533,1,132,52.2333,33.5474,0.929714,-3.88515,1.84218,-2.5712,-1.73112,-1.33017,-3.47307,-0.549666,-1.92808,-3.66231,-0.481268,-2.00964,0.512858,-0.0532937,-3.88708,-1.6778,-3.19918,-0.00642939,-1.22476,-0.828728,-1.34465,-6.23239,-8.18293
41,546,16,133,60.6,36.0417,0.937557,-3.75343,1.6194,-2.32986,-1.32546,-1.63648,-3.01739,-0.120527,-2.10095,-3.358,-1.14712,-2.19535,0.739942,-0.508822,-4.09656,-1.47963,-3.62798,-0.491575,-1.03115,-0.732443,-0.949688,-6.04055,-8.21002
42,559,10,180,66.1667,40.0827,0.919612,-3.28183,0.94513,-1.99006,-0.731502,-0.920203,-2.98316,-0.694275,-1.18854,-2.6481,-1.40362,-1.37281,0.908326,-0.347311,-4.83138,-2.09617,-3.49816,-1.12576,-1.57085,-0.827665,-1.64973,-5.30172,-8.19033
43,572,17,139,82.5333,32.6525,0.900735,-3.44358,0.968309,-1.46726,-1.44298,-1.24825,-2.80266,-0.200754,-1.77764,-2.79049,-1.99321,-0.433985,0.424569,-0.501141,-4.5087,-1.75458,-3.85965,-0.129207,-0.632562,-0.943322,-0.814528,-5.19073,-8.57696
44,585,24,240,75.3,42.5426,0.882932,-3.18699,1.18158,-1.5883,-1.55793,-1.09738,-2.43705,-1.76422,-1.71457,-3.07232,-2.39948,0.245481,0.637951,-0.414676,-5.31893,-1.95679,-4.00233,-0.525883,-0.712094,-0.733735,-1.26709,-5.23989,-8.48222
45,598,19,152,70.3333,32.871,0.857475,-3.53954,0.933095,-2.31981,-1.84152,-1.49476,-2.78134,-1.95337,-1.53167,-2.63567,-2.47414,0.679488,0.999401,-0.0826753,-4.5912,-1.51467,-4.00816,-0.732643,-1.12668,-0.910736,-1.17245,-5.58763,-8.00667
46,611,42,228,98.8,46.3781,0.835842,-2.77715,0.353791,-2.28972,-1.403,-2.20297,-2.41774,-2.13043,-1.44044,-3.11576,-2.82771,0.581039,0.809341,0.452495,-4.54207,-1.52028,-3.82567,0.0722653,-1.39085,-1.15536,-0.836169,-5.86155,-7.81737
47,624,14,228,81.9,51.0053,0.809396,-3.3611,0.245409,-2.10507,-1.18932,-2.1636,-1.95184,-2.23924,-1.49579,-3.2595,-3.02931,0.592988,0.438681,0.00397877,-4.36091,-1.13997,-3.0749,0.105642,-0.745665,-1.03597,-1.02325,-5.76922,-7.79672
48,637,20,377,84.5,67.1893,0.793739,-3.70939,0.0998478,-2.9111,-1.09761,-2.36732,-2.04359,-1.91639,-1.76814,-2.90293,-3.5485,0.854549,0.132067,0.545932,-4.26847,-1.49797,-3.23671,0.146861,-0.465054,-1.04009,-0.600337,-5.87843,-8.19283
49,650,7,159,63.6,33.0011,0.768978,-3.76248,0.051908,-3.47093,-1.29324,-2.66254,-2.62516,-1.84519,-2.32022,-2.68157,-2.74535,0.23044,0.109546,0.885986,-4.06859,-1.69053,-3.23989,0.588088,-0.941275,-0.620799,-1.04266,-5.7608,-8.67117
50,663,26,266,97.3,58.9144,0.75175,-3.90485,-0.0175296,-3.38335,-1.1166,-2.31184,-2.88454,-1.53108,-2.02581,-2.29859,-2.17786,0.295903,-0.109263,0.224336,-2.9365,-1.07533,-3.02215,-0.0754598,-1.00298,-0.306881,-1.78016,-5.19748,-8.87182
51,676,25,271,120.367,70.8702,0.721795,-3.9332,0.0209778,-3.37464,-1.5612,-1.97188,-3.33068,-1.95449,-2.42999,-2.808,-2.14371,-0.339484,-1.10949,-0.222547,-3.69732,-1.32682,-2.92646,0.251006,-1.15403,-0.601457,-1.74428,-5.37488,-8.41519
52,689,39,245,121.533,48.6243,0.705394,-3.72756,-0.36262,-3.18909,-1.35296,-1.61416,-3.10517,-2.48078,-1.87846,-2.13413,-1.73366,-0.671516,-1.20864,-0.0650724,-3.31933,-1.13162,-3.72233,-0.283034,-1.35174,-0.719819,-2.14329,-5.7965,-9.01678
53,702,37,174,85.8667,38.9507,0.711983,-2.53637,-1.07445,-2.71628,-1.52864,-1.80346,-3.30345,-2.79293,-1.81733,-1.8544,-1.74834,-0.166985,-1.30616,0.310993,-3.56426,-1.02215,-4.00143,0.14193,-0.725253,-0.713929,-2.06714,-6.33183,-9.23981
54,715,35,197,81.0667,37.2669,0.720859,-2.62494,-1.30556,-2.17546,-1.27313,-1.80102,-3.14767,-2.97769,-1.97775,-2.07009,-1.47444,-0.318296,-1.75815,0.277425,-3.53517,-1.2172,-4.41891,0.0940344,-0.585648,-0.963175,-2.38033,-5.39472,-9.28961
55,728,4,154,73.6333,37.6531,0.71591,-2.55598,-0.775708,-1.84579,-1.03458,-1.64314,-3.71483,-2.74056,-1.7224,-2.06074,-1.32078,-0.449714,-1.21432,0.121937,-3.66956,-0.766467,-4.6663,-0.200461,-0.15356,-1.00837,-2.43413,-5.2538,-9.20187
56,741,9,149,74.6667,32.1412,0.718417,-2.1022,-0.976481,-1.4056,-1.36336,-1.56081,-3.54064,-2.57941,-1.24276,-1.64445,-1.07367,0.0232294,-1.55288,-0.0608798,-4.78082,-1.01698,-4.75818,0.0533102,-0.432085,-1.03612,-2.42655,-5.90473,-9.37501
57,754,18,148,66.6,29.8601,0.743196,-1.36288,-0.899753,-1.69835,-1.16403,-2.12733,-3.61579,-1.77263,-1.23292,-1.3046,-0.931465,0.111343,-0.815397,-0.779542,-3.91398,-1.80555,-5.61988,0.178869,0.204966,-1.33214,-2.73176,-5.10158,-9.10091
58,767,18,201,73.0667,44.0798,0.746265,-1.58223,-1.24292,-2.56211,-1.09735,-1.84737,-3.58168,-2.38526,-0.795462,-1.83009,-1.32424,-0.516023,-1.11609,-0.472211,-3.87105,-1.80193,-5.46661,0.230616,0.108184,-1.42052,-3.59136,-5.10945,-9.59829
59,780,17,98,48.1,20.9702,0.739832,-1.75992,-1.55229,-2.3345,-1.29673,-2.13665,-2.74805,-2.87454,-1.30387,-2.17859,-1.89103,-0.494756,-1.13156,-0.0554112,-4.55395,-1.523,-5.85106,0.402789,0.572269,-1.2724,-3.40745,-5.01428,-9.5641
60,793,9,134,58.8333,30.1354,0.735172,-1.9816,-1.44096,-2.43914,-1.138,-2.15395,-2.54359,-3.30341,-0.846131,-1.86729,-2.28092,-1.07301,-1.35352,-0.248307,-4.59625,-1.45406,-5.7538,0.53923,1.03769,-1.45163,-3.42652,-5.18721,-9.57947
61,806,5,121,67.3,30.3624,0.728775,-2.04325,-1.11627,-2.61095,-0.625804,-2.18449,-2.39427,-2.92552,-1.1999,-2.26506,-2.39586,-0.767642,-1.55139,-0.174244,-5.40724,-1.81609,-6.00772,0.410416,1.14101,-1.33112,-3.66937,-5.49695,-9.97269
62,819,15,124,51.9333,24.7901,0.71468,-2.00753,-1.74054,-1.69936,-0.986678,-2.82576,-3.03647,-3.13456,-1.06581,-2.14099,-2.49646,-0.692964,-1.7675,-0.144619,-5.88161,-1.47638,-5.91963,0.532608,0.892239,-0.893681,-3.44253,-5.78605,-9.2847
63,832,11,108,49.8333,31.506,0.702201,-2.20527,-2.0336,-2.02604,-0.742639,-2.66183,-3.07109,-2.57304,-1.70541,-2.3713,-3.29005,-0.296154,-1.4375,-0.014441,-6.35157,-1.2945,-5.84688,0.513901,0.922254,-0.966587,-3.25973,-5.65517,-9.94661
64,845,26,143,73.1,33.5439,0.703922,-2.55602,-1.77211,-1.89411,-0.631455,-2.95136,-3.61921,-2.38474,-2.13007,-2.78571,-3.60172,-0.104079,-2.2565,0.040225,-6.14658,-2.05611,-5.81506,0.964761,0.782807,-1.98408,-2.76229,-6.05846,-10.1498
65,858,7,152,69.1667,34.5035,0.701705,-2.46659,-1.64382,-1.95142,-0.790832,-3.09358,-3.27392,-2.16795,-1.90175,-2.80743,-4.20007,-0.120008,-2.76238,0.329053,-6.0675,-2.22956,-5.71033,0.793058,0.915023,-1.48018,-2.32398,-6.3164,-10.2193
66,871,5,154,63.5,34.1556,0.719253,-2.18425,-1.75841,-1.25217,-1.20545,-3.07983,-2.30877,-2.32594,-1.99899,-2.77362,-3.8754,-0.411125,-3.54961,0.106513,-5.24325,-2.16562,-4.77529,1.23827,1.3417,-1.34686,-2.24727,-5.70618,-10.4727
67,884,11,129,63.6,29.5362,0.708231,-2.3173,-2.1353,-1.28219,-1.0467,-3.0907,-2.28225,-2.49768,-1.88165,-2.71026,-3.34735,-0.880987,-3.10414,-0.561922,-4.76468,-2.10447,-4.86837,1.22324,1.06938,-1.30084,-3.06136,-6.35544,-10.4629
68,897,25,178,67.9,37.5888,0.714876,-1.83074,-2.04737,-0.81581,-1.55698,-2.89685,-2.52726,-2.15943,-1.89917,-2.61392,-3.85615,-0.857688,-3.54912,-0.644254,-5.54078,-2.43089,-4.62171,1.72655,1.20231,-1.55869,-3.10003,-6.96493,-10.9697
69,910,14,218,77.8667,47.9682,0.715368,-1.38024,-1.57966,-1.23295,-1.82661,-3.44643,-2.67377,-1.55584,-2.31494,-2.58211,-3.39018,-1.09753,-3.63866,-0.430127,-5.59532,-2.15382,-4.3328,1.27793,1.14281,-1.08878,-2.99995,-7.37145,-10.7357
70,923,5,123,64.9,31.1906,0.719704,-1.64294,-1.50609,-1.96818,-1.67165,-3.54569,-2.9726,-1.26826,-2.86222,-2.73034,-3.52313,-1.2273,-3.56084,-0.196745,-5.51118,-3.05364,-4.07248,1.15315,1.12012,-0.751,-3.20096,-7.31543,-11.1299
71,936,8,194,74.6667,44.9631,0.717552,-1.29037,-1.57398,-1.885,-1.92896,-3.39297,-2.43336,-1.04664,-2.45721,-2.67387,-3.60843,-0.308877,-3.91624,-0.287381,-5.23736,-3.43744,-4.84394,0.87299,0.510827,-0.602276,-3.14276,-6.66509,-10.9636
72,949,13,194,82.1333,47.9207,0.741098,-1.37414,-1.62398,-2.1083,-2.44285,-3.95176,-2.20104,-1.31161,-2.85344,-2.36052,-3.40395,-0.382635,-4.42721,-0.537294,-5.46008,-3.41363,-4.15863,0.740469,0.79454,-0.117472,-3.65847,-7.08163,-11.9597
73,962,7,175,79.5,40.0162,0.767345,-1.4045,-2.03853,-1.94577,-1.86918,-4.66994,-2.01037,-1.69885,-3.23842,-2.51389,-3.97122,-0.759298,-4.27355,-0.0369725,-4.46686,-3.53839,-3.84968,1.12873,0.103878,0.200545,-2.24961,-7.58406,-12.0188
74,975,12,178,59.5333,35.5777,0.786681,-1.19791,-2.56664,-2.25138,-1.84484,-4.67174,-2.12316,-2.0079,-3.02014,-1.93967,-4.55869,-1.02828,-4.81314,-0.974846,-4.27576,-3.76954,-4.01526,1.20515,0.308752,-0.650107,-2.84566,-7.45057,-12.1115
75,988,10,161,74.5,41.2568,0.839386,-0.548779,-1.81037,-2.06416,-1.05416,-5.2055,-1.25211,-2.08479,-3.53776,-1.43554,-5.05801,-0.514123,-5.05734,-1.89542,-4.13397,-3.41863,-4.00559,1.18911,0.262817,-0.840628,-2.96708,-7.68251,-12.4637
76,1001,19,193,74.3,43.4584,0.880174,-1.17596,-1.76512,-1.58019,-1.60034,-5.42547,-0.702058,-1.80019,-3.49181,-1.53833,-5.15201,-0.207434,-6.05287,-2.05001,-4.86111,-3.76382,-4.08252,1.21006,0.476042,-1.16965,-2.3995,-7.63876,-12.3871
77,1014,8,183,71.0667,43.6158,0.908397,-0.897832,-1.70545,-1.57497,-1.66466,-5.23351,-1.08817,-2.24647,-2.72781,-1.64007,-5.4777,-0.220963,-6.45221,-2.83182,-4.84032,-3.92719,-4.57944,0.866318,0.740009,-1.56696,-2.63167,-7.59106,-12.3498
78,1027,29,220,90.5,54.5545,0.906206,-1.43707,-1.81769,-2.53962,-0.757476,-4.79049,-2.09238,-1.58048,-2.42646,-1.60631,-5.60513,-0.138194,-5.99686,-2.55404,-5.24622,-4.17601,-4.87197,0.159735,0.0542059,-0.945321,-2.30127,-7.77967,-12.1549
79,1040,30,126,70.1,23.5699,0.914259,-1.61528,-1.96932,-2.40043,-0.508027,-5.29177,-2.35651,-1.8065,-2.45736,-2.07434,-5.86668,-0.267293,-6.2571,-3.58604,-4.80318,-4.22796,-5.00327,0.634533,-0.324449,-1.52117,-2.58288,-7.3967,-12.4537
80,1053,25,196,92.8333,40.9609,0.944919,-1.50528,-2.0304,-2.63426,-0.90601,-4.85708,-3.02098,-2.61877,-2.59762,-1.50914,-5.74625,-0.518986,-5.76962,-4.24658,-5.62753,-4.69216,-5.35709,0.368801,-0.882291,-0.841321,-2.54009,-7.12264,-13.9655
81,1066,23,225,77.3,46.096,0.966283,-0.438326,-2.6973,-2.55588,-1.23912,-4.69609,-2.24553,-3.37912,-2.6417,-1.43103,-5.52219,-1.45705,-5.72875,-4.11286,-4.98315,-5.06623,-6.03436,0.26481,-0.653123,-0.937691,-2.16839,-7.04525,-13.7329
82,1079,23,153,80.5,33.141,0.972572,-1.47997,-2.24025,-2.17785,-1.14978,-4.36573,-2.47881,-4.8121,-2.5008,-1.8733,-5.18056,-1.45901,-4.96119,-3.53511,-5.55153,-5.30376,-6.08569,-0.00194283,-0.603501,-1.45797,-2.45768,-6.86558,-13.4556
83,1092,11,186,75.9333,37.0665,1.00668,-1.13387,-2.22949,-1.84922,-1.64966,-4.82027,-1.19378,-4.95286,-3.29947,-1.98109,-5.35679,-0.684903,-4.97276,-4.50534,-5.72533,-6.21444,-6.25647,-0.412703,-1.52665,-1.35926,-2.99772,-7.34097,-13.3594
84,1105,19,203,90.4333,46.4043,0.990383,-1.4698,-2.06319,-2.00689,-2.14306,-4.34932,-1.96224,-4.40471,-3.24805,-2.30968,-4.87879,-0.139249,-4.76335,-4.02399,-5.80093,-5.97275,-5.97842,-0.216631,-0.923467,-1.2787,-1.88573,-7.04234,-13.7321
85,1118,24,288,101.133,64.2354,0.968518,-1.87598,-2.08411,-2.10445,-2.15656,-4.27657,-1.48924,-4.49636,-3.14693,-2.3508,-5.09519,-0.757086,-4.82372,-4.15283,-5.62191,-5.75982,-6.28495,-0.691968,-0.370018,-2.09656,-2.87616,-6.16873,-14.1986
86,1131,5,265,117.4,59.3032,0.973601,-1.48852,-1.95344,-2.33372,-2.79912,-4.56017,-1.71811,-3.85521,-2.59487,-2.36722,-4.36577,-0.566239,-4.76623,-5.09181,-6.04222,-6.36982,-6.81332,-1.33655,-0.506201,-1.31996,-3.52075,-5.56436,-14.225
87,1144,12,250,105.767,55.1016,0.986299,-2.00946,-2.33034,-2.13535,-2.95185,-4.94264,-1.21815,-3.85631,-2.85252,-1.5111,-4.69033,-1.04187,-4.83192,-5.5849,-5.75842,-6.69142,-7.04385,-1.99617,-0.485322,-1.76984,-3.06166,-5.16767,-13.9484
88,1157,6,250,100.733,57.4498,0.987859,-2.47353,-2.53307,-2.80351,-2.6583,-5.10346,-1.50085,-3.53042,-2.65267,-1.9625,-5.00623,-1.15059,-5.45581,-5.75273,-5.22364,-6.43413,-7.78211,-2.18768,-0.621931,-2.08187,-3.33518,-5.22612,-14.5788
89,1170,16,210,95.9,45.8471,0.98929,-2.0378,-2.56404,-3.81919,-2.27029,-4.59195,-2.53045,-3.32522,-2.84594,-2.14563,-3.67175,-1.74622,-4.72195,-5.64504,-5.56063,-5.48759,-7.16622,-2.51712,-0.347946,-1.92087,-3.61601,-5.2591,-15.2234
90,1183,27,259,103.133,55.4385,0.981226,-1.5356,-2.67402,-3.6154,-1.48891,-4.37102,-2.236,-4.08084,-3.07645,-2.07617,-4.53841,-1.99035,-5.25663,-6.52007,-5.09406,-5.50801,-6.9485,-2.34809,-0.996624,-2.21424,-4.48741,-5.54069,-15.5767
