generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,20,5.66667,5.85652,-0.0277968,1.94309,-1.87805,-1.05099,-5.70205,0.819212,-1.57785,-6.47256,-3.82559,-0.118715,4.59349,0.386274,2.93052,-4.58492,-0.644471,-5.58205,-0.370828,-2.85075,-4.97895,-1.74901,-1.56604,-9.38033
1,200,7,37,21,8.90564,1.83071,2.09626,0.59164,-11.0455,-7.6895,-3.0927,-7.53183,-10.8574,-13.8807,-9.00556,-1.23838,2.5325,0.171687,-7.15047,0.191332,-6.50535,-8.35646,-5.75792,-9.98568,-1.42327,-1.36363,-14.4733
2,300,13,96,39.5667,17.0085,0.255457,0.0535919,-1.86025,-12.4919,-12.9193,-3.05341,-12.073,-11.7393,-16.0528,-13.1361,-0.0928447,0.58764,-3.41783,-12.2429,-0.769204,-7.16975,-5.40022,-11.1032,-4.26026,-1.83672,-7.78816,-21.4886
3,400,17,74,40.6333,16.3696,0.053242,3.12641,-0.454707,-12.4654,-16.9435,-3.75997,-12.1392,-11.861,-16.3664,-13.066,4.32974,1.52824,-8.01712,-14.4597,-8.07692,-7.40972,-10.3872,-13.7572,-10.6249,-3.27799,-8.27471,-21.229
4,500,26,117,59.8667,19.9995,-0.5232,3.91297,-2.2967,-11.4957,-20.0206,-4.73338,-12.179,-15.8759,-13.1543,-16.9127,2.51984,-0.959496,-8.42744,-12.6624,-8.63959,-7.01371,-14.034,-16.0286,-7.99714,-5.14217,-14.2109,-24.3924
5,600,30,129,66.1,25.6533,-0.425523,5.00472,-1.52619,-11.8814,-17.7094,-4.52705,-15.6727,-13.7651,-10.7512,-13.8433,3.11192,-1.46948,-10.4398,-13.0867,-11.1143,-7.85791,-12.0589,-16.2393,-9.59816,-4.28952,-16.5053,-29.4059
6,700,48,255,117.4,59.4704,0.0895832,2.79439,-1.91559,-11.488,-17.1304,-4.1115,-15.4857,-9.45122,-11.741,-11.5471,2.0484,-1.32798,-11.1584,-13.7537,-10.178,-8.58417,-14.8075,-17.7782,-7.10826,-5.19271,-17.9174,-36.0185
7,800,26,334,108.5,58.9189,1.076,2.52082,-3.18844,-10.7154,-17.7959,-3.59425,-14.1691,-8.14681,-9.79206,-12.3228,4.27468,-1.05618,-10.8438,-12.9361,-10.9493,-8.03877,-15.009,-18.4032,-8.34966,-5.46003,-20.7968,-36.385
8,900,33,249,116.633,57.2631,1.15493,1.72887,-4.97555,-10.4835,-18.1725,-3.6723,-13.493,-7.05199,-9.81482,-13.0568,4.25891,-0.417185,-10.0021,-11.7019,-11.9762,-8.05191,-14.0177,-19.9754,-10.1315,-6.36314,-22.5068,-38.7498
9,1000,15,250,109.9,64.7357,1.24692,1.05856,-7.42013,-10.8009,-17.0378,-3.33982,-13.5238,-10.4655,-10.3211,-13.6596,3.3924,-0.454397,-9.90529,-11.7238,-11.0988,-8.69756,-13.3273,-17.6275,-11.1232,-5.90867,-21.9396,-38.1102
10,1100,54,336,129.8,66.2011,0.939587,0.7727,-7.49304,-10.7316,-15.2355,-3.7356,-13.9334,-9.60629,-11.6541,-13.5558,4.2787,0.0197574,-9.54722,-11.14,-11.1145,-9.08342,-13.2539,-16.7711,-11.9784,-5.70823,-19.3994,-38.862
11,1200,25,314,126.967,73.109,0.814219,2.47053,-7.63047,-10.8189,-13.1511,-3.31913,-14.6443,-9.53886,-11.4335,-12.6853,5.16583,-0.161253,-9.69951,-11.2394,-10.7433,-9.06939,-12.7686,-14.9344,-9.83168,-6.77369,-19.0195,-38.6149
12,1300,41,267,133.9,66.1427,0.761473,2.1914,-7.25685,-10.8613,-13.4416,-3.66158,-13.0195,-9.85757,-11.3753,-12.6266,3.55747,-0.881709,-9.36604,-11.0917,-10.9837,-9.23415,-12.7661,-15.0537,-10.5721,-6.48529,-17.7723,-39.5812
13,1400,42,370,137.833,73.9777,1.00624,2.90493,-7.3545,-10.7568,-12.5673,-3.73846,-13.9936,-9.84514,-11.5288,-12.4944,4.07503,-0.809773,-9.39091,-10.843,-11.1628,-9.2259,-13.5218,-13.0901,-10.7492,-6.61386,-16.7979,-39.896
