generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5
20,126,194,57686,12323,13725.5,2.04748,-5.85897,8.64949,-6.46261,-18.0522,-4.06914,-4.67021
21,132,717,65169,17428.3,16499.3,2.05125,-5.57249,8.71622,-6.97865,-19.2255,-4.86759,-5.44699
22,138,594,67847,16646.2,17032.5,2.0474,-4.95244,8.80421,-7.09297,-20.8045,-5.68033,-5.38948
23,144,568,69624,13164.1,15557.8,1.74937,-5.18086,9.34694,-7.16579,-18.6483,-4.62617,-4.86526
24,150,343,46526,16732.5,11911.2,1.4869,-3.90827,9.37487,-6.24751,-16.8239,-4.26133,-4.29993
25,156,331,53695,11527.1,13382.9,1.27219,-4.32476,9.57611,-6.50809,-17.6597,-4.32288,-5.36381
26,162,74,43846,11844,12535.6,1.20753,-4.8968,10.6065,-5.92934,-17.3254,-3.31214,-5.18446
27,168,666,43974,14031.5,11452.5,1.1059,-5.33063,9.04663,-5.79794,-16.5568,-3.75623,-5.2231
28,174,386,67713,23226,17118.9,1.04222,-5.28531,8.84993,-5.50445,-17.5813,-4.66149,-5.07763
29,180,118,61206,16185.7,14904.3,1.00209,-4.73631,9.61949,-6.02842,-19.1364,-4.86767,-5.8755
30,186,421,44134,14806,11453.9,0.982201,-5.36579,10.1282,-6.13998,-20.0191,-5.38678,-5.84109
31,192,1941,74733,19226.7,18135.4,0.858747,-5.44678,9.63088,-5.91144,-18.9418,-4.71644,-5.11845
32,198,980,81750,20721.7,18276.1,0.879751,-5.92328,9.94245,-5.82845,-19.9896,-5.81591,-4.96253
33,204,3815,83923,24540.6,20892.8,0.854625,-5.13123,8.68531,-5.85657,-18.7552,-5.81107,-4.71429
34,210,20,51373,12578.2,13496.2,0.827164,-5.63852,8.42218,-5.59813,-18.1638,-5.78882,-4.50777
35,216,627,178031,23340.4,31877.7,0.812823,-6.33269,8.09836,-5.74769,-18.6144,-5.96506,-4.44534
36,222,393,94771,23540.4,21209.5,0.790601,-5.76761,7.93506,-5.21184,-18.6894,-6.22485,-4.25145
37,228,627,48519,18216.9,13845.6,0.742087,-5.02292,9.09495,-5.57417,-19.1336,-6.29881,-4.39671
38,234,1886,74661,21992.2,20708.6,0.68674,-4.93135,8.90726,-5.87748,-19.1111,-6.35351,-4.37025
39,240,363,57777,19051.6,15203.2,0.648052,-4.73345,8.07004,-5.43841,-18.4933,-6.57507,-4.12556
40,246,694,82561,15478.7,17752.5,0.631504,-4.67386,8.32577,-5.10116,-18.4753,-6.97447,-4.02744
41,252,610,53675,17134.4,13771.2,0.667944,-4.8851,7.56786,-5.136,-18.6716,-7.61004,-3.75256
42,258,386,49493,15103.7,13445.8,0.748708,-5.58004,6.6041,-4.72392,-17.9293,-7.686,-3.5229
43,264,883,119311,27914.3,27901.7,0.772444,-6.07766,7.33888,-4.87865,-18.1181,-6.60135,-4.38442
44,270,4259,86425,27080.7,21473.3,0.794543,-6.40188,7.38382,-4.9085,-18.9658,-7.18067,-4.66187
45,276,153,89337,26505.5,25897.1,0.806095,-6.05495,7.22539,-4.79405,-19.2901,-7.73416,-4.83651
46,282,68,103236,18206.7,23170.8,0.851973,-6.56285,8.1617,-4.70566,-19.3905,-6.68987,-5.51491
47,288,365,66303,20732.7,17773.4,0.934066,-7.53769,8.50851,-4.76661,-18.7149,-5.85212,-5.72811
48,294,1264,40856,13036.2,9809.2,1.10395,-8.68191,9.86975,-5.22684,-19.5023,-4.7234,-6.74192
49,300,968,58374,16126.3,13014.1,1.33079,-8.97709,10.7079,-5.9751,-22.0019,-4.31669,-8.00539
50,306,174,105735,15749.6,21020.6,1.36167,-8.18388,9.08063,-5.66703,-22.0205,-5.78206,-7.37324
51,312,608,80631,20697.5,20093.2,1.41791,-8.43214,9.74122,-6.08561,-21.8606,-4.64616,-8.66024
52,318,317,127359,18961,23806.3,1.26916,-8.06176,9.01014,-5.79226,-20.7151,-4.56105,-7.55795
53,324,428,85536,20410.1,21264.8,1.16237,-7.45211,8.35712,-5.47719,-21.1593,-5.34963,-7.71507
54,330,167,113393,22647.9,25936.1,1.1662,-7.51231,7.6088,-6.2479,-21.9065,-6.96385,-7.38274
55,336,532,81559,17558,17877.2,1.26587,-7.76549,8.53084,-7.4305,-22.252,-6.28419,-8.21039
56,342,106,47974,12850.5,11611.4,1.33441,-9.3416,8.94419,-7.57498,-21.3927,-5.6303,-7.53926
57,348,370,59897,11851.3,13182,1.28478,-7.92469,8.8693,-7.73733,-21.5242,-5.84927,-7.58975
58,354,932,43182,13185.2,11302.4,1.37498,-4.3605,7.13109,-6.58617,-20.9035,-7.58945,-5.55718
59,360,1198,124950,29724.3,31000.4,1.34579,-6.0013,8.43296,-6.04498,-20.859,-7.84982,-6.16709
60,366,737,87490,24650.4,20596.9,1.29508,-6.993,7.80294,-5.97564,-20.0898,-7.93712,-5.79353
61,372,392,101095,24903.7,28080.7,1.21698,-8.52931,8.98533,-6.48905,-21.1803,-7.51428,-6.92226
62,378,838,71998,25997.7,21407.8,1.05314,-7.4225,8.78543,-6.46262,-20.7607,-7.18261,-7.05174
63,384,402,60464,16377.9,16517.6,1.046,-7.17471,8.77403,-6.81117,-20.1641,-7.51814,-7.1133
64,390,1450,115385,25016.2,25431.4,1.01211,-8.08862,8.69291,-6.69544,-20.7429,-8.22949,-7.25093
65,396,1842,112606,28091.8,30659.7,0.9648,-8.11883,8.80446,-5.83638,-20.006,-7.74897,-6.75045
66,402,2278,37590,18843.5,9505.78,0.859707,-8.04101,9.24732,-6.36314,-20.5684,-7.05188,-6.8435
67,408,190,110399,24707.8,27927.8,0.841377,-6.52955,8.97941,-5.88509,-20.2177,-7.20166,-6.19133
68,414,578,82633,21050.3,18699.2,0.856255,-7.24113,8.88429,-5.69191,-19.7625,-6.63966,-5.83747
69,420,298,57337,17058.4,14474.2,0.893604,-6.22911,8.72275,-5.50204,-19.2907,-6.0181,-5.79455
70,426,461,74729,25229.9,20485.9,0.934896,-6.36788,8.5585,-5.37908,-18.2434,-5.77765,-5.39892
71,432,735,61671,19157.2,16101.6,0.897687,-6.30758,8.19933,-5.66274,-19.1537,-5.84748,-5.61484
72,438,901,59737,17158.7,16867.5,0.83188,-5.92012,8.1722,-5.39771,-18.6065,-5.84935,-5.19994
73,444,408,106990,29595.9,25490.7,0.820535,-5.30032,8.26579,-5.15762,-17.7709,-5.63011,-5.05463
74,450,611,38827,17296.3,11523.1,0.816618,-5.34047,7.9653,-5.02353,-17.3335,-6.01086,-5.13856
75,456,470,65492,16410.8,14289.8,0.814462,-4.67064,8.32392,-4.91936,-17.1733,-5.82375,-5.11545
76,462,3426,67058,27783.2,19429.4,0.754445,-4.51282,8.02991,-4.59933,-17.3299,-6.01289,-4.89973
77,468,464,102142,20359.9,25885.4,0.677703,-4.52302,7.92739,-4.57074,-17.2627,-6.31022,-4.66251
78,474,171,97737,23630.9,21521.1,0.632277,-5.2015,7.65212,-4.58489,-16.9391,-6.15119,-4.88807
79,480,1402,106859,24433.8,26597.5,0.639804,-5.44191,7.45366,-5.09966,-17.9742,-6.6023,-4.70966
80,486,479,97571,22737,24806,0.73692,-5.53483,6.43831,-5.16924,-17.6568,-6.92085,-4.25053
81,492,423,64954,18659.8,18772.3,0.848603,-5.69932,5.91637,-4.51754,-16.4775,-7.05914,-3.7522
82,498,1346,87407,25884.1,21862.6,0.77791,-5.64687,7.78181,-4.81558,-17.2584,-6.08635,-4.52603
83,504,402,77294,22579.2,19668.5,0.75087,-4.75746,7.131,-4.80404,-16.8191,-6.5549,-3.80527
84,510,667,54060,24717.6,16580.4,0.726303,-4.93906,7.33405,-5.06389,-16.4962,-6.33712,-4.23114
85,516,287,113634,19177.4,23292.1,0.644122,-5.1126,7.29036,-4.88424,-16.4504,-6.05092,-4.39459
86,522,1664,121580,30530.3,31288.2,0.627968,-5.56743,6.54902,-4.73972,-16.0203,-6.48585,-3.91027
87,528,514,103685,21093.2,24619.1,0.559831,-5.68059,7.00298,-5.04899,-16.5856,-6.42087,-4.45464
88,534,363,87882,27888.7,24830.8,0.522804,-5.59957,6.38943,-4.82709,-16.3733,-6.58072,-4.22649
89,540,957,126447,26450.2,27944.6,0.473257,-5.49709,6.42398,-4.76492,-16.4135,-6.6661,-4.27853
90,546,2846,112991,27736.9,28771.6,0.483908,-5.58309,6.02982,-4.57473,-16.1548,-6.35222,-4.09108
91,552,330,89871,30408.3,24160.8,0.471948,-5.58801,5.99687,-4.54902,-15.8828,-6.33221,-4.19881
92,558,169,100492,28060.1,26639.2,0.4647,-4.89212,6.03751,-4.56573,-15.808,-6.22617,-3.91804
93,564,704,58209,15868.8,16289.2,0.462114,-5.10879,5.90187,-4.8023,-16.3703,-6.52729,-3.80592
94,570,212,97357,26821.9,24718.5,0.427129,-5.54811,5.91582,-4.70328,-15.9761,-6.16628,-4.0891
95,576,128,56363,24990.6,14233.4,0.420926,-5.05611,5.8504,-4.27628,-15.3967,-6.13225,-3.865
96,582,1500,105805,33646.5,27059.8,0.402336,-4.92533,5.91548,-4.41702,-15.3473,-5.94223,-3.81685
97,588,447,94865,22236.7,23205.5,0.359358,-4.95335,5.80318,-4.41292,-15.5028,-6.07817,-3.70104
98,594,368,102332,33978.7,29609.4,0.322673,-5.00218,5.99863,-4.42771,-15.6411,-6.29054,-3.77958
99,600,3251,102699,29643.2,25625.5,0.301873,-5.39446,6.22152,-4.64966,-16.0026,-6.19321,-4.04773
100,606,532,73615,18984.1,15754.1,0.27925,-5.00026,6.06624,-4.31682,-15.598,-6.22944,-3.83639
101,612,698,113091,20368.1,21212.9,0.251477,-5.12503,6.18608,-4.46091,-15.7606,-6.31229,-3.94643
102,618,864,157517,37044.8,39795.3,0.227525,-5.3171,6.18053,-4.59417,-15.9851,-6.30153,-4.05974
103,624,1585,58361,23152,15626.5,0.248447,-5.47942,6.20268,-4.59337,-16.1896,-6.37933,-4.2661
104,630,517,78974,25001.6,20447.7,0.238514,-5.40513,6.30211,-4.56522,-16.1848,-6.37576,-4.21522
105,636,959,75113,25049.4,17649,0.228447,-5.39827,6.25941,-4.44861,-16.0817,-6.34691,-4.17895
106,642,120,161489,37365.6,37839.6,0.233435,-5.78693,6.24681,-4.56832,-16.1796,-6.30616,-4.26052
107,648,1350,164121,26925,31665.1,0.243549,-5.86264,6.18251,-4.52339,-16.1537,-6.20583,-4.24087
108,654,1024,93107,27561.1,25886.3,0.260538,-6.04185,6.19788,-4.4991,-16.3103,-6.32289,-4.29209
109,660,250,134425,26794.5,32439.1,0.263151,-5.71544,6.13797,-4.28599,-15.9897,-6.24712,-4.13092
110,666,1856,88993,22919.8,20666.5,0.237678,-5.57884,6.29973,-4.46121,-16.1015,-6.23575,-4.10875
111,672,117,112414,31361.3,29315.1,0.256834,-5.51143,6.47084,-4.32514,-15.9653,-6.04579,-4.04196
112,678,416,68374,22431.3,16962.5,0.257744,-5.81537,6.42253,-4.4139,-16.0386,-6.06221,-4.09447
113,684,99,103151,21452.6,25763.4,0.23695,-5.7345,6.46541,-4.52248,-16.1087,-6.20018,-4.24969
114,690,1085,99200,21402.3,25498.4,0.249034,-5.98475,6.66774,-4.64175,-16.3269,-6.27706,-4.42106
115,696,590,100261,24263.4,24396.3,0.249576,-6.18749,6.62049,-4.6649,-16.433,-6.34073,-4.47416
116,702,204,143378,25601.5,36089.7,0.246382,-6.11286,6.2826,-4.58038,-16.1856,-6.38074,-4.22301
117,708,739,85877,23662.3,22642.6,0.244737,-6.28045,6.40321,-4.79108,-16.4023,-6.35395,-4.36377
118,714,1503,53397,17554.8,14374.5,0.229897,-5.98495,6.34008,-4.67812,-16.1914,-6.39312,-4.18832
119,720,188,137815,27626,29906.2,0.201197,-5.99647,6.43321,-4.66495,-16.2519,-6.40929,-4.26195
120,726,445,116313,25214,27711,0.213083,-6.2478,6.32219,-4.84712,-16.4199,-6.58286,-4.28335
121,732,817,109228,27329.4,27383.8,0.217449,-6.43097,6.38993,-4.85294,-16.4824,-6.54934,-4.31438
122,738,1070,94136,22144.4,23578.3,0.232785,-6.52931,6.25509,-4.91169,-16.5593,-6.47993,-4.26577
123,744,873,69343,18396.3,18616.3,0.248426,-6.22951,6.28237,-4.70794,-16.241,-6.40517,-4.01999
124,750,456,101248,20721.6,23268.6,0.252486,-5.83869,6.48156,-4.54469,-16.0333,-6.30568,-4.00783
125,756,309,127474,21482.7,25044.3,0.263347,-5.55805,6.32637,-4.61462,-15.9553,-6.37361,-3.86869
126,762,248,84833,21998,21121.9,0.291466,-5.3744,6.39005,-4.6139,-15.7609,-6.14961,-3.82338
127,768,1050,61434,16284.6,15439.4,0.317129,-4.96942,6.42725,-4.27382,-15.3356,-5.97623,-3.59899
128,774,1052,81398,22180.1,21283.9,0.33033,-4.98806,6.42576,-4.36775,-15.3874,-6.02251,-3.4851
129,780,77,196212,24098.4,35686.5,0.313056,-4.94761,6.52036,-4.38529,-15.4068,-6.05221,-3.69808
130,786,219,173786,30461.2,39303.8,0.333842,-5.37943,6.57594,-4.75499,-15.6666,-6.16526,-3.83002
131,792,752,70290,17775.7,17052.2,0.352853,-4.83141,6.77377,-4.61737,-15.4919,-5.94298,-3.59046
132,798,957,83359,23148.7,19140.6,0.354928,-4.75894,6.83712,-4.48018,-15.3369,-5.94578,-3.50145
133,804,183,78601,23829.7,20375.2,0.353354,-4.65099,6.75633,-4.41189,-15.3513,-5.88724,-3.33126
134,810,363,57119,18200.7,14926.8,0.349443,-4.72436,6.78263,-4.50772,-15.497,-5.86688,-3.33392
135,816,135,114104,24431.6,26618,0.379381,-4.7735,6.97864,-4.72021,-15.5903,-5.91479,-3.2762
136,822,1010,108898,22403.9,26214,0.394224,-5.03432,7.01288,-4.66618,-15.477,-5.83398,-3.31081
137,828,207,116946,25765.7,25013.1,0.388767,-4.56194,7.02807,-4.5426,-15.1259,-5.74886,-3.13374
138,834,2805,73791,21469.8,20415.3,0.408948,-4.70412,7.04036,-4.313,-15.1211,-5.96485,-3.42571
139,840,352,51660,18941.4,14578.8,0.396039,-3.9784,6.89449,-4.21473,-14.7521,-5.81708,-3.09461
140,846,598,44558,14234.8,13889.9,0.38872,-3.80961,6.92242,-4.22547,-14.7283,-5.89552,-3.12715
141,852,1499,77879,22242.3,21193.7,0.340225,-4.39903,6.82691,-4.42385,-15.2191,-5.98216,-3.30936
142,858,104,51968,16233.7,14777.6,0.32593,-4.37984,6.79221,-4.50208,-15.3615,-6.14262,-3.39266
143,864,348,92079,19585.4,19878.7,0.338451,-5.00152,6.80266,-4.822,-15.92,-6.32827,-3.69008
144,870,510,96366,24965.5,24723.4,0.344539,-5.29585,6.95656,-4.92954,-16.1613,-6.25135,-3.78742
145,876,522,71768,20859.3,19836.4,0.330866,-5.1272,6.80846,-4.60624,-15.6511,-6.03221,-3.5046
146,882,866,118511,23519.7,24634.6,0.300283,-5.24523,6.94092,-4.719,-15.9055,-6.20511,-3.70632
147,888,817,33912,15793.7,10422.4,0.275826,-5.0002,7.01131,-4.68932,-15.6721,-6.18376,-3.63233
148,894,977,121631,24083.5,27582.8,0.258762,-5.03108,7.07362,-4.72582,-15.6783,-6.19565,-3.67477
149,900,1198,64059,23211.6,20754.4,0.257561,-5.05387,7.08758,-4.74257,-15.6483,-6.27781,-3.67652
150,906,2576,52344,20327.9,14655.3,0.285767,-4.92246,6.95837,-4.75075,-15.5897,-6.46977,-3.72857
151,912,570,61421,21857.3,17027.4,0.350638,-5.11742,6.9127,-4.85855,-15.7678,-6.79034,-3.84153
152,918,578,117361,23914.2,26366.1,0.407908,-5.20785,7.08782,-5.02362,-15.7527,-6.77871,-3.89662
153,924,177,86819,17107.9,19095.2,0.476348,-5.22785,7.00649,-5.1366,-15.5886,-6.72229,-3.71565
154,930,824,84240,21207.7,18535,0.477651,-4.98292,6.88423,-5.09573,-15.6009,-6.72187,-3.74236
155,936,37,90616,18492.1,18750.2,0.450276,-4.83638,7.11897,-5.06429,-15.5391,-6.4903,-3.55175
156,942,1841,75041,22888.5,19868.2,0.459322,-4.63977,7.28836,-5.11284,-15.3353,-6.40343,-3.4159
157,948,395,67691,21532,18904.5,0.467439,-4.22872,7.08164,-4.94069,-14.9449,-6.55987,-3.20261
158,954,504,70427,19501,18661.7,0.416952,-4.77414,7.08673,-5.02791,-15.5449,-6.515,-3.71047
159,960,320,66355,21403,19083.1,0.42963,-4.45868,6.75481,-4.84647,-15.3071,-6.74188,-3.70938
160,966,311,170066,28089.7,38266.8,0.423875,-4.26585,6.77663,-4.87112,-15.1598,-6.72027,-3.66179
161,972,1200,98240,24820.8,21105.5,0.414621,-3.92463,6.75219,-4.73372,-14.8565,-6.61025,-3.52237
162,978,417,76102,21832.4,20734.4,0.418249,-3.70672,6.58436,-4.52952,-14.7444,-6.68631,-3.52904
163,984,346,94961,23980,25981.2,0.40115,-3.8164,6.6487,-4.5642,-14.9869,-6.61122,-3.52863
164,990,275,126406,20846.8,26096.3,0.421225,-3.65098,6.67226,-4.67846,-15.1088,-6.63584,-3.69785
165,996,193,55574,15424,15192.7,0.446116,-3.31668,6.2883,-4.50168,-14.8028,-6.867,-3.60168
166,1002,388,104186,22132.5,25260.4,0.45056,-3.25875,6.14625,-4.34388,-14.676,-6.91695,-3.57006
167,1008,130,83069,22799.8,23731.3,0.424173,-3.25395,6.32012,-4.50004,-14.8835,-6.80333,-3.54111
168,1014,173,63439,16039.8,16476,0.428333,-2.90204,6.35123,-4.37373,-14.6686,-6.47881,-3.3455
169,1020,138,74248,24039.9,21323.4,0.424718,-3.07501,6.58353,-4.38375,-14.4134,-6.24406,-3.28261
170,1026,483,108467,24941.5,28135.7,0.402121,-3.68902,6.50649,-4.58979,-14.7295,-6.54082,-3.47847
171,1032,670,64308,23727.1,17712.6,0.399214,-3.87045,6.47643,-4.69241,-14.751,-6.72016,-3.57647
172,1038,127,152649,24636.9,28971.9,0.399656,-3.99538,6.48146,-4.6268,-14.832,-6.78086,-3.80187
173,1044,3982,145328,30780.7,31387.4,0.405876,-4.22188,6.51653,-4.72144,-14.7484,-6.73691,-3.74581
174,1050,2091,121627,28325.3,29047.4,0.420142,-4.36867,6.27462,-4.84309,-14.9178,-6.8287,-3.73146
175,1056,677,95779,24010.1,20668.3,0.369333,-3.97937,6.4028,-4.71145,-14.6954,-6.68374,-3.57421
176,1062,812,91727,18770.1,22076.1,0.357815,-3.60663,6.24373,-4.60407,-14.4354,-6.66308,-3.34605
177,1068,651,66013,20336,19585.3,0.350958,-3.6052,6.34893,-4.55471,-14.3951,-6.38211,-3.34276
178,1074,788,88089,22557.8,24675.9,0.339684,-4.15631,6.49476,-4.70472,-14.6573,-6.38022,-3.51866
179,1080,192,63563,25433.8,18607.5,0.356575,-3.84253,6.59103,-4.74888,-14.459,-6.25978,-3.43462
180,1086,668,74364,22326.6,20280.9,0.333356,-3.59607,6.55697,-4.613,-14.3903,-6.17945,-3.33345
181,1092,309,85040,18443.7,18566.9,0.347558,-3.1613,6.49666,-4.49098,-13.9986,-6.12243,-3.20905
182,1098,392,107035,27960.8,24431.8,0.345676,-3.28937,6.46584,-4.55385,-13.9787,-6.08333,-3.10072
183,1104,365,57926,20983,16786.4,0.338783,-3.14025,6.52339,-4.47595,-13.7855,-6.09575,-3.09096
184,1110,763,55235,16859.2,16044.1,0.338761,-3.0797,6.43257,-4.36859,-13.6289,-6.06468,-3.0835
185,1116,1223,104094,21942.9,21567.6,0.313621,-3.24318,6.37402,-4.45305,-13.744,-6.21051,-3.09448
186,1122,341,86051,16952.4,19156.9,0.304672,-3.37615,6.357,-4.60321,-13.935,-6.35427,-3.0954
187,1128,669,68162,22333.9,19434.9,0.300524,-3.33974,6.32769,-4.67314,-14.025,-6.45465,-3.12836
188,1134,1160,59205,17078.1,13715.9,0.308659,-3.4861,6.19391,-4.68594,-14.1356,-6.54732,-3.09349
189,1140,537,128204,17389.6,23576,0.349075,-3.31986,6.03896,-4.75338,-14.0728,-6.75397,-3.00315
190,1146,734,73162,15692.6,16270,0.389442,-2.94187,6.24012,-4.68553,-13.9139,-6.47249,-2.7663
191,1152,1977,94877,24912.8,24212.4,0.389993,-3.32323,6.38491,-4.84021,-14.0366,-6.5877,-3.0192
192,1158,711,52925,17349.8,14728.2,0.349961,-3.49674,6.30152,-4.84664,-14.1484,-6.64267,-3.15985
193,1164,46,79357,23252.4,21213.6,0.322747,-3.28876,6.07714,-4.69015,-14.0636,-6.72703,-3.07697
194,1170,770,60268,19558.8,16261.2,0.329722,-3.05374,6.03199,-4.69045,-14.0607,-6.86547,-2.96595
195,1176,920,115581,22104,22853.7,0.304181,-3.21195,5.97363,-4.68727,-14.115,-6.8895,-3.08041
196,1182,1196,105907,21976.1,25135.4,0.271063,-3.35921,6.03628,-4.73505,-14.2372,-6.85353,-3.18154
197,1188,273,78173,21593.1,18455.7,0.268634,-3.24812,5.92604,-4.68392,-14.2602,-7.02147,-3.20245
198,1194,300,69116,21845,20030.8,0.286641,-3.34051,5.74395,-4.6506,-14.3144,-7.21345,-3.2464
199,1200,156,67742,20640.7,16776.7,0.301866,-3.71912,5.69773,-4.79226,-14.4861,-7.33781,-3.35407
200,1206,284,64267,14160.1,15722.4,0.313038,-3.76706,5.70089,-4.73141,-14.3682,-7.31844,-3.36733
201,1212,1206,63268,17339.6,15437.9,0.284776,-3.45243,5.71648,-4.64341,-14.2796,-7.24976,-3.27172
202,1218,384,54183,13577.5,14312.5,0.286147,-3.3578,5.54213,-4.6418,-14.3726,-7.41632,-3.32925
203,1224,284,53829,18857.3,17432.3,0.321665,-3.19167,5.53796,-4.60383,-14.2395,-7.23232,-3.30585
204,1230,197,87245,18047.8,19600.2,0.325756,-3.49899,5.60388,-4.74947,-14.371,-7.26204,-3.36863
205,1236,173,82911,21981.8,19214.5,0.324743,-3.41192,5.62749,-4.7217,-14.1682,-7.23529,-3.31652
206,1242,175,124996,26289.1,31982.7,0.32747,-3.49754,5.76109,-4.81908,-14.1618,-7.18818,-3.32355
207,1248,90,75423,20684.9,20308.6,0.293454,-3.37775,5.66529,-4.77293,-14.1503,-7.25352,-3.25766
208,1254,67,119702,24393.8,23994.2,0.303736,-3.32469,5.51942,-4.72931,-14.0685,-7.24885,-3.3051
209,1260,195,86643,17160.5,18908.7,0.299034,-3.39507,5.44342,-4.74533,-14.1548,-7.29688,-3.31093
210,1266,2143,80532,22599.7,20864.6,0.305905,-3.56086,5.36742,-4.78589,-14.3716,-7.36388,-3.39733
211,1272,894,80829,22128.5,22671.5,0.326757,-3.53491,5.15499,-4.65532,-14.3874,-7.50206,-3.42293
212,1278,731,69204,24721.7,18384.7,0.343445,-3.70029,5.10756,-4.62016,-14.4469,-7.58737,-3.47955
213,1284,711,92156,21767,23533.6,0.365541,-4.01557,5.01539,-4.73651,-14.6763,-7.64606,-3.62849
214,1290,2244,62094,16905.1,14526.7,0.367537,-3.68671,4.90757,-4.53952,-14.5043,-7.69009,-3.52281
215,1296,875,41136,16777.5,10698.9,0.34352,-3.46457,5.04993,-4.62497,-14.4613,-7.57287,-3.36438
216,1302,494,67903,21074.1,19012.9,0.310418,-3.32175,5.14945,-4.65896,-14.3559,-7.49629,-3.30716
217,1308,445,54055,13675,13744.7,0.283289,-3.39153,4.99025,-4.63125,-14.3862,-7.67772,-3.40145
218,1314,1106,91920,23956.5,21988.4,0.263969,-3.56713,4.9307,-4.63783,-14.4998,-7.74188,-3.52807
219,1320,345,55184,13904.9,13158.9,0.289877,-3.81059,4.68525,-4.52792,-14.6247,-7.90515,-3.67894
220,1326,183,85717,28534.4,23988.6,0.311785,-3.65771,4.6709,-4.41526,-14.6231,-7.84583,-3.60747
221,1332,1513,114824,19311.5,22450.1,0.347339,-3.92044,4.57814,-4.38285,-14.7967,-8.04614,-3.79876
222,1338,1799,94083,24084,21656.8,0.369617,-4.06315,4.56131,-4.38358,-14.8463,-8.12784,-3.89078
223,1344,57,110452,24331.7,24099.4,0.382167,-4.19373,4.66605,-4.53091,-14.8061,-8.16443,-3.94288
224,1350,573,61871,18300.7,15833.8,0.3666,-3.92541,4.72249,-4.51905,-14.7954,-8.1249,-3.85913
225,1356,715,66807,26994.9,22109,0.347195,-3.84554,4.97464,-4.62662,-14.6326,-7.86028,-3.7775
226,1362,485,162916,28289.6,31538.6,0.356457,-3.85183,5.05958,-4.69345,-14.5349,-7.72372,-3.78785
227,1368,168,50233,17933.5,14188.5,0.412498,-4.3961,5.0076,-4.60999,-14.914,-7.84436,-4.14418
228,1374,788,121618,32010.1,33699.5,0.461084,-4.79419,4.95944,-4.56325,-15.0612,-7.98057,-4.29606
229,1380,2693,89257,30933.2,24854.8,0.552144,-5.49623,4.91746,-4.63728,-15.4012,-8.09868,-4.73443
230,1386,94,84701,19456.2,19358.8,0.626389,-5.64957,4.88361,-4.6965,-15.7621,-8.21226,-4.89767
231,1392,3395,104879,34494.9,29107.6,0.6453,-5.24238,5.38982,-4.88706,-15.3311,-7.7988,-4.61922
232,1398,1097,136718,38351.4,35947.9,0.567729,-4.84796,5.17556,-4.81245,-15.0948,-7.94159,-4.39126
233,1404,848,118268,24414.7,25077.3,0.54193,-5.56931,4.7952,-4.76385,-15.4763,-8.3718,-4.78858
234,1410,1617,117023,32424.9,30251.6,0.510838,-5.60398,4.92325,-4.73412,-15.3912,-8.32016,-4.78342
