generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,3,23,10,5.53982,4.48782,1.51896,-3.6068,1.95413,-0.372781,-4.46776,-3.66858,-1.43599,-3.0694,-6.24339,1.58781,-4.5323,0.145986,0.0897148,-6.51914,-5.39221,0.879943,1.10819,-3.19516,-9.20371,-0.218741,-6.93862
1,200,10,57,26.3333,13.4173,7.4001,-1.68434,-10.2935,-1.38186,-0.18975,-7.24843,-6.02047,-1.13028,-5.03475,-2.9316,2.1446,-5.34693,-0.602134,-9.33045,-7.68408,-7.58832,-0.214567,-2.94355,-3.11542,-7.83874,-3.48628,-14.1497
2,300,8,59,26.9333,12.39,11.0775,-0.807958,-11.1107,-5.79181,-2.77859,-9.25413,-10.8405,-5.01266,-5.30853,-5.58467,1.97484,-6.56756,-6.78047,-15.4187,-11.5268,-9.13365,1.46025,-4.77522,-5.02081,-5.49468,-2.09076,-18.5407
3,400,10,42,22.9,9.99776,9.32604,-0.525727,-15.0396,-4.54549,-0.688243,-11.8456,-11.4945,-4.52724,-10.4686,-7.921,3.94238,-7.55185,-10.0838,-16.5347,-16.0466,-11.4589,0.180544,-9.13728,-6.49268,-6.53167,-3.43625,-19.1972
4,500,19,117,49.3333,20.8646,8.73824,-3.82663,-13.7202,-4.94427,-1.01494,-17.7802,-14.8043,-6.9016,-11.7737,-11.287,2.8585,-9.58484,-3.16479,-16.8947,-15.178,-11.0628,-0.610754,-10.8097,-8.51996,-4.60391,-4.43256,-20.2687
5,600,25,163,67.9333,29.4758,11.6739,-3.36131,-9.14293,-5.49609,-0.14154,-19.3182,-10.3141,-8.26339,-11.9882,-10.8152,2.8256,-6.70909,-10.2669,-17.6503,-16.1835,-10.5253,-1.25051,-9.08673,-9.1162,-4.90568,-6.84718,-21.3311
6,700,15,146,65.4,32.7883,9.19068,-5.16879,-6.56242,-7.33161,-1.05736,-15.2738,-11.4656,-7.97231,-11.8416,-13.2251,4.12338,-8.44969,-14.1255,-18.0356,-15.7477,-11.2481,-2.27396,-10.3429,-9.54797,-5.59466,-7.71946,-23.8761
7,800,32,210,93.8333,43.0886,10.8392,-4.64603,-7.59565,-9.54933,-1.89771,-15.503,-11.717,-8.7311,-13.6461,-15.3379,2.04218,-9.27365,-13.1565,-19.7405,-12.5366,-12.7659,-2.68204,-11.8698,-8.9277,-6.99948,-8.54159,-27.9176
8,900,33,224,95.2,36.9841,7.51317,-3.24955,-8.31063,-9.62194,-1.20047,-12.7012,-11.3972,-5.94299,-12.4137,-15.1096,1.74787,-9.38167,-12.8918,-21.4049,-11.532,-12.0424,-2.79897,-11.5424,-8.43884,-5.85751,-9.185,-30.525
9,1000,26,405,113.867,70.7861,4.33403,-2.33912,-8.52257,-11.0523,-1.49815,-13.0382,-11.6605,-7.2092,-11.9472,-14.9903,1.82706,-8.94263,-11.6071,-19.4569,-11.7146,-10.577,-2.54572,-11.6069,-6.67706,-5.41096,-8.5303,-32.9104
10,1100,59,432,163.5,97.0218,3.15939,-2.5782,-9.72863,-10.5064,-3.99219,-11.8322,-9.73052,-7.94199,-11.196,-13.0693,1.10784,-8.49322,-11.7666,-19.189,-9.20838,-8.55755,-3.38204,-11.3502,-7.31953,-4.20941,-10.3918,-34.8334
