generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,65,808,359.367,210.999,-9.63892,3.36587,-7.36156,-4.48739,-10.7256,-6.29181
1,200,77,23830,7276.87,5732.81,-10.35,7.65697,-6.91197,-8.52968,-17.0576,-6.03549
2,300,354,59328,15495.4,14325.5,-9.30545,4.79979,-5.54615,-9.86823,-20.0424,-6.60724
3,400,1083,103119,28117.4,27754.2,-10.121,6.09656,-6.07386,-11.5877,-22.2243,-7.07421
4,500,1904,80921,27644.2,22169.9,-10.2099,5.75849,-6.0195,-11.8841,-24.3596,-7.72025
5,600,979,104228,20533,23281.8,-10.3818,6.16973,-6.11714,-12.6051,-24.9019,-7.72056
6,700,1868,136366,30645.2,34073.6,-9.93641,6.23482,-6.52421,-13.2496,-24.7111,-7.69984
7,800,310,222435,30913.7,45135,-9.94586,6.8238,-6.54778,-13.4659,-25.2067,-7.59316
8,900,1029,57525,25031.2,18771.7,-9.96107,5.72278,-5.79269,-13.5127,-24.3923,-7.79549
9,1000,60,89411,28201.8,24824.3,-9.88764,5.17201,-5.924,-13.6718,-23.4903,-7.71599
10,1100,1489,85546,27739.2,24169.1,-10.0856,5.55644,-5.96874,-13.6313,-23.572,-7.85029
11,1200,774,144012,35583,34668,-10.1204,5.39623,-6.30067,-13.5877,-24.2979,-7.74012
12,1300,1091,92032,29198.2,26773,-10.0496,5.44084,-6.14638,-13.5161,-23.7139,-7.80672
13,1400,633,64202,20901.5,18686.4,-10.1119,5.63868,-6.27164,-13.8025,-24.0209,-7.76075
14,1500,595,89299,26332.4,22822.6,-10.1416,5.7655,-6.34195,-13.8137,-23.8136,-7.78062
15,1600,259,91606,24024.8,23412.4,-10.1442,5.72122,-6.45761,-13.7818,-23.9376,-7.71571
16,1700,2462,93004,28465.5,23433,-10.1195,5.72129,-6.73506,-13.9197,-24.1113,-7.72927
17,1800,339,137574,31733.6,33233.6,-10.1189,5.28475,-7.06512,-13.9237,-23.7745,-7.74789
18,1900,2033,142936,37610.9,32726.8,-10.1393,5.56371,-7.05687,-13.8882,-23.0971,-7.73633
19,2000,2249,69070,26443.9,19461.3,-10.1491,5.76828,-6.93566,-13.9092,-22.4288,-7.72261
20,2100,1192,101923,42836.1,33162.2,-10.1491,5.72037,-6.89996,-13.9206,-22.5233,-7.72048
21,2200,1469,139982,31504,30987.8,-10.1704,5.8794,-6.75205,-13.9686,-22.7886,-7.7265
22,2300,374,133668,26681.1,28019.1,-10.1772,5.9221,-6.6563,-13.926,-22.7231,-7.66008
23,2400,3557,229231,43306.8,47365.8,-10.1649,5.91231,-6.57824,-14.0666,-22.716,-7.66939
24,2500,819,248639,32634.5,47891.3,-10.1694,5.92094,-6.69862,-14.4245,-22.6565,-7.69832
25,2600,1112,177797,31368.5,35103.4,-10.152,5.96687,-6.67014,-14.3084,-22.6562,-7.73776
26,2700,221,170496,36588.3,42994,-10.1637,5.9151,-6.62914,-14.3989,-22.4682,-7.75508
27,2800,79,114237,35569.6,31884.1,-10.1588,6.00834,-6.64162,-14.3775,-22.5482,-7.77214
28,2900,319,84987,24838.7,22801.3,-10.1612,5.91258,-6.70282,-14.4318,-22.4435,-7.75015
29,3000,2852,114097,31116,28340.1,-10.1509,5.81734,-6.70858,-14.567,-22.35,-7.76606
30,3100,879,79241,28089.2,22366.7,-10.1473,5.68276,-6.70705,-14.5792,-22.2804,-7.80735
31,3200,191,94460,22470.3,20920.5,-10.1515,5.75714,-6.66329,-14.6467,-22.1698,-7.8447
32,3300,4724,129740,32267.2,26783.5,-10.1431,5.8622,-6.61816,-14.6247,-22.2405,-7.83341
33,3400,2630,148329,34698.2,32758.3,-10.1458,5.81981,-6.64466,-14.6111,-22.2881,-7.84718
34,3500,1695,104169,29178.8,27905.2,-10.1502,5.79657,-6.72659,-14.547,-22.1513,-7.82578
35,3600,326,68632,21731.6,16723,-10.1561,5.76616,-6.71732,-14.6875,-22.2406,-7.85494
36,3700,1972,141278,29355.1,31395.6,-10.1558,5.7969,-6.76194,-14.8944,-22.3229,-7.86263
37,3800,218,129044,34245,32800.2,-10.1567,5.77401,-6.78557,-15.358,-22.6246,-7.8242
38,3900,240,90435,30459.1,29326.7,-10.1621,5.85024,-6.81937,-15.5719,-22.7656,-7.8446
39,4000,264,153059,35981.4,38531.5,-10.1618,5.89036,-6.8236,-15.8084,-22.7662,-7.87213
40,4100,55,75526,22150,18672.6,-10.1669,5.92856,-6.83676,-16.1313,-22.5628,-7.85105
41,4200,1200,112781,33003.2,31208.2,-10.1624,5.89666,-6.82082,-16.2322,-22.536,-7.86525
42,4300,1176,126897,41849.6,33456.5,-10.1612,5.92181,-6.82117,-16.2293,-22.3479,-7.87243
43,4400,3767,87757,30224.6,22869.7,-10.1585,5.91335,-6.82557,-15.9581,-22.3883,-7.87064
44,4500,262,195987,41317.9,43497.3,-10.1588,5.98012,-6.84415,-16.0685,-22.2551,-7.87267
45,4600,2276,151209,30586.2,32481.4,-10.1549,6.04255,-6.84191,-16.1134,-22.207,-7.8757
46,4700,282,115966,29684.2,34384.1,-10.1509,6.04136,-6.84663,-16.0804,-22.3695,-7.88536
47,4800,254,102996,30287.2,28693.3,-10.1491,6.04201,-6.84676,-16.0799,-22.4593,-7.88737
48,4900,555,93305,25019.4,28374.5,-10.1459,6.02751,-6.8546,-16.1143,-22.4548,-7.89003
49,5000,1171,65074,27379.7,18678.8,-10.1412,6.03522,-6.85669,-15.9997,-22.311,-7.88228
50,5100,271,123754,31962.3,32382.8,-10.1475,6.03755,-6.85814,-16.0071,-22.3386,-7.88286
51,5200,260,87541,26199.6,20713.8,-10.1499,6.03376,-6.85795,-15.9657,-22.364,-7.88462
52,5300,156,126318,30393.8,29649.8,-10.1457,6.03278,-6.84829,-16.0001,-22.2712,-7.88855
53,5400,654,84478,24419,22433.4,-10.1456,6.03848,-6.8521,-15.967,-22.2747,-7.8876
54,5500,1301,65895,25333.2,18773.9,-10.1452,6.03156,-6.84708,-15.9954,-22.3206,-7.88571
55,5600,322,66946,24018,20618.1,-10.145,6.03795,-6.84124,-15.9148,-22.2887,-7.88291
56,5700,1340,129120,28901.3,27419.3,-10.1448,6.03607,-6.84449,-15.87,-22.2821,-7.88454
57,5800,1403,49559,14947.4,12260.4,-10.1463,6.03976,-6.85445,-15.885,-22.2379,-7.88515
58,5900,1540,129871,31870.7,30892.1,-10.1466,6.03869,-6.84101,-15.8792,-22.2534,-7.88611
59,6000,258,67221,24875.5,18453.4,-10.1462,6.03824,-6.84555,-15.8792,-22.2734,-7.88574
60,6100,83,77204,25891.8,20093.5,-10.1465,6.03975,-6.84829,-15.8917,-22.2644,-7.88596
61,6200,1019,164342,28195.3,37385.2,-10.1471,6.03665,-6.84774,-15.9098,-22.254,-7.88545
62,6300,2079,84861,27218.9,21236.6,-10.1473,6.03901,-6.84903,-15.9219,-22.2501,-7.88513
63,6400,1380,71355,23726.1,18991.3,-10.1477,6.03404,-6.84933,-15.9185,-22.2558,-7.88546
64,6500,1595,78691,25146,21486.8,-10.1479,6.03401,-6.84874,-15.9269,-22.2602,-7.88653
65,6600,1764,209436,39996.3,38414.7,-10.1485,6.03429,-6.84839,-15.9225,-22.2566,-7.88676
66,6700,1757,84106,22335.7,24740,-10.15,6.0337,-6.84769,-15.919,-22.2626,-7.88664
67,6800,452,72877,20728.3,18336.2,-10.1501,6.03501,-6.84407,-15.909,-22.2661,-7.88687
68,6900,980,81047,26624.5,21630.3,-10.1495,6.03594,-6.84355,-15.9006,-22.2539,-7.88696
69,7000,1094,117719,33709.4,33774.8,-10.1493,6.03681,-6.84265,-15.8999,-22.2516,-7.88692
70,7100,992,145524,28217.1,30808.9,-10.1491,6.03617,-6.84325,-15.902,-22.2427,-7.88689
71,7200,1099,78663,21311.7,20160.2,-10.1492,6.03602,-6.84466,-15.9112,-22.2383,-7.88681
72,7300,1775,86629,33100.6,23571.7,-10.1485,6.0363,-6.84468,-15.9051,-22.2317,-7.88681
73,7400,759,104925,33655.2,29397.1,-10.1493,6.03675,-6.845,-15.9053,-22.2329,-7.88683
