generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,131,43667,7812.77,9861.71,-7.85368,3.42323,-4.0517,-6.87615,-9.77462,-4.50158
1,200,316,36089,14249.5,10416.4,-8.00294,9.87692,-6.6186,-10.389,-14.9196,-5.18315
2,300,711,65718,17346.6,21085.9,-6.89983,10.8992,-6.84958,-13.5618,-14.377,-4.78649
3,400,1386,129118,14389.4,23152,-8.05108,10.8491,-6.34493,-13.7349,-16.2564,-4.59775
4,500,1381,80679,20165.9,18995.8,-8.76085,10.3525,-7.17223,-15.4212,-17.7565,-5.0397
5,600,566,80263,21856.5,20918.3,-8.1554,9.13552,-8.21359,-16.713,-19.7964,-5.71288
6,700,100,99633,38745.9,30406.6,-9.9985,8.40909,-7.8031,-17.6438,-19.8507,-6.40324
7,800,219,165219,30745.7,35500.4,-8.84762,7.00802,-7.57472,-17.6424,-18.6657,-7.00311
8,900,318,123323,25886.3,27532.7,-9.15282,6.59617,-6.81271,-18.7717,-20.0916,-8.39929
9,1000,1048,123438,25300.7,27278.9,-10.3702,6.27594,-6.53387,-19.1791,-19.759,-8.59402
10,1100,495,60892,21181.3,18262.2,-12.7658,5.86115,-6.94944,-18.1104,-22.6947,-9.5894
11,1200,131,90717,25422.2,21667.3,-13.5052,7.45274,-7.60069,-20.358,-22.4324,-8.63065
12,1300,151,84209,25361.2,25066.7,-16.6575,6.3591,-7.42099,-22.5335,-24.3771,-9.76629
13,1400,353,174138,47083.1,43194.6,-12.785,6.51985,-9.14022,-22.6524,-26.322,-9.84888
14,1500,442,107516,40710.1,33395,-12.3383,7.81397,-8.60767,-23.1767,-25.818,-8.91484
15,1600,206,150353,33810.1,35991.7,-13.3858,7.40107,-7.85299,-22.5139,-23.9619,-9.76638
16,1700,2402,134826,30040.8,28265.3,-11.7311,7.07452,-7.33823,-21.6653,-24.3126,-9.48489
17,1800,652,133797,35706.5,33403.4,-12.895,7.33915,-8.04459,-22.2224,-22.812,-9.35851
18,1900,734,192823,24341.6,35849.8,-11.7436,8.16546,-8.7155,-22.7587,-23.0949,-10.0773
19,2000,519,173127,25485,32414.3,-11.1872,8.43723,-9.10431,-22.2855,-24.8332,-8.78032
20,2100,736,83276,25363.8,23235.4,-10.9042,10.5159,-10.1168,-23.5289,-24.7494,-9.11252
21,2200,285,82958,19296.3,18160.1,-12.507,9.09524,-9.5293,-22.816,-24.1007,-9.77768
22,2300,3128,126320,38415.1,38148.2,-13.9528,7.36655,-9.44222,-23.4253,-25.2543,-10.2723
23,2400,182,120217,21595.8,28771.9,-14.3203,6.62761,-9.19278,-25.7442,-26.078,-10.4567
24,2500,351,107559,25282.2,23951.7,-14.0348,8.41917,-10.2779,-24.4624,-25.2351,-10.1634
25,2600,1004,94294,27904.7,25590.2,-13.7152,9.244,-9.61751,-24.6113,-26.1313,-11.1106
