generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
16,221,24,177,78.5,38.7732,0.991616,0.556155,0.327806,-1.11279,-3.49934,-2.50964,-1.53505,-1.36309,0.241522,-2.61668,-2.26181,-0.333542,-2.54485,-2.6646,-0.602688,-3.1842,-3.37133,-1.48387,-1.6426,-2.89591,-1.76121,-1.85908,-6.19767
17,234,21,173,77.8,40.4274,1.02608,1.20632,0.0191908,-1.68685,-3.19162,-2.00207,-1.19794,-1.87,-0.873771,-2.39957,-3.25633,0.407304,-2.32527,-2.82711,-1.27799,-3.20173,-3.565,-0.632803,-2.14913,-3.49973,-1.56216,-3.01807,-5.76413
18,247,26,169,68.7,31.392,1.08225,1.26015,-0.65182,-2.48645,-3.39221,-1.69325,-1.11071,-2.23701,-1.1411,-2.75588,-3.45105,-0.054935,-3.39143,-2.95173,-2.3537,-2.5658,-3.45751,-1.14962,-3.01244,-3.12665,-1.34263,-4.44809,-5.77413
19,260,27,232,105.767,54.6252,1.12453,-0.0689758,0.315105,-2.40238,-3.76848,-1.64161,-1.504,-3.01892,-1.17836,-3.17568,-3.07042,-0.18301,-3.03749,-3.31616,-2.53845,-1.73956,-3.1443,-1.79444,-3.81834,-2.16201,-1.27536,-4.14768,-6.05983
20,273,29,199,89.9,39.996,1.18222,-0.0590647,-0.483985,-3.03408,-3.51079,-1.09543,-1.68483,-3.7192,-1.56951,-4.35047,-3.00483,-0.239368,-3.16217,-2.0167,-2.67461,-2.52352,-3.88079,-2.50057,-4.03182,-3.45645,-2.63621,-4.49971,-7.06633
21,286,16,138,68.1333,30.7781,1.21942,-0.0728374,-1.09399,-2.79326,-3.94397,-0.53229,-1.97666,-2.89836,-1.93754,-4.90216,-2.9648,-0.463403,-3.2372,-1.74267,-1.93956,-2.84383,-3.47584,-2.73388,-4.14335,-3.56675,-3.27852,-4.79293,-6.18335
22,299,23,193,74.3667,36.1963,1.25195,0.804503,-1.18937,-3.53407,-4.20516,-1.00441,-2.53189,-2.71301,-2.33729,-5.04898,-3.8374,-0.635647,-3.06757,-0.783979,-2.5296,-3.15339,-3.19756,-3.5286,-4.46696,-2.9844,-3.8275,-4.04536,-6.60677
23,312,17,196,83.1,47.0937,1.30273,1.71222,-1.12567,-4.12438,-4.42209,-1.51108,-2.29565,-2.04915,-2.35228,-5.53383,-5.20642,-1.68501,-2.77678,-1.37778,-3.38233,-2.04265,-3.21581,-3.66052,-5.21823,-2.69673,-3.67701,-4.61974,-8.06282
24,325,39,234,116.233,51.7232,1.32904,1.35527,-0.612417,-5.2252,-4.85861,-2.26271,-2.63439,-3.20475,-2.09715,-5.2345,-5.59496,-1.43994,-2.86888,-1.54769,-2.61957,-1.63694,-2.93415,-3.28651,-4.48061,-3.05537,-3.76697,-4.63974,-9.34927
25,338,31,503,145.533,102.308,1.34993,0.954072,-1.40425,-5.12198,-5.03668,-3.82537,-2.67499,-3.73322,-2.44693,-5.19378,-5.71933,-1.88543,-3.1022,-1.59408,-2.70396,-2.31117,-3.91293,-2.86656,-5.67237,-3.3373,-2.68707,-4.03602,-10.2522
26,351,13,300,147.467,59.9654,1.35069,0.775598,-1.0286,-3.7001,-6.37469,-3.97023,-3.67037,-2.58484,-2.16325,-4.97718,-5.69583,-1.39421,-2.51085,-2.37915,-2.32864,-1.73345,-3.37733,-3.97832,-4.5699,-3.25573,-2.39669,-4.28607,-10.8772
27,364,10,241,110.333,60.5278,1.36174,1.28474,-0.642481,-3.32002,-5.9937,-3.76451,-3.43324,-1.72827,-2.1565,-5.6295,-5.455,-0.878962,-2.29136,-1.97297,-2.16441,-1.19408,-4.12698,-5.18556,-4.70401,-3.77993,-2.57659,-5.52977,-12.1095
28,377,23,312,103.767,63.6644,1.38397,1.00276,-0.371259,-3.55883,-6.14045,-4.52842,-3.64898,-2.66524,-2.24186,-5.67903,-5.77504,-1.19512,-2.85535,-1.71176,-2.55879,-1.55617,-4.70101,-6.1542,-5.71204,-4.53723,-3.87047,-5.83319,-13.6143
29,390,40,245,115.167,51.7954,1.42442,0.680729,0.289566,-3.927,-5.63654,-4.8307,-4.01955,-1.82767,-2.04162,-6.73514,-5.04681,-0.839498,-2.31325,-1.79856,-2.63472,-0.43424,-5.10414,-6.21552,-5.56402,-5.85327,-4.91534,-5.34044,-14.2363
30,403,1,321,114.467,70.6032,1.48536,1.91526,-1.0573,-3.64441,-4.72609,-4.56288,-3.84458,-1.74001,-2.38457,-7.3589,-4.55471,-0.252619,-3.13689,-2.28949,-3.6226,-0.24051,-5.66381,-7.57222,-5.96741,-7.10799,-5.04002,-5.20505,-15.2385
31,416,30,256,121.267,61.3924,1.47698,1.07042,-1.92098,-3.63775,-4.2873,-4.56852,-3.94412,-2.9654,-1.90045,-7.91714,-5.04706,-1.05779,-3.96259,-2.93066,-3.57958,-2.0433,-5.3761,-6.44168,-5.82916,-6.15732,-4.64465,-5.7443,-15.8713
32,429,53,313,130.467,65.1951,1.49344,2.36719,-0.99498,-2.74393,-4.99614,-6.53657,-3.32509,-4.16761,-1.0253,-7.78336,-4.97078,-1.08669,-3.81172,-3.55457,-3.22437,-0.957922,-4.82527,-6.999,-6.73478,-7.29687,-5.76855,-5.84184,-16.296
33,442,31,340,129.3,75.6823,1.5352,2.6395,-1.57386,-2.65485,-5.99598,-7.26555,-3.58487,-3.803,-1.82967,-9.23496,-5.35831,-0.612679,-2.42354,-2.79335,-3.77611,-0.750268,-4.45239,-7.70449,-7.75334,-8.523,-6.31281,-6.07533,-18.0561
34,455,36,222,110.633,50.5211,1.57762,2.67279,-0.626595,-2.33507,-6.60378,-8.28997,-4.21132,-5.04915,-1.38352,-8.8035,-5.84697,-0.961426,-2.28058,-4.05159,-5.56612,-0.5586,-4.51102,-8.20077,-8.6914,-7.63119,-6.41075,-6.15077,-18.8403
35,468,39,250,124.633,53.5997,1.61245,1.7286,-0.581365,-4.98304,-9.05288,-9.20085,-4.70116,-6.45962,-2.68179,-8.78996,-6.02055,-1.27915,-2.58649,-4.5888,-5.24379,-0.87906,-4.65145,-8.10863,-8.96858,-7.22569,-5.80444,-6.96645,-19.2587
36,481,48,301,122,63.6997,1.59213,2.56903,-1.99999,-5.2775,-7.6545,-8.37044,-5.26172,-5.48268,-4.30746,-7.68191,-6.962,-0.924642,-2.86416,-4.94847,-4.28765,-0.628557,-4.17601,-8.13981,-9.61875,-6.69851,-5.2577,-7.00398,-18.0504
37,494,16,191,87.7333,45.19,1.55648,2.88794,-2.36193,-6.03023,-7.03986,-8.18032,-4.51089,-5.09621,-4.11095,-7.49838,-6.07811,-1.0756,-2.96018,-5.31357,-2.56618,-0.87358,-3.75862,-7.68146,-8.98198,-5.93336,-3.30036,-6.04219,-18.0969
38,507,52,333,149.133,67.9349,1.52832,1.92764,-1.90742,-7.32758,-7.64004,-7.94286,-5.52865,-5.2879,-4.9894,-8.84496,-5.54522,-1.24091,-2.44814,-4.06213,-1.20725,-1.40341,-4.52955,-7.74021,-8.97964,-5.93061,-3.98797,-6.17665,-18.187
39,520,43,303,123.833,56.2587,1.48461,2.23726,-1.24244,-7.9884,-8.00954,-6.76666,-6.4584,-4.54881,-2.45361,-8.59142,-6.14493,-1.24289,-3.69591,-5.41471,-2.64547,-2.96519,-5.52601,-7.57894,-7.28129,-5.2073,-4.9968,-6.65233,-17.3173
40,533,47,332,147.7,73.5162,1.44936,2.40036,-0.247396,-7.62802,-7.33878,-6.52504,-6.50584,-5.94096,-2.10387,-7.77641,-6.17967,-0.00164563,-3.86569,-5.84469,-3.29122,-3.58592,-6.12984,-6.79238,-6.50856,-4.5239,-4.4913,-7.39954,-17.1859
41,546,33,473,151.267,100.346,1.4224,2.07242,0.296489,-8.07239,-7.27873,-7.51016,-7.03127,-6.4589,-1.6372,-7.41471,-6.62912,-0.440119,-3.05337,-4.32417,-2.42852,-3.93029,-7.24069,-6.03809,-6.68252,-4.62189,-4.60407,-7.16314,-17.325
42,559,35,282,129.5,68.7473,1.43991,1.10624,0.870798,-8.84,-6.79802,-7.70438,-6.94721,-6.33434,-3.25668,-7.48305,-5.80321,-1.9602,-2.61636,-3.37057,-1.34376,-4.97746,-7.2501,-5.68385,-5.92045,-4.04299,-3.32003,-7.41984,-17.522
43,572,31,386,142.267,76.7225,1.46819,1.78968,0.957555,-9.12584,-6.18014,-7.69494,-6.65317,-6.6374,-4.02775,-8.00744,-4.49364,-1.98908,-3.16106,-3.2547,-1.88186,-5.34883,-8.0125,-5.08768,-5.63683,-4.21622,-2.99922,-8.19032,-18.5959
44,585,33,263,116.5,59.6031,1.4985,2.05922,0.714045,-8.31506,-7.22402,-9.95505,-7.63433,-6.24631,-5.56547,-7.6554,-4.40078,-1.66945,-3.4004,-3.00684,-2.90327,-5.29366,-8.72118,-5.69152,-6.16528,-4.44873,-2.27468,-8.01183,-18.6692
45,598,17,331,117.467,68.9661,1.51532,1.95606,0.302138,-9.83532,-7.78983,-10.9519,-7.5537,-5.41725,-6.78388,-7.6286,-4.51361,-0.823152,-3.56505,-2.7768,-2.95838,-5.17668,-7.94062,-6.71053,-6.57204,-4.0457,-3.27972,-7.48663,-18.7038
46,611,48,246,103.467,50.8492,1.5209,1.77835,0.868708,-10.0589,-8.72889,-12.0077,-7.14671,-4.99538,-5.56748,-7.89629,-3.597,-0.592625,-3.21379,-3.49513,-3.76166,-4.97017,-8.29772,-6.35361,-6.37681,-3.76009,-3.09073,-7.56718,-19.4328
47,624,16,202,86.1667,48.863,1.49508,2.15203,0.775498,-9.9998,-8.23831,-10.3022,-7.18148,-5.93063,-5.47327,-6.7692,-2.76153,-0.614383,-2.17582,-3.5596,-2.34087,-5.24945,-7.89424,-6.65676,-4.16132,-3.57589,-3.15862,-6.80185,-19.1146
48,637,13,347,110.233,75.4722,1.45193,2.69848,0.278071,-10.6011,-8.11728,-8.94852,-6.72767,-7.27446,-5.7188,-7.02694,-3.45732,-1.08146,-2.9289,-3.788,-2.28297,-4.91428,-8.26418,-8.81017,-4.89907,-4.48669,-3.90248,-7.24107,-20.47
49,650,40,203,115.833,47.0195,1.42067,2.18693,0.458348,-10.0886,-9.27565,-8.55527,-6.32356,-8.06401,-6.07118,-7.50764,-5.10157,-1.13595,-3.55396,-3.56802,-2.19935,-4.90395,-8.48591,-8.87302,-4.2444,-3.20363,-2.67828,-7.30533,-20.2309
50,663,12,256,116.167,58.6398,1.37988,2.08316,0.628282,-11.147,-9.62336,-9.66467,-5.43517,-7.97021,-5.39494,-7.04271,-5.68522,-1.91321,-3.76357,-3.80313,-2.51662,-5.46808,-8.32566,-9.05673,-4.10832,-3.84187,-3.57473,-6.75955,-20.4872
51,676,32,252,93.7667,51.9142,1.35686,2.35056,-0.532971,-11.786,-9.24288,-9.94808,-5.00237,-8.34118,-5.33402,-5.78293,-5.63677,-1.64794,-3.15348,-3.30213,-2.72116,-5.09034,-8.88677,-8.7703,-3.95867,-5.39666,-2.41646,-7.58993,-20.8532
52,689,17,227,76.8333,43.0606,1.37039,1.86252,-1.91293,-11.9651,-7.806,-9.43236,-4.17972,-8.22313,-4.61892,-5.07933,-5.33172,-1.48746,-4.17083,-4.05403,-2.23298,-5.93617,-9.07217,-6.71968,-2.2974,-5.89189,-2.8246,-7.41622,-19.6297
53,702,13,352,98.1333,65.9868,1.36912,2.51738,-2.09403,-11.6253,-7.38343,-10.2119,-4.00166,-8.03422,-4.60553,-4.60306,-4.96693,-2.49393,-4.35828,-4.94088,-2.52225,-6.16756,-8.69701,-6.61472,-2.65589,-6.02751,-3.7742,-7.70915,-19.7174
54,715,25,324,109.4,66.0139,1.36415,2.77143,-1.94411,-11.5006,-7.59555,-8.98725,-4.02771,-8.21714,-5.67895,-5.54161,-4.84663,-2.98626,-5.84676,-5.84035,-1.07221,-6.9559,-7.87497,-6.90407,-4.20519,-5.65364,-4.13864,-8.10812,-20.0986
55,728,18,332,118.833,80.0948,1.35933,2.14918,-1.81106,-11.6328,-7.10993,-8.47297,-3.14143,-8.56725,-6.57005,-6.56177,-5.48694,-2.60624,-5.78287,-6.72732,-0.953474,-6.90333,-7.56508,-7.55194,-4.54875,-5.58846,-3.36408,-8.72661,-20.0188
56,741,42,306,119.6,64.5492,1.31814,2.19389,-1.56241,-12.0364,-7.27332,-8.40748,-2.86163,-8.46322,-6.93695,-8.08516,-6.10639,-2.13863,-5.13632,-5.79301,-1.4747,-6.244,-7.90007,-7.73478,-5.16831,-4.62742,-3.90535,-8.26722,-20.4051
57,754,37,886,174.067,154.561,1.26989,0.935045,-0.100796,-11.3546,-6.93996,-7.9912,-3.25467,-9.19495,-5.72719,-8.11024,-5.8613,-2.69409,-4.81699,-5.53639,-1.70653,-5.76768,-7.24474,-6.46906,-5.84304,-5.06108,-3.35693,-7.48557,-20.0297
58,767,56,254,147.733,64.8318,1.23682,1.10659,-0.234566,-11.0691,-5.68825,-7.0777,-1.91072,-9.15553,-5.04563,-7.85429,-5.02564,-2.09103,-5.07533,-5.25104,-2.82541,-5.97719,-8.33746,-6.96277,-4.18123,-4.70387,-3.23283,-8.03256,-20.0409
59,780,48,332,145.333,67.9626,1.25002,1.82375,0.318157,-11.1543,-5.45749,-7.30509,-1.55934,-9.48084,-6.15045,-8.48706,-4.60787,-1.28606,-4.83792,-5.16597,-3.84053,-7.35062,-7.55063,-7.92603,-5.71317,-4.92352,-4.23112,-7.76068,-21.7928
60,793,23,478,205.767,98.8167,1.25557,2.2672,0.490697,-10.5222,-5.08326,-7.08933,-1.79069,-8.2286,-6.42857,-6.85487,-5.15032,-1.18191,-5.74067,-5.66414,-4.47538,-6.95605,-6.16291,-7.78192,-5.62649,-4.8932,-3.52012,-7.69896,-21.9272
61,806,34,517,157.533,104.629,1.24279,1.5661,0.145229,-10.8945,-5.17452,-7.58555,-1.49684,-7.76668,-6.87177,-6.90455,-4.43015,-1.54651,-4.4383,-6.01042,-3.41308,-7.56999,-5.86228,-7.62366,-6.98092,-4.77238,-3.5323,-7.81968,-22.0419
62,819,52,709,209.333,123.728,1.232,1.7247,0.326849,-10.7468,-4.61902,-6.70757,-1.43938,-6.78485,-7.2281,-6.21119,-4.67726,-1.31703,-5.33082,-4.98862,-4.06491,-7.15831,-6.21084,-7.49856,-7.0848,-3.90588,-2.79486,-7.5943,-21.6854
63,832,33,515,186.167,102.301,1.22311,1.24636,-0.535531,-10.8347,-4.78272,-7.56439,-0.416374,-7.30553,-6.91474,-6.77798,-5.8742,-0.544178,-6.06864,-4.71856,-3.95326,-7.47441,-5.74275,-8.35139,-7.35833,-4.44107,-3.44355,-8.58121,-22.3457
64,845,31,489,160.4,95.0889,1.21881,0.666078,-0.418364,-12.4839,-5.04437,-8.14134,-1.10636,-7.10363,-7.25344,-8.13839,-6.56262,-0.170909,-6.04829,-5.10831,-3.95973,-7.11305,-5.31769,-8.53746,-8.04133,-4.07507,-3.12314,-8.67536,-22.5276
65,858,44,343,144.967,68.0626,1.18862,1.51789,-0.503918,-11.9411,-4.94266,-9.24089,-0.669862,-6.40075,-7.11546,-7.76924,-6.53543,0.0720667,-5.77216,-5.53622,-3.69666,-6.63767,-5.72361,-8.49301,-8.21768,-4.16687,-3.32431,-8.46129,-21.2396
66,871,29,362,136.6,85.5794,1.15331,1.6916,-0.658383,-13.3093,-5.95363,-9.39915,-0.710684,-7.05007,-7.41873,-7.2716,-7.46309,-0.801318,-6.30449,-4.93026,-3.89407,-7.65144,-6.48314,-8.70682,-8.34658,-4.39085,-3.23872,-8.95539,-21.6105
67,884,38,374,126.933,73.2986,1.14959,0.4676,-0.909949,-13.2777,-5.23025,-9.33157,0.121658,-6.70498,-7.37152,-6.44327,-7.04352,-0.71166,-6.32701,-3.38253,-4.23881,-8.13606,-7.26227,-8.76061,-7.08226,-3.56903,-3.80103,-7.28745,-21.625
68,897,18,270,141.367,59.0963,1.11611,1.37639,-1.29131,-12.8517,-5.31901,-9.08339,-0.0683087,-7.03753,-7.08809,-5.79739,-5.93811,-0.5282,-5.85572,-3.49441,-3.31115,-7.6367,-8.07621,-8.47951,-6.63765,-3.5665,-3.72748,-6.35673,-20.9741
69,910,56,302,144.233,60.9022,1.05478,1.86365,-1.51842,-12.7769,-5.4045,-8.74113,-0.419964,-7.33658,-7.33528,-6.69358,-5.8948,-1.31239,-5.55062,-3.88113,-3.56631,-7.93311,-8.45316,-8.06704,-6.04676,-3.41075,-3.29855,-6.73889,-21.0557
70,923,39,363,125.467,72.6407,1.00618,1.83077,-1.78948,-13.548,-5.93493,-8.64238,-1.33645,-7.71866,-8.04107,-6.79633,-7.09725,-1.89871,-5.3634,-4.09485,-3.61645,-8.1441,-8.88822,-8.48075,-6.27601,-3.84322,-3.88387,-7.47995,-21.8454
71,936,22,257,117.733,57.3975,0.978166,2.71949,-1.90614,-13.6361,-5.52919,-8.82443,-0.755746,-7.82427,-8.9343,-6.90853,-6.7615,-2.10771,-5.57848,-4.20636,-2.85044,-8.52013,-8.08418,-8.26694,-5.69699,-3.24594,-3.48523,-7.6979,-20.7492
72,949,44,384,146.967,71.2322,0.958159,3.00653,-1.61282,-13.9023,-5.40135,-9.31125,-1.1221,-8.42401,-9.16905,-7.18245,-7.58817,-1.84164,-5.35014,-3.72486,-2.44315,-7.58049,-7.91548,-8.13143,-5.79137,-2.99901,-3.87259,-7.71931,-21.4772
73,962,47,374,148.767,83.2345,0.967432,2.55718,-1.39459,-13.3762,-6.20407,-9.89224,-1.71524,-8.92512,-9.67866,-7.68977,-8.48086,-1.93266,-4.84714,-3.57885,-2.12222,-7.55352,-7.81792,-9.02689,-5.8424,-2.96598,-4.79772,-8.46865,-22.6358
74,975,22,507,146,105.945,0.95446,2.64522,-1.98858,-13.6375,-5.76253,-9.46613,-2.43148,-9.49574,-9.25231,-7.88045,-8.54492,-1.77287,-4.58803,-3.46699,-3.14907,-8.25189,-8.12502,-8.19283,-6.14372,-3.1102,-4.03967,-8.99677,-22.3311
75,988,8,491,151.833,100.861,0.96056,3.34127,-1.97033,-12.6562,-5.28092,-10.3035,-2.15765,-9.69398,-8.84581,-6.46565,-8.09725,-1.92832,-3.88634,-3.57442,-2.68954,-8.21936,-7.45296,-7.7256,-6.34989,-3.24572,-3.74876,-8.64388,-23.2647
76,1001,0,599,166.867,119.439,0.98281,3.55148,-1.84678,-12.7398,-4.72528,-10.4955,-2.06036,-9.04849,-9.3282,-5.09812,-8.43546,-1.64164,-4.13642,-3.5327,-2.65315,-8.98285,-7.96622,-8.77254,-6.55152,-3.78749,-3.97651,-8.71054,-24.363
77,1014,42,303,139.333,69.314,1.00243,3.7136,-2.06916,-12.3414,-4.86933,-10.6331,-1.73111,-9.26801,-8.85016,-4.32483,-8.69074,-1.76624,-3.84282,-2.91266,-2.19339,-9.07654,-8.60721,-7.93182,-5.65703,-4.06577,-4.25013,-8.47896,-23.642
78,1027,43,430,165.8,92.967,0.99593,3.6896,-2.08012,-13.006,-5.47756,-11.6131,-1.89607,-9.03354,-8.90138,-4.40681,-9.0796,-1.46849,-3.5685,-3.14582,-2.45709,-8.68809,-8.54236,-8.05216,-6.287,-4.31446,-4.69532,-8.38811,-23.5184
79,1040,52,356,147.167,74.4854,1.02222,3.90289,-1.45726,-13.0997,-6.10793,-12.1879,-2.28313,-10.0083,-8.84364,-4.27945,-9.05429,-2.10346,-2.9451,-3.08362,-2.23685,-8.3176,-7.56427,-9.20218,-7.66964,-4.67587,-4.41245,-8.52944,-25.677
80,1053,29,553,153.633,102.458,1.03,4.2567,-0.935168,-13.9649,-6.51641,-11.3963,-3.1827,-10.1932,-9.79031,-4.32574,-8.51353,-2.00691,-3.22668,-2.87673,-1.78023,-8.48355,-8.18201,-9.12185,-7.78682,-3.71907,-5.31421,-8.06756,-25.3186
81,1066,22,266,155.967,68.5362,1.04109,4.51241,-0.479685,-13.9093,-6.67124,-11.9999,-2.94815,-10.5287,-10.1299,-3.7657,-8.56742,-2.4984,-2.99824,-2.90464,-1.67987,-8.96098,-8.85908,-8.52873,-7.68358,-3.97925,-5.50352,-8.07969,-25.7537
82,1079,14,458,137.733,121.654,1.02363,4.01746,-0.121684,-13.6372,-5.8438,-10.7332,-3.23364,-10.6901,-9.84034,-4.16037,-8.26664,-3.49231,-3.37491,-3.57858,-1.72234,-8.7905,-8.98108,-9.00829,-7.58583,-3.89632,-5.39802,-8.95249,-25.3259
83,1092,37,546,176.9,105.823,0.970285,4.38558,0.0440748,-13.0142,-6.54257,-10.8615,-2.07262,-9.79623,-9.8859,-4.78094,-7.81118,-2.51196,-3.01786,-3.34216,-1.92372,-8.74933,-8.6705,-9.07987,-7.31577,-4.00744,-5.38788,-9.15774,-24.8002
84,1105,20,439,143.267,106.254,0.942867,4.22012,1.19955,-12.824,-6.54709,-10.6355,-2.24353,-9.66972,-9.91556,-5.22391,-8.35535,-1.57476,-2.62477,-3.81,-1.4881,-8.25908,-7.90865,-8.90208,-7.27759,-4.11636,-5.03112,-8.96081,-24.9508
85,1118,16,371,122.933,80.2036,0.937894,4.19489,1.44083,-13.0514,-6.91473,-10.8149,-3.19789,-11.1107,-9.43336,-5.13419,-8.14755,-1.43899,-2.7769,-3.88119,-1.61737,-9.09146,-6.95443,-9.62647,-7.05491,-4.10657,-4.84768,-8.50122,-25.2336
86,1131,9,362,137.2,85.4023,0.947112,5.05941,1.89894,-12.0982,-7.43505,-10.7687,-3.00292,-10.4178,-8.98932,-4.96548,-8.34852,-1.11673,-2.61099,-3.01611,-2.70353,-9.22292,-6.69972,-9.40226,-7.85603,-4.00394,-4.60437,-8.32059,-24.2954
87,1144,27,393,148.533,92.5373,0.933165,4.97947,1.51824,-12.1142,-7.53212,-11.3054,-2.79743,-10.3378,-8.52846,-5.09055,-8.55584,-1.0931,-3.99199,-2.62829,-3.23628,-8.58232,-7.78113,-9.23672,-7.16164,-4.79597,-4.61616,-8.12536,-23.8882
88,1157,29,364,155.667,92.2931,0.927265,4.06879,2.06066,-12.0123,-7.08104,-10.8471,-2.92167,-10.1282,-8.33815,-4.5013,-8.3204,-0.60505,-4.44239,-2.92995,-3.35608,-8.00594,-7.14016,-8.06943,-6.51636,-4.04682,-3.82792,-7.4504,-23.365
89,1170,17,372,164.367,84.6158,0.908959,4.20151,1.57294,-12.2089,-7.32378,-11.7147,-3.1642,-10.0656,-8.36154,-4.18052,-8.55379,0.0639319,-4.44505,-2.88573,-2.41526,-8.41242,-7.24152,-8.53133,-6.17276,-3.46797,-3.89228,-7.32163,-24.0116
