generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,125,12015,3331.07,2989.29,-7.90745,1.69713,-6.21092,-11.9071,-5.51071,-6.59519
1,200,152,57149,8973.43,10900,-9.22515,7.1322,-6.95862,-14.6746,-9.57862,-8.43598
2,300,400,94787,20209.3,20771.7,-9.57452,7.59331,-6.08773,-18.561,-10.3574,-7.86777
3,400,534,172751,27169.2,35883.8,-9.75755,7.81486,-6.79265,-20.8963,-12.7825,-8.13805
4,500,333,127191,26397.1,28226.3,-8.13968,6.51284,-7.20376,-21.622,-12.2829,-6.8104
5,600,302,76529,28564.2,21098.1,-7.09812,7.00069,-7.24006,-22.7211,-11.9309,-6.528
6,700,406,128384,28087.7,29463.6,-8.6531,7.36919,-7.06573,-21.606,-11.6899,-7.17285
7,800,657,104548,33570.1,30018.7,-9.72171,6.88731,-7.64824,-22.7215,-10.8616,-6.67548
8,900,743,130959,25683.5,32398.1,-9.26985,5.81699,-8.35167,-23.3733,-10.5575,-7.24008
9,1000,437,92028,21706.7,22496.8,-9.50808,8.27036,-7.45622,-22.7512,-9.93756,-7.57427
10,1100,224,73865,21353.5,16421.7,-10.3747,9.27018,-7.4286,-23.1877,-10.1629,-7.68043
11,1200,359,107282,30419.8,29823.5,-11.2562,6.30988,-7.63107,-25.6643,-13.5972,-8.37976
12,1300,1069,121264,30655.7,34847.1,-10.4122,6.81554,-8.01979,-24.0545,-13.8399,-8.05268
13,1400,2976,99674,27000.9,22324.2,-8.98352,5.86595,-7.30467,-22.3861,-14.6502,-7.46413
14,1500,490,135088,36481.8,37768.5,-8.31562,9.11545,-8.38996,-22.4697,-15.6465,-7.31665
15,1600,513,97959,22851.8,20227.2,-10.0219,9.25382,-9.01757,-21.9763,-15.6027,-7.81528
16,1700,692,105802,30382.1,24747.2,-10.0853,10.6151,-7.41947,-21.9805,-16.1299,-8.3718
17,1800,628,185992,30480.5,38641,-10.8622,9.89776,-7.2681,-22.6017,-18.0664,-9.20336
18,1900,984,57211,22225.5,15309.2,-12.1102,10.5881,-7.43203,-24.0852,-17.633,-8.35566
