generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
27,364,17,136,65.0667,25.8803,0.695639,-3.43252,-0.53711,-3.44456,-1.48102,-1.87088,-2.6226,-1.55274,-0.823493,-3.81354,-1.56979,-1.50031,-2.20111,-1.20427,-2.61137,-1.28877,-2.58935,-0.913048,-2.82984,-0.742529,-1.63005,-2.22462,-3.23076
28,377,16,184,84.4667,45.4227,0.673664,-2.71811,-0.748842,-3.2247,-1.89143,-1.95148,-2.75151,-1.67805,-0.513665,-3.75009,-1.70951,-1.63227,-2.54643,-1.43625,-2.34086,-1.51097,-2.29763,-0.667753,-2.56616,-0.784282,-1.50448,-1.79162,-3.50174
29,390,39,202,85,42.6712,0.659283,-2.43549,-0.496213,-3.15655,-1.72057,-1.79969,-3.34437,-1.82426,-0.653959,-3.68417,-1.73993,-1.08811,-2.93526,-1.08959,-2.68849,-1.09732,-2.18263,-0.406062,-2.1957,-0.733493,-1.76281,-1.72902,-3.81575
30,403,35,180,84.3667,34.3396,0.642728,-2.82412,-0.289247,-3.22222,-1.8785,-1.40179,-3.62437,-1.98239,-0.660316,-4.14069,-1.90421,-1.28089,-2.93112,-1.45091,-2.95122,-1.11636,-1.79491,-0.67742,-2.44098,-0.756167,-1.83354,-1.61849,-3.9721
31,416,25,149,71.5667,32.381,0.628925,-2.53847,-0.480108,-3.2188,-1.60989,-1.54222,-3.83151,-1.83128,-0.6205,-4.32507,-1.95681,-1.23812,-2.93704,-1.80157,-3.29867,-1.32678,-1.84238,-0.720546,-2.58556,-1.25029,-1.17993,-1.40072,-3.99502
32,429,16,384,148.033,86.2644,0.609641,-2.34158,-0.261404,-3.38887,-1.69841,-1.49164,-3.56454,-1.38368,-0.257921,-4.13725,-1.74142,-1.26977,-2.64745,-1.50359,-2.63738,-1.66536,-2.08298,-0.858438,-2.68186,-1.42165,-1.2119,-1.13762,-4.75904
33,442,27,264,111.8,53.1597,0.614727,-2.11026,-0.324883,-3.77425,-1.76271,-1.94312,-3.62705,-1.01554,-0.573596,-4.0763,-1.84438,-1.26441,-2.76456,-1.3867,-2.07329,-2.24481,-1.92647,-1.48885,-2.40008,-1.62602,-1.29031,-0.808327,-5.10755
34,455,27,266,117.8,56.8988,0.631546,-1.52135,-0.209192,-4.05184,-1.46224,-1.82479,-3.70417,-1.0467,-0.921293,-4.1441,-1.90196,-0.923038,-2.95227,-1.25035,-2.11299,-2.37343,-1.81377,-2.04201,-2.5773,-2.00634,-1.36864,-1.04484,-5.33442
35,468,28,364,132.733,81.3591,0.633115,-1.59208,-0.482743,-3.80329,-1.088,-2.11638,-3.77134,-1.43376,-1.11417,-3.64061,-1.67347,-0.783516,-2.99885,-1.12984,-1.98916,-2.85605,-1.76213,-1.83377,-2.35294,-1.3165,-1.22857,-1.0499,-5.30657
36,481,5,305,112.433,73.7342,0.631648,-1.59762,-0.777553,-3.9828,-1.03772,-1.83559,-3.79793,-1.90799,-0.834825,-3.74282,-1.79948,-0.932312,-3.46129,-0.491608,-2.25456,-2.68,-1.49023,-1.4697,-2.45986,-1.01854,-1.19728,-1.04945,-5.72451
37,494,3,277,109.967,64.2176,0.622269,-1.51403,-1.15945,-3.91314,-1.22733,-1.35575,-3.581,-1.69144,-1.00365,-3.87463,-2.12403,-1.27747,-3.69274,-0.413822,-1.93186,-2.54712,-1.56613,-1.5254,-2.72174,-0.768653,-1.07378,-0.854551,-5.56113
38,507,6,406,134.5,79.458,0.597814,-1.37304,-0.791079,-3.68344,-0.920669,-1.82426,-3.92334,-1.52387,-1.02104,-3.91322,-1.72893,-1.32083,-3.88605,-0.745923,-1.8097,-2.4928,-2.13413,-1.37499,-2.59809,-0.865465,-0.882642,-0.971628,-5.61579
39,520,33,385,100.3,71.3235,0.569978,-1.66605,-0.589883,-3.91261,-1.44126,-1.70546,-3.98322,-1.27267,-1.19798,-3.56865,-1.8143,-1.89585,-3.9527,-0.767498,-2.21495,-2.17875,-1.96327,-1.0072,-2.80291,-0.452611,-1.22033,-1.27184,-5.58537
40,533,29,168,85.1333,34.5331,0.556644,-1.68476,-0.430366,-4.07965,-1.4078,-1.74848,-3.82554,-1.81158,-1.5367,-3.0149,-2.21961,-2.09892,-3.60512,-0.838855,-2.45782,-1.66049,-2.46553,-0.776439,-2.89525,-0.397163,-0.889739,-1.37227,-5.55359
41,546,16,279,103.167,59.2895,0.548236,-1.91339,-0.183,-3.9248,-1.06661,-2.56935,-3.91851,-1.49135,-1.39801,-2.9747,-2.13836,-2.35376,-3.05338,-0.643132,-2.43859,-1.4871,-2.59546,-0.715352,-2.90156,-0.26473,-1.32128,-1.30061,-5.47213
42,559,50,256,116.333,56.7768,0.537933,-1.80245,-0.180097,-3.65009,-1.34756,-2.39935,-3.94038,-1.66312,-1.78061,-2.91938,-2.84073,-1.85454,-3.24443,-0.423075,-2.3615,-1.52394,-2.86315,-0.513758,-2.76833,-0.332476,-1.31002,-1.10102,-5.5591
43,572,13,476,125.133,92.4594,0.525623,-2.49784,-0.320029,-3.85583,-1.12062,-2.44352,-3.69936,-1.24957,-1.69935,-2.93011,-2.97291,-1.75621,-2.74011,-1.03022,-2.76001,-1.60207,-2.8053,-0.808024,-2.99628,-0.340998,-1.38558,-1.44019,-5.80902
44,585,50,324,151.9,62.9227,0.523382,-2.82518,-0.440552,-3.92602,-1.14975,-2.44736,-3.58582,-1.51208,-2.04124,-2.63647,-3.08606,-1.4272,-2.56755,-0.747204,-2.8215,-1.68769,-2.9846,-0.527183,-3.15219,-0.36209,-1.39976,-1.74738,-5.87284
45,598,44,326,128.9,76.2231,0.511918,-2.57812,-0.27279,-4.15386,-1.52547,-2.43874,-3.71432,-1.28819,-1.86925,-2.86972,-3.01274,-1.66241,-2.6401,-0.386488,-2.80828,-1.04849,-3.13235,-0.809069,-3.23413,-0.584847,-1.40904,-1.46618,-6.29115
46,611,30,314,119.5,74.5704,0.506267,-2.79959,0.0741379,-3.9657,-1.85281,-2.2093,-3.74575,-1.62566,-2.03627,-2.79581,-3.00696,-1.74386,-2.46548,-0.331781,-2.69642,-0.715579,-2.9832,-0.657882,-2.87326,-1.07497,-1.26398,-1.50947,-6.43714
47,624,32,291,139.633,56.6444,0.491375,-2.74816,0.212473,-4.02041,-1.8537,-2.47136,-3.71921,-1.67975,-2.20515,-2.84633,-3.02268,-1.70722,-2.38537,-0.184823,-2.48419,-0.93772,-2.93518,-0.871284,-2.75119,-1.05434,-1.14877,-1.84372,-6.35955
48,637,27,228,113.633,59.6782,0.481839,-2.39585,0.339088,-4.49876,-1.59544,-2.35625,-3.4617,-1.13899,-1.95746,-3.12802,-2.58855,-1.13889,-2.22085,0.0968137,-2.69848,-0.973064,-2.97813,-0.919858,-2.54382,-0.782906,-1.30751,-1.96172,-6.49271
49,650,22,542,125.7,91.4297,0.481118,-2.47165,0.100997,-4.27874,-1.64773,-2.90392,-3.17429,-1.12042,-2.07342,-3.41725,-2.07016,-1.01244,-2.3178,0.0374855,-2.74137,-0.700426,-3.24515,-1.11903,-2.49062,-0.974985,-1.61506,-1.94139,-6.44776
50,663,47,424,133.7,75.7542,0.47307,-2.50274,0.278061,-4.15217,-1.36168,-3.2943,-3.0684,-1.43931,-2.32576,-3.5674,-2.55767,-1.1732,-2.4732,0.040133,-2.75556,-0.7924,-2.80575,-1.15128,-2.43127,-1.3509,-1.2662,-1.95414,-6.07067
51,676,51,493,169.967,87.0871,0.454152,-2.38082,-0.0514758,-4.04318,-1.56824,-3.23923,-3.26402,-1.30524,-2.19295,-3.43117,-2.66646,-1.07424,-2.45146,-0.0456788,-2.29568,-0.943303,-2.64439,-1.25193,-2.12061,-1.21006,-1.15237,-1.31994,-5.92734
52,689,17,410,136.467,81.2292,0.44717,-2.65313,-0.118607,-4.13998,-1.94535,-3.36182,-3.26114,-1.56802,-2.30425,-3.0529,-2.57832,-0.935485,-2.61862,0.17696,-2.29498,-0.814464,-2.74843,-1.44064,-1.78,-1.20859,-1.47368,-1.51025,-6.38296
53,702,56,648,164.3,132.957,0.447285,-3.18482,-0.363521,-4.23157,-2.05068,-3.38825,-3.4066,-1.53774,-2.74637,-2.74666,-2.31129,-0.770509,-2.4334,0.0534271,-2.20777,-0.650592,-2.68888,-1.38227,-2.09471,-1.24268,-1.6753,-1.87078,-6.44889
54,715,31,349,161.5,82.4122,0.451733,-3.23702,-0.623625,-4.03056,-2.17806,-3.38729,-3.30852,-1.40858,-2.85599,-2.86193,-2.22392,-0.642633,-2.50429,0.100648,-2.08297,-0.483534,-3.04004,-1.78612,-2.26551,-1.71171,-1.43391,-1.68691,-6.45742
55,728,48,206,109.233,44.1375,0.460196,-3.37115,-1.05765,-4.44913,-2.33168,-3.48987,-3.63034,-1.47458,-2.74107,-2.93915,-2.29526,-0.567572,-2.76888,0.299115,-2.48586,-0.588802,-3.27417,-2.01643,-2.51195,-1.64351,-1.44408,-2.01575,-6.91427
56,741,19,197,100.267,46.0097,0.483201,-3.13728,-1.17094,-4.2503,-2.91541,-3.498,-4.04696,-1.57547,-2.66333,-2.65205,-2.31626,-0.592776,-2.55369,0.390151,-2.5288,-0.0908839,-3.3389,-2.22323,-2.3037,-1.12917,-1.28128,-2.00374,-7.59958
57,754,33,287,84.8,48.0534,0.504512,-3.36411,-1.15377,-4.01447,-2.99784,-3.855,-4.26416,-1.69993,-2.57345,-2.67997,-2.4822,-0.555721,-2.35939,0.46754,-2.76394,0.039331,-3.13953,-1.97974,-2.14342,-0.928779,-1.13665,-1.79195,-7.88518
58,767,20,390,126.8,77.3445,0.49784,-3.42988,-0.958551,-4.02561,-2.82371,-3.20794,-3.8749,-1.42384,-2.24752,-2.74202,-2.68415,-0.500864,-2.30441,-0.221088,-2.79012,0.279607,-2.98089,-1.63697,-2.31016,-0.778372,-1.3489,-1.71922,-7.46516
59,780,17,394,126,90.1413,0.485013,-2.49021,-0.664166,-3.51402,-2.44533,-3.36043,-3.7563,-1.50961,-2.09743,-2.52048,-2.70566,-0.532349,-2.55825,-0.367405,-2.97897,0.215631,-3.48209,-1.51192,-2.12485,-0.926732,-0.990108,-1.93627,-6.97172
60,793,17,286,118.933,58.1039,0.473453,-2.45023,-0.668352,-3.31178,-1.98592,-3.25814,-3.34424,-1.65652,-1.94861,-2.47972,-2.33623,-0.13981,-2.54669,-0.120388,-2.85569,0.0547913,-3.57346,-1.78571,-2.11969,-1.09611,-0.780222,-1.47875,-7.03377
61,806,40,273,110.7,60.8526,0.473599,-2.29972,-1.0919,-3.34047,-2.06637,-2.96536,-3.36571,-1.79029,-1.9383,-2.63601,-2.21408,-0.309656,-2.60913,-0.893547,-3.41151,-0.301056,-3.53404,-1.46578,-1.87482,-1.22221,-0.918083,-1.1728,-7.11653
62,819,55,347,175.867,85.4294,0.470546,-2.19246,-1.16046,-3.15197,-2.09877,-3.18691,-3.79764,-2.2944,-2.21408,-2.62999,-2.5477,-0.693987,-2.57946,-1.10424,-3.56278,-0.50466,-3.1738,-1.61874,-1.97219,-1.0501,-1.09759,-1.36244,-7.08992
63,832,35,698,178.567,130.682,0.473536,-2.43462,-1.11282,-2.95355,-1.87648,-3.02709,-3.51572,-1.80327,-2.23718,-2.17273,-2.61727,-0.786387,-2.14666,-1.08015,-4.19031,-0.248529,-3.26738,-1.39639,-1.82928,-0.962112,-1.20996,-1.27913,-6.81638
64,845,20,439,130.3,83.1041,0.46832,-2.53569,-1.07213,-3.20328,-1.8547,-2.96005,-3.34462,-1.90827,-2.54645,-1.96928,-2.65846,-0.557342,-2.41651,-0.796782,-4.26927,-0.0983476,-3.72053,-1.33561,-1.61933,-0.659635,-1.29146,-1.73812,-6.94077
65,858,36,477,156.867,93.6239,0.455086,-2.71542,-1.14392,-2.73057,-1.7414,-3.15505,-3.1294,-1.73144,-2.74988,-1.91703,-2.83563,-0.616311,-2.69865,-0.627785,-3.88554,-0.139942,-3.58898,-1.52684,-1.77414,-0.777418,-1.2638,-1.78784,-6.87672
66,871,22,503,139.333,93.0652,0.442145,-2.43677,-1.45429,-2.6919,-1.70952,-3.00464,-3.13386,-1.87738,-2.74695,-1.88601,-2.81799,-0.797343,-2.56412,-0.677084,-3.78772,-0.0616732,-3.26728,-1.45702,-1.81298,-0.508899,-1.61279,-1.8804,-6.82177
67,884,35,461,146.6,86.1052,0.438217,-2.71861,-1.42534,-2.68313,-1.81561,-3.52801,-2.82358,-2.14432,-3.10161,-2.05051,-3.16549,-0.788104,-2.64195,-0.594361,-4.05656,-0.189475,-3.14775,-1.6865,-2.04116,-0.486501,-1.42721,-1.50636,-7.11077
68,897,49,408,114.667,73.6662,0.431669,-2.90951,-1.17662,-2.64519,-1.69668,-3.3762,-2.76675,-2.12459,-3.33863,-2.11669,-3.15058,-0.57476,-2.76192,-0.748857,-4.18133,0.145705,-3.30653,-1.70921,-1.907,-0.307897,-1.19972,-1.77269,-7.25139
69,910,35,230,92.2333,48.7178,0.422323,-3.08171,-1.53571,-2.70874,-1.79482,-3.42307,-2.88334,-2.06176,-3.4178,-1.80815,-2.85844,-0.525639,-2.45782,-0.935433,-4.34496,0.389974,-3.43904,-1.7477,-1.8423,-0.399669,-1.14229,-2.04622,-7.19344
70,923,21,151,66.6667,34.3545,0.421942,-3.03518,-1.67697,-2.51492,-1.89657,-3.56291,-2.81648,-2.11993,-3.41347,-1.86552,-2.93666,-0.358998,-2.54478,-0.633766,-4.40582,0.888209,-3.49027,-1.91053,-1.37271,-0.185657,-1.18659,-2.1504,-7.38255
71,936,19,216,79.8667,43.3198,0.410908,-2.92154,-1.73593,-2.5953,-1.9839,-3.7122,-2.94355,-2.23856,-3.22603,-1.90162,-2.76871,-0.476312,-2.74986,-0.919501,-4.43833,0.883038,-3.68489,-1.80254,-1.41019,-0.261099,-1.41501,-2.22128,-7.26925
72,949,36,194,98.4333,45.3049,0.398903,-2.85498,-2.00971,-2.6181,-2.02279,-3.75852,-3.1485,-2.4933,-3.1802,-1.76523,-2.99695,-0.52237,-2.94426,-0.922904,-4.07035,0.828084,-3.67278,-1.84005,-1.58287,-0.1622,-1.34698,-2.26774,-7.26199
73,962,22,192,90,46.7731,0.390636,-2.89654,-1.85205,-2.4346,-1.95384,-3.92432,-3.10559,-2.50815,-3.24148,-1.74963,-3.29064,-0.318239,-2.87666,-1.06792,-4.27799,1.05959,-3.89612,-2.01308,-1.53904,-0.215759,-1.24825,-2.40092,-7.36331
74,975,24,194,81.3,38.1848,0.387499,-3.16807,-1.94616,-2.19581,-2.3145,-4.111,-3.13931,-2.31311,-3.23984,-1.64264,-3.55677,-0.355893,-2.94336,-1.15728,-4.45089,0.791752,-3.91759,-1.95029,-1.55924,0.121576,-1.40683,-2.37471,-7.53584
75,988,10,197,63.4667,38.9524,0.387001,-3.38394,-1.89663,-2.34545,-2.54624,-3.66902,-3.32398,-2.17976,-3.15588,-1.57794,-3.67462,-0.208426,-2.93599,-1.07165,-4.75819,0.738513,-3.70513,-2.0773,-1.3254,0.383269,-1.55352,-2.31952,-7.66398
76,1001,27,238,104.667,53.0844,0.37965,-3.31353,-2.01093,-2.48847,-2.4663,-3.85815,-3.23235,-2.04873,-3.46894,-1.73664,-3.74275,-0.511976,-2.88857,-1.27953,-4.71352,0.552382,-3.79974,-2.00487,-1.4351,0.305576,-1.78908,-2.5219,-7.96051
77,1014,7,350,131.1,73.6789,0.372302,-2.81468,-1.92805,-2.21078,-2.63186,-3.68173,-3.19434,-1.86232,-3.56904,-1.70708,-3.84282,-0.608657,-2.55469,-1.30105,-4.25353,0.420581,-3.7699,-1.93574,-1.68392,0.0792528,-1.66008,-2.44426,-7.78673
78,1027,25,303,113.267,66.3735,0.370036,-2.85161,-1.77154,-2.21892,-2.68797,-3.72793,-3.15298,-1.60063,-3.70795,-1.91443,-3.8337,-0.761468,-2.40294,-1.47324,-4.20491,0.328202,-3.36503,-1.66384,-1.69064,-0.0128677,-1.7325,-2.28826,-7.72795
79,1040,20,277,112.9,64.9532,0.372148,-2.80042,-2.05587,-2.21538,-2.79282,-3.70915,-3.35274,-1.51292,-3.21457,-1.99207,-3.98964,-0.808439,-2.59021,-1.2627,-4.02667,-0.040427,-3.14286,-1.59888,-1.48962,0.0107947,-1.65071,-2.5422,-7.94362
80,1053,34,339,104.467,65.5427,0.386741,-3.23856,-1.94205,-1.88654,-3.00495,-3.84299,-3.58945,-1.42449,-2.97153,-2.29439,-4.26965,-0.846642,-2.65017,-1.04316,-4.09501,-0.0110953,-2.97669,-1.91058,-1.43988,-0.170908,-1.67932,-2.25375,-8.34107
81,1066,21,449,170.633,110.671,0.392828,-3.12072,-1.30322,-2.17469,-2.95101,-3.55137,-3.48797,-1.73787,-2.76514,-2.43626,-4.11746,-0.906222,-2.85322,-1.47409,-4.06639,-0.106137,-3.03264,-1.58618,-1.49714,-0.276427,-1.60331,-2.5187,-8.43824
82,1079,38,298,134.233,65.0489,0.397051,-2.89284,-1.21532,-2.0068,-2.92831,-3.49164,-3.61099,-1.39218,-2.76776,-2.62423,-4.01926,-0.814516,-2.59423,-1.50144,-3.87837,-0.181089,-3.32472,-1.72546,-1.88176,-0.372949,-1.47717,-2.59809,-8.58649
83,1092,14,316,125.4,82.7562,0.399028,-2.68451,-1.06846,-1.9672,-2.63276,-3.80045,-3.86228,-1.33293,-2.70627,-2.85681,-4.00919,-0.562722,-2.38679,-1.54205,-4.20218,-0.254717,-3.22936,-1.87152,-1.81222,-0.272951,-1.63345,-2.56775,-8.50501
84,1105,41,427,148.067,99.3791,0.405141,-2.57697,-0.938178,-1.70924,-2.70609,-4.17196,-4.07414,-1.56288,-2.70989,-2.85984,-4.13019,-0.675228,-2.46417,-1.68537,-4.30912,-0.361674,-3.30801,-1.8213,-1.47538,-0.454895,-1.74235,-2.73564,-8.49771
85,1118,35,259,113.1,61.7812,0.404197,-2.71849,-0.904989,-1.76366,-2.60067,-4.04162,-3.83868,-2.10951,-2.77129,-2.71551,-4.3791,-0.694574,-2.37838,-1.64937,-4.33189,-0.541189,-3.18657,-1.62277,-1.36778,-0.598912,-1.56122,-2.95471,-8.28795
86,1131,56,464,153.767,94.3035,0.404487,-2.56684,-0.987104,-1.92104,-2.76656,-3.60011,-3.40609,-1.94041,-2.90013,-2.88096,-4.37342,-0.272011,-2.3261,-2.00967,-4.45297,-0.401087,-3.15426,-1.8261,-1.27648,-0.552707,-1.83056,-3.25216,-8.33722
87,1144,32,383,164.167,81.556,0.404983,-2.45225,-0.782805,-2.24586,-2.45467,-3.56362,-3.22549,-1.87345,-2.62051,-2.63639,-3.96544,-0.234979,-2.34088,-1.915,-4.71522,-0.324352,-3.21703,-1.49257,-0.97612,-0.360561,-2.28774,-2.86473,-8.46478
88,1157,55,429,154.633,90.027,0.402091,-2.74109,-0.991316,-2.22729,-2.3903,-3.74149,-3.18243,-1.72921,-2.85767,-2.61016,-4.03077,-0.269957,-2.53638,-2.36375,-4.75368,-0.507054,-3.18658,-1.32707,-1.18833,-0.622221,-2.4741,-2.8585,-8.294
89,1170,56,315,138.3,59.9167,0.398827,-2.79311,-1.05393,-2.37726,-2.70419,-3.90968,-3.29979,-2.14184,-3.03479,-2.85946,-4.11122,-0.413405,-2.45659,-2.62223,-5.02104,-0.653328,-3.21782,-1.63997,-1.04794,-0.403302,-2.45758,-2.76659,-8.53031
