generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,132,1961,587.933,431.374,-8.94068,-2.95858,-3.35082,-5.86215,-6.73896,-8.10612
1,200,113,40153,11240.4,10452,-14.4868,0.422389,-5.34094,-13.8583,-15.4881,-8.96246
2,300,2416,242680,32754.8,45600.8,-14.3709,0.395262,-5.83412,-18.409,-16.8524,-8.58103
3,400,168,111480,22846.8,25704.2,-15.1615,-1.1176,-6.5072,-21.9333,-17.2929,-8.94171
4,500,1915,163790,34216.9,35064.7,-14.9107,1.3528,-8.55664,-23.5748,-16.2083,-9.70337
5,600,2836,75343,23290.9,17853.1,-13.811,3.14568,-8.3461,-25.3554,-17.5294,-9.79746
6,700,1300,105864,28842.4,28885.2,-13.2993,4.71739,-7.12252,-26.2291,-15.1462,-9.05335
7,800,665,132768,30607.7,26751.9,-12.3013,4.91047,-7.66297,-28.4979,-14.3602,-9.02327
8,900,2216,137431,38139.5,35060.7,-12.4958,4.49012,-7.9164,-29.0839,-13.8547,-9.47189
9,1000,2241,88794,29713.5,23112.3,-11.6838,4.98996,-8.64672,-28.6404,-16.2591,-9.54217
10,1100,251,156500,34243,34482.6,-11.2513,4.62754,-8.9039,-28.6891,-15.6519,-9.36923
11,1200,2494,176074,39975.8,45242.3,-11.0916,4.54207,-7.68452,-26.6503,-17.523,-9.54156
12,1300,141,95428,27405.2,23443.6,-11.9194,4.21023,-7.88976,-28.0428,-16.6586,-9.48224
13,1400,755,139224,24709.3,28358.6,-12.2833,4.06583,-7.92704,-30.0126,-17.1616,-9.35823
14,1500,3427,92119,33226.8,25045.2,-13.8309,4.23661,-8.76057,-30.575,-16.6645,-9.36921
15,1600,1284,67486,27765.9,17484.9,-14.6193,4.74703,-8.94844,-31.3689,-16.7989,-9.54201
16,1700,3139,103743,21522.2,21471.9,-14.4434,5.6482,-10.1923,-33.4249,-14.8527,-10.3224
17,1800,221,209263,31169.6,40459.8,-13.9528,5.92148,-8.8483,-32.1738,-16.5545,-10.9744
18,1900,441,123712,21582.2,25177.7,-13.9534,6.04277,-9.21436,-30.6091,-15.8559,-11.3545
19,2000,3759,76486,27307.7,21023,-13.1242,6.02365,-9.14909,-30.6012,-15.9256,-10.636
20,2100,726,110502,21443.1,24309.2,-14.0131,6.28283,-9.89805,-32.1674,-15.4187,-10.7683
21,2200,1316,120786,25168.4,24756.3,-15.0043,5.72663,-8.83236,-32.1876,-15.6462,-9.87301
22,2300,1562,194452,38124.9,44143.7,-14.1162,5.6458,-8.4175,-31.2162,-16.2966,-9.57398
23,2400,2340,102114,32446.6,20568.5,-13.4253,7.24825,-8.74538,-29.7165,-18.0796,-9.3954
24,2500,831,59167,21687.7,16615.7,-15.9047,4.81234,-9.59743,-28.7177,-19.0929,-9.8672
25,2600,180,85560,28048.3,23267.1,-15.3979,4.8767,-10.9101,-29.6982,-19.0649,-10.9712
26,2700,177,138583,37491.4,34124,-15.3326,6.26921,-9.22707,-29.6375,-19.0543,-10.9275
27,2800,147,154873,26656.7,32017.5,-16.4974,5.02767,-9.01621,-30.7956,-18.9523,-11.9298
28,2900,5782,151273,44495.6,39101.1,-17.0638,4.98462,-8.89838,-32.3755,-20.5331,-11.6294
29,3000,539,121086,28512.2,28430.3,-16.3027,5.92798,-7.96031,-34.0078,-21.024,-11.6147
30,3100,1057,97620,25652.4,25582.1,-16.6046,5.7023,-8.38608,-34.9305,-21.7928,-11.9789
31,3200,1155,85832,26849.3,23233.8,-16.2145,5.46217,-7.84652,-34.193,-22.1858,-13.3986
32,3300,1284,109309,22995.8,24576.1,-16.8871,5.01567,-8.72556,-33.4851,-21.3693,-14.2698
33,3400,1245,85016,24939,25787.9,-17.1414,4.44248,-9.1428,-32.4958,-23.0738,-13.7736
34,3500,608,130930,37050.4,31911.9,-17.3977,4.99366,-8.74141,-32.0744,-21.3491,-13.725
35,3600,361,179757,32559.3,42221.3,-17.2587,6.35632,-8.62943,-32.4741,-20.7511,-12.701
36,3700,880,103255,34848.4,31743.4,-17.7024,7.35187,-9.38753,-32.0583,-20.666,-12.107
37,3800,1166,67251,21507.7,18551.4,-16.7711,7.3149,-9.94281,-31.0344,-18.8349,-12.0586
38,3900,841,124437,21959.9,25415.1,-15.3468,7.0326,-9.68002,-31.5261,-20.2358,-11.6178
39,4000,602,215714,34864,42820.2,-16.4454,5.49956,-10.3407,-32.8651,-20.9267,-11.5495
40,4100,1790,99714,31251.1,22989.9,-16.3038,6.2088,-9.38917,-32.9413,-21.2286,-11.7435
41,4200,627,57087,18824,16969.5,-16.7026,6.67478,-9.48299,-32.4626,-21.9968,-12.4155
42,4300,1300,121333,29215.7,30269.4,-16.5068,6.86285,-9.78615,-31.9112,-21.5989,-12.7036
43,4400,782,122681,27077.2,26603.5,-16.6049,6.52036,-11.0327,-32.2276,-22.1454,-12.6886
44,4500,482,122933,40361.3,35449.5,-16.8057,6.98363,-10.7199,-33.3103,-22.7289,-12.584
45,4600,1074,142379,35466.8,36258.2,-16.6128,6.98652,-9.24931,-33.3928,-22.1444,-12.7758
46,4700,2470,80966,27987.9,23402.9,-16.0317,6.75211,-9.09927,-33.6767,-21.7935,-12.3555
47,4800,847,143527,27743.8,33459.1,-16.5565,6.56499,-9.48752,-33.597,-22.0144,-12.519
