generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,11,2.9,2.70823,-1.78356,-0.288821,-4.28622,3.40125,-2.84842,1.37284,1.3197,3.49408,-5.24177,-3.24348,0.0804482,-4.63122,3.19119,-2.57958,0.668727,5.1443,2.51847,-8.82542,-3.65624,-1.38009,-3.99077,-6.22273
1,200,0,18,7.3,5.14044,-2.53429,1.10591,-7.25365,-0.968368,-7.07781,-3.67197,3.65215,0.316925,-4.86687,-5.31609,-1.93601,0.277967,-2.96858,-5.13133,-1.85378,3.31714,-1.7723,-6.37718,-2.67949,-2.70542,-3.98733,-9.73113
2,300,29,75,44.7,12.4766,-0.473044,1.62493,-7.6825,-1.3081,-9.92976,-5.23729,1.52768,-6.29779,-8.53734,-7.31922,-1.34783,-3.8978,-1.40888,-9.41758,-9.26595,1.01929,-0.688148,-13.802,-1.08151,-2.55766,-7.12921,-15.9639
3,400,12,129,49.9,28.7586,-0.30282,1.10001,-8.17559,-1.92863,-8.11342,-7.51259,0.864748,-5.91436,-8.33874,-6.16723,0.380545,-1.24291,-0.803484,-14.1344,-8.28029,-0.325472,-2.03492,-16.4534,-5.0821,-3.6379,-8.05678,-18.4725
4,500,24,234,86.5333,42.6386,-2.28463,1.12446,-9.58676,0.31594,-10.3598,-5.90698,0.411181,-7.64303,-7.2929,-7.26076,1.21274,-3.57137,-4.33822,-13.3217,-8.47211,-2.81798,-4.91382,-16.2034,-4.59236,-3.5898,-12.0788,-21.2479
5,600,20,156,77.6,34.0553,-3.62785,0.987448,-8.15551,-0.734158,-10.9714,-4.86757,-2.69561,-7.51979,-6.97144,-7.01187,1.88874,-6.11409,-9.36231,-15.9252,-8.78929,-2.72339,-5.75748,-13.0653,-7.35394,-6.37872,-12.4018,-22.7731
6,700,16,252,101.033,54.2424,-4.93636,0.54713,-6.91394,-1.38273,-9.73973,-5.66544,-1.4428,-10.5026,-6.19847,-8.80068,3.32354,-5.75837,-9.94762,-14.8724,-7.87839,-4.83126,-4.19792,-13.0078,-6.41195,-6.63952,-12.8366,-25.5429
7,800,70,338,154.933,69.1355,-1.11768,-0.858312,-6.80758,-1.92433,-8.98523,-6.34551,-2.03309,-11.3512,-5.86696,-7.52516,3.02863,-5.97322,-7.81239,-13.3743,-8.3003,-7.23269,-6.16988,-13.8419,-4.75773,-7.29855,-11.7872,-29.6796
8,900,26,222,111.067,50.9773,-3.66148,0.319422,-6.65126,1.19876,-10.306,-5.41373,-2.15866,-10.6971,-5.99051,-9.09085,1.5646,-5.86513,-7.62464,-14.1924,-8.39587,-7.54437,-5.94518,-10.5703,-4.68291,-7.1896,-11.9382,-30.0657
9,1000,55,303,181.433,75.3199,-4.12396,0.32444,-7.32657,-1.87585,-9.93336,-5.48321,-3.11125,-11.3034,-5.53651,-9.00886,0.832226,-6.07872,-7.02169,-12.8416,-8.37183,-6.71421,-7.44565,-9.26961,-3.78414,-6.29207,-11.3515,-33.1791
