generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,872,44088,8652.63,8964.51,-5.6312,2.94973,-3.26101,-5.20441,-10.5541,-5.42585
1,200,827,36296,8732.73,8464.75,-8.12581,13.4645,-5.82141,-15.4569,-9.99845,-8.81107
2,300,1107,115510,34057.3,28946.7,-9.48,6.31591,-6.77756,-22.5105,-11.4632,-7.71329
3,400,1987,110300,23382.6,23243.4,-11.2471,8.02646,-6.14818,-20.5828,-14.0651,-7.7946
4,500,157,69078,17995.5,14973.9,-12.6673,4.65034,-6.26552,-25.0022,-14.0495,-8.90362
5,600,543,75688,18935.1,17832.9,-12.5699,7.7334,-6.86779,-24.5898,-14.5919,-8.1978
6,700,847,134461,28715.2,30445.5,-11.1813,7.27314,-8.40541,-25.5721,-14.5655,-8.2878
7,800,1329,111661,29281,27024.7,-11.1264,5.27544,-6.74083,-24.8767,-15.7294,-8.40383
8,900,1132,93001,31157.1,22790.2,-12.207,5.3481,-8.18825,-24.35,-15.6568,-7.90154
9,1000,296,148594,31879.2,34781.7,-12.8281,5.38923,-7.59111,-24.9041,-15.3436,-8.26017
10,1100,908,113414,33960.8,37447.4,-13.8942,5.14652,-8.24093,-25.0998,-15.2656,-8.66969
11,1200,1768,113831,32982.6,28956.7,-15.0813,5.20428,-7.97151,-25.0581,-17.4371,-9.6282
12,1300,228,63159,21316.6,17655.6,-14.1262,4.70226,-8.11292,-24.8382,-18.4201,-9.91038
13,1400,316,125634,22060.7,23723,-13.889,4.04604,-8.5068,-25.9451,-19.3355,-10.4494
14,1500,869,99973,31582.8,26286.4,-13.6425,4.23354,-8.91865,-26.2605,-20.4748,-9.73055
15,1600,225,104822,22215,25820.8,-14.1794,4.83951,-6.90463,-25.6156,-21.9442,-10.021
16,1700,754,164496,29406.4,33002.9,-14.1772,4.54577,-7.43307,-25.4796,-22.7969,-10.3838
17,1800,526,110891,24588.4,27929,-14.2094,3.96573,-8.63271,-27.3499,-21.7577,-11.5754
18,1900,123,115382,25734.7,25182.5,-14.5011,4.73906,-9.19939,-28.4875,-22.6969,-11.7084
19,2000,1502,102421,26389.2,22750.7,-15.627,5.2054,-9.27195,-28.5148,-22.5311,-10.8689
20,2100,1120,114322,31640.6,26195.7,-14.4242,5.31941,-9.89594,-28.8216,-21.3586,-11.1798
21,2200,2884,99039,31350.3,25793.9,-13.7751,5.29412,-9.9848,-28.3483,-21.8133,-11.5701
22,2300,1483,113458,24242,24209.4,-13.8079,8.17977,-9.56615,-29.0421,-21.5136,-12.2355
23,2400,924,69915,19851.2,19844.8,-15.8737,8.36472,-10.0991,-30.9212,-23.0515,-11.9618
24,2500,449,109770,33206.4,29737.5,-17.7259,11.7892,-9.4528,-31.7548,-21.793,-11.6881
25,2600,3639,87290,24636.9,22586,-17.5519,10.9381,-9.51585,-31.4652,-24.4987,-11.9234
26,2700,473,123947,25090.8,26771.1,-16.4405,10.6518,-10.115,-26.3444,-26.7842,-10.4936
27,2800,950,80785,33997.7,22098.5,-15.3826,9.86958,-11.3095,-28.6502,-24.6702,-10.4866
28,2900,1920,266048,29621.2,47535.1,-14.6409,11.9778,-10.6602,-27.8877,-25.9031,-11.0433
29,3000,1772,69000,23062.4,18735.1,-14.4542,11.7903,-12.0975,-28.6802,-25.9925,-10.2448
30,3100,515,64393,22623.1,18278.4,-14.2083,11.8701,-12.4906,-29.2303,-25.8274,-10.9147
31,3200,420,188825,45466.2,47446.4,-14.4312,12.875,-11.6587,-30.7285,-24.8269,-10.7924
32,3300,94,96071,25055.6,27635.2,-15.4582,11.9352,-12.315,-31.6098,-24.1099,-10.2946
33,3400,442,136736,36621.1,33875.8,-14.9976,10.463,-10.9764,-33.1734,-25.1679,-11.2956
34,3500,146,58056,19467.8,16701.6,-16.0221,8.81779,-12.4414,-32.952,-25.645,-11.1005
35,3600,2101,134469,30861.4,29579.3,-14.8017,10.6953,-12.8739,-33.1632,-25.0707,-11.1339
36,3700,456,101513,33668.6,27131.5,-14.3859,11.7836,-12.9679,-34.1832,-25.375,-11.959
37,3800,477,101978,27754.1,26523.2,-15.6856,12.64,-12.4886,-34.7782,-24.7701,-13.6055
38,3900,1017,100135,26016.2,27642.5,-17.2847,12.8123,-11.4708,-34.6118,-23.895,-14.2414
39,4000,1023,193849,29114.4,40157.4,-17.0224,12.7765,-11.0115,-33.9661,-25.4473,-13.6357
40,4100,676,93883,26939.3,26368.5,-17.7714,11.5603,-10.4939,-33.5185,-25.4967,-12.8229
41,4200,277,158004,33998.1,41339.5,-18.258,11.5562,-9.9681,-33.9375,-25.7784,-12.2372
42,4300,439,91660,31872,25443.5,-17.8687,11.3958,-10.6093,-33.4267,-26.7394,-12.5587
43,4400,196,125352,25600.4,29164.4,-17.4716,11.3281,-10.0442,-32.3168,-26.9823,-12.7587
44,4500,47,117384,24585,24397.1,-17.0252,10.9852,-10.5768,-32.1055,-26.6925,-13.418
45,4600,730,164943,26811.7,39315.5,-17.0777,11.4137,-10.9223,-32.7389,-27.3439,-12.6948
46,4700,922,77523,21556.7,20526.1,-17.2266,10.2813,-10.1959,-32.4566,-27.2287,-13.0545
47,4800,1364,122210,21545.6,23669,-17.5283,10.2171,-10.3578,-32.3022,-27.5482,-13.1492
48,4900,254,125102,28961.5,32754.5,-18.7141,9.37974,-10.7708,-32.4867,-27.7477,-12.8538
49,5000,256,132677,31302.9,33846.3,-18.9249,10.566,-11.2059,-32.5271,-27.3608,-12.8146
50,5100,1178,101061,28408.3,31453.2,-18.7643,10.1208,-10.7404,-32.1269,-26.7781,-12.6653
51,5200,316,70215,25441.7,16551.6,-18.6104,9.91015,-10.9446,-32.4054,-26.821,-12.6599
52,5300,2115,161663,35276.2,35409.8,-18.7223,9.61823,-10.7285,-32.5433,-25.9994,-12.619
53,5400,729,81021,27580.2,23550.1,-18.5876,9.3686,-10.8132,-32.5707,-26.4659,-12.6995
54,5500,265,95209,31963.6,26823.8,-18.2904,9.53204,-10.7546,-32.0971,-26.6531,-12.6823
55,5600,268,84366,24892.2,24662.2,-18.4508,9.34234,-10.8076,-31.909,-26.6882,-12.7155
56,5700,817,140461,32557.3,33475.6,-17.8825,9.11011,-10.8675,-31.5903,-26.8191,-12.7135
57,5800,207,157161,41500.7,37163,-17.9102,8.97849,-10.8018,-31.519,-26.9565,-12.5991
58,5900,3088,128230,41195.2,33752.4,-17.6548,8.84105,-10.5875,-31.4111,-26.8697,-12.7181
59,6000,2438,106142,25970.7,26565.7,-16.8292,8.89022,-10.4374,-31.4429,-27.2295,-12.7615
60,6100,2274,108475,21376.1,22759.8,-16.5642,8.93133,-10.5242,-31.381,-26.9296,-13.0133
61,6200,6843,140756,39788.8,32000.5,-16.6369,8.89218,-10.4959,-31.5072,-26.9286,-13.1337
62,6300,1000,123832,25606,24815.2,-16.3915,9.11606,-10.549,-31.5466,-26.9721,-13.1708
63,6400,2357,75700,22476.9,19815.2,-16.5844,9.15817,-10.5244,-31.6097,-26.9914,-13.3387
64,6500,631,139588,31649.6,36524.4,-16.6579,9.17989,-10.5817,-31.6317,-27.0073,-13.2785
65,6600,1053,78371,25839.6,20454.7,-16.6302,9.21297,-10.57,-31.6064,-27.0085,-13.2712
66,6700,1261,115165,33534.8,29704.1,-16.748,9.03959,-10.6492,-31.579,-27.0289,-13.2207
67,6800,2348,93894,29221.4,24958.5,-16.7683,8.99133,-10.6448,-31.5724,-27.0289,-13.2659
68,6900,399,105177,27287.4,26913,-16.7769,9.04316,-10.6651,-31.5655,-27.0071,-13.2534
69,7000,725,80414,21670.8,20927.5,-16.861,9.06037,-10.6515,-31.5681,-27.0393,-13.2646
70,7100,1047,137036,32513.9,31528.7,-16.8705,9.18573,-10.6737,-31.5684,-27.0284,-13.2606
71,7200,34,77061,34473.1,23720.8,-16.923,9.19309,-10.6501,-31.5656,-26.9861,-13.2414
72,7300,1939,150590,33155.6,32989.8,-16.9397,9.23829,-10.6488,-31.5746,-26.9934,-13.2494
