generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,29,8.96667,6.40303,-1.74062,2.92169,-4.75693,1.80136,-5.94113,2.13584,-6.03308,-4.32023,-2.6237,-3.57232,-1.49901,-4.75859,-1.22121,-0.4045,2.69518,1.87126,-3.47365,1.57015,-1.79532,-4.7992,-5.00511,-9.1316
1,200,0,17,3.93333,4.20946,1.43498,5.11575,-10.4844,2.60087,-5.24059,-0.128542,-7.1493,-7.47239,-3.00196,-9.11684,-0.191993,-7.02777,-4.06412,3.7946,5.33972,6.36924,-5.07214,1.0952,-4.82828,-4.65347,-6.60333,-11.9133
2,300,0,23,8.56667,5.79943,0.40218,4.51816,-22.1527,4.49418,-5.04402,1.29584,-6.01743,-1.21461,-6.43122,-11.7856,1.84556,-7.81917,-8.91234,2.72793,6.29446,8.0603,-7.68467,0.132937,-8.79126,-9.46011,-1.03188,-17.4969
3,400,1,45,22.7333,10.3355,4.40381,5.75803,-22.8034,3.8765,-5.21497,1.37398,-6.35916,-9.11426,-7.11757,-16.8023,0.12848,-9.81823,-10.09,-3.70173,5.54924,-9.00789,-8.65612,-5.7651,-12.3268,-8.50883,-4.27876,-18.1404
4,500,13,117,67.3333,27.2957,1.94876,8.04014,-24.1064,4.01333,-5.95019,-0.130607,-10.0008,-8.94345,-6.85206,-11.0972,1.80675,-10.381,-10.5416,-2.78543,1.25495,-7.17252,-10.5606,-4.86826,-9.50783,-8.9539,-6.3201,-22.8068
5,600,17,88,51.6,19.6146,-1.02572,6.77659,-21.806,1.42277,-1.68494,-2.08886,-7.82086,-7.89637,-6.77869,-12.711,2.51042,-11.8969,-12.0565,-4.62406,-1.22782,-7.70902,-9.57289,-9.53252,-10.7837,-12.0614,-7.46861,-21.2458
6,700,25,142,66.4,30.1897,-0.420935,6.45494,-23.4724,-1.62181,-3.3789,-4.12062,-8.05048,-7.6808,-6.05821,-14.8902,2.32891,-12.495,-11.6627,-4.55404,-6.52156,-7.08758,-11.0193,-8.78627,-10.6276,-9.01162,-8.71163,-20.39
7,800,35,193,80.7667,34.9005,-2.36269,7.32676,-23.8195,-5.05897,-4.90148,-5.13187,-8.67027,-7.61698,-9.44881,-18.2462,4.45874,-13.452,-10.4588,-5.84184,-6.56379,-8.38846,-10.3098,-7.33483,-9.41793,-9.49925,-8.41504,-20.8878
8,900,34,287,98.4333,51.5168,-3.54759,5.3033,-23.7066,-3.40585,-6.44176,-7.29917,-9.18903,-8.75571,-8.33319,-15.2936,3.55073,-13.4988,-10.1439,-5.12146,-6.53198,-9.30556,-9.91472,-7.9105,-10.6584,-10.3416,-8.70719,-22.5082
9,1000,37,210,96.9667,46.3454,-2.89896,3.74047,-23.7975,-3.50855,-8.09223,-6.61106,-10.5836,-8.72879,-9.34529,-15.768,3.91724,-14.1487,-13.2262,-8.08603,-7.26051,-8.80751,-10.315,-7.02246,-9.80838,-9.10502,-8.87935,-23.3581
10,1100,30,330,141.033,74.3563,-4.09546,3.56632,-23.7814,-2.87568,-8.33052,-6.61574,-11.4792,-7.44495,-8.03652,-15.3061,1.17989,-13.3138,-13.2766,-8.96409,-6.25374,-7.44327,-11.2863,-6.00088,-10.5688,-9.05802,-8.44249,-26.4042
11,1200,66,365,150.7,66.8411,-4.19678,3.12092,-24.7338,-2.09026,-8.67843,-5.75781,-11.9154,-6.40766,-5.36112,-14.3056,1.70992,-13.7451,-11.7477,-5.54518,-7.10221,-8.14795,-10.3829,-7.59448,-10.6022,-9.30064,-8.84026,-30.718
12,1300,41,312,135.333,74.7079,-5.34408,3.7224,-24.0801,-2.05097,-8.69348,-5.57097,-11.6212,-7.47997,-5.53229,-14.6266,0.856243,-12.3718,-11.6879,-6.71173,-6.56428,-9.24674,-9.80837,-8.17847,-8.831,-10.3079,-8.2088,-31.7102
13,1400,44,370,157.133,78.852,-5.31324,5.48729,-22.9838,-1.9938,-8.50492,-6.26883,-12.5526,-7.66549,-6.8144,-13.9649,0.231721,-13.0039,-11.6458,-6.2339,-6.86492,-8.03156,-10.9461,-7.87219,-7.63365,-10.4373,-7.24662,-32.5018
14,1500,53,638,192.167,120.55,-6.14861,5.84868,-22.193,-2.62526,-8.54257,-5.85953,-11.975,-7.78198,-6.37702,-11.2742,0.0975329,-14.0308,-10.5847,-6.31475,-5.30849,-10.5507,-10.5186,-8.54466,-7.63124,-9.41985,-7.40219,-36.6743
