generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,45,856,207.367,172.594,-6.62013,8.76819,-3.95576,-3.02506,-7.20287,-8.78488
1,200,93,8858,3068.07,2164.62,-10.6454,9.93293,-5.41572,-11.0776,-9.0452,-6.96263
2,300,892,81983,17778.9,17568.4,-9.575,7.12878,-6.69463,-15.8501,-10.5354,-4.89149
3,400,652,96574,20907.5,21982.7,-8.49435,6.12663,-6.59006,-18.8338,-10.6756,-5.07407
4,500,843,205690,37709.5,43492,-8.82478,7.51148,-7.03239,-20.5687,-11.4201,-7.08943
5,600,824,194294,33151.4,41157.3,-9.83401,7.43071,-6.29402,-20.8068,-11.1881,-7.93979
6,700,685,202455,27766.6,38671.8,-9.6468,7.45564,-7.72519,-24.6642,-12.3221,-7.7072
7,800,1146,111443,23894.3,27993.7,-8.77415,6.99637,-8.05696,-24.3206,-12.0915,-7.07535
8,900,735,88096,23593.2,22075.9,-10.3693,7.62747,-9.11412,-25.5363,-11.4066,-8.37729
9,1000,2637,114875,32341.9,25088.6,-9.58064,8.36875,-8.12718,-25.4466,-14.5495,-8.7532
10,1100,682,89733,31407.4,25141.8,-10.9658,5.98695,-8.14404,-26.1523,-15.4984,-7.77114
11,1200,1114,62791,25956.8,18745.4,-10.1117,5.98212,-7.55231,-26.5034,-16.5699,-7.2134
12,1300,1400,121316,30397.8,25959.9,-10.5144,7.34605,-7.9924,-27.0378,-16.3733,-8.0988
13,1400,1148,129657,31251.6,27367.9,-11.0629,7.55644,-7.56111,-26.4513,-13.8064,-8.21455
14,1500,84,102312,24247.7,24485.6,-11.6288,7.30744,-7.63972,-26.5123,-14.7115,-8.2647
15,1600,1400,124910,41431.5,31205,-11.8286,7.20664,-7.91929,-26.2124,-15.7571,-8.47166
16,1700,1008,109153,27579.9,25514.9,-12.5103,5.73285,-7.54307,-26.2247,-16.504,-9.85723
17,1800,890,137454,37478.5,36410,-12.3907,5.44738,-8.18226,-26.6078,-16.3926,-10.4721
18,1900,54,83620,29240.2,21380.6,-11.8041,6.2565,-8.85653,-26.6696,-16.9404,-8.94376
19,2000,113,140279,24848.5,29149.3,-14.3757,7.80274,-8.49245,-26.7234,-17.0591,-9.09845
20,2100,1241,74792,26116.6,23983.8,-14.9396,7.07665,-7.96088,-27.4551,-19.8733,-9.18748
21,2200,1257,86894,27613.3,25148.8,-14.4995,6.44794,-9.4313,-26.447,-19.8506,-9.13198
22,2300,266,60630,18082.6,15752.3,-16.3833,7.57212,-8.88305,-25.8372,-21.1492,-9.31092
23,2400,3189,94149,32538.8,24453.2,-15.7992,8.22914,-9.50023,-26.6175,-23.1577,-9.61863
24,2500,1489,96264,25141.3,23989.9,-15.3547,8.7148,-9.59743,-27.7746,-23.3802,-11.2306
25,2600,2356,121905,30847.1,33334.1,-14.1724,7.04332,-9.50523,-26.6677,-24.4251,-10.8955
26,2700,1605,144442,34532.5,32971.6,-12.3128,6.84066,-9.02843,-25.4868,-24.8219,-10.7526
27,2800,1601,85201,28486.8,25225.4,-13.4167,7.82838,-10.0771,-24.9187,-26.8415,-11.0874
28,2900,2423,119983,35721.8,27750,-13.3174,6.93678,-9.95059,-25.5221,-25.2566,-11.1432
29,3000,279,148834,31227.5,31656.4,-13.7813,7.22815,-9.54354,-27.2168,-24.627,-11.3755
30,3100,215,77740,21567.3,21403.8,-13.9106,7.13188,-8.87718,-28.3133,-25.9572,-11.0458
31,3200,907,75081,32255.9,26158.3,-12.967,7.1051,-8.44248,-28.8498,-26.109,-11.5563
32,3300,1284,145230,31917.2,32894.6,-13.1386,6.52653,-9.61502,-28.8083,-27.9547,-11.4618
33,3400,387,102069,26580.5,24559.6,-13.4262,5.52076,-10.5956,-28.751,-27.6514,-13.4028
34,3500,489,74755,24952.2,21381,-14.0618,5.45089,-10.902,-28.3565,-28.1711,-12.7232
35,3600,82,136955,28340.2,32411.7,-15.2715,6.11051,-12.3335,-27.842,-29.809,-12.5504
36,3700,165,117380,24094.8,26947.3,-15.9289,6.24468,-12.0532,-28.0478,-28.98,-10.3167
37,3800,3597,113919,27306.1,23689.4,-16.1531,6.67035,-12.1376,-27.8533,-29.6954,-11.6072
38,3900,868,68557,27894.8,20719.3,-16.5103,6.65822,-12.4613,-28.5302,-29.2096,-11.5319
39,4000,355,87386,23022,22239.5,-16.3454,6.93635,-11.4214,-28.3472,-30.0038,-11.6516
