generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,51,21917,6216.47,5397.4,-4.7987,4.03373,-3.22213,-6.14008,-8.17735,-5.77317
1,200,273,56992,13697.1,13545.1,-9.01377,8.30199,-4.41311,-12.3459,-12.4648,-7.05277
2,300,1654,194290,32748.5,38947.6,-9.46919,5.27489,-5.13724,-15.5707,-16.3488,-7.24111
3,400,137,74265,27427.4,25622.9,-9.14293,8.13404,-5.3232,-16.3756,-16.6785,-6.3437
4,500,1116,154836,32096.8,31834.5,-9.52558,6.92733,-6.18326,-16.8669,-16.9549,-6.98283
5,600,1729,90235,27512.7,25123.3,-9.00628,6.86616,-5.71414,-17.8848,-15.3821,-6.4697
6,700,328,89302,25066.6,23886.1,-8.3588,7.45021,-6.79191,-17.7003,-17.7531,-7.35184
7,800,783,123856,33253.2,31736.9,-7.80954,8.94409,-6.88333,-18.4977,-15.7613,-6.49059
8,900,1133,63294,17772.3,15559.2,-8.34974,6.0771,-6.97097,-18.3407,-15.5505,-6.37079
9,1000,3977,142484,35307,33601.6,-8.8026,6.9112,-6.5204,-18.2918,-14.1131,-7.51722
10,1100,911,157077,24639.3,31103.9,-9.23624,7.33621,-7.31354,-17.0506,-21.5925,-6.43354
11,1200,926,96715,25468.4,19079.2,-11.0813,6.50306,-7.06276,-18.6736,-22.3236,-7.40974
12,1300,191,176285,30114.6,34355.9,-10.5325,6.18608,-7.21949,-19.4559,-22.0286,-8.19354
13,1400,718,101966,25657.7,26661.7,-10.6228,5.77878,-7.8375,-20.2874,-22.4065,-7.72596
14,1500,924,124492,32207.7,35298.1,-10.8296,7.12182,-7.15704,-19.4123,-23.0446,-7.60455
15,1600,205,94870,31137,29273.3,-12.2075,7.21405,-7.45215,-19.0899,-24.6017,-8.20321
16,1700,116,166348,31935.4,37724.7,-11.6845,6.53198,-8.21568,-18.9398,-24.4952,-8.49205
17,1800,1177,107256,27533.4,25589.8,-12.8487,6.01161,-8.80012,-18.921,-25.1201,-9.23655
18,1900,1072,75809,33129.4,20245,-15.0744,5.58589,-7.97699,-20.1728,-25.0143,-9.40944
19,2000,1680,111254,30152.3,30910.4,-14.4857,5.37794,-7.95909,-20.1615,-23.8058,-9.65984
20,2100,1387,103650,27403.9,19428,-14.6036,5.36759,-8.9567,-21.3229,-25.3958,-9.44698
21,2200,931,115503,29595.1,27298,-12.0806,4.77404,-8.5536,-20.6282,-23.9583,-9.8009
22,2300,98,140092,27930,33382.2,-11.7506,6.66248,-7.6519,-20.3903,-22.5255,-9.8258
23,2400,1881,92225,30894.9,26054.9,-11.8552,6.57664,-7.70714,-20.7362,-23.9108,-10.5943
24,2500,1074,117135,24457,27347.1,-10.9895,6.30981,-8.07777,-22.3978,-24.8624,-10.3557
25,2600,1370,103635,30309.2,24720.5,-11.3071,6.99255,-8.7987,-23.7214,-26.1197,-11.6001
26,2700,472,99521,24456,25583,-11.5591,8.47281,-10.298,-24.5622,-28.5487,-12.6674
27,2800,195,77223,20747.5,21237.9,-13.8044,9.07327,-9.49444,-25.4413,-28.3442,-12.1402
28,2900,1244,92021,24635.2,22224,-14.2767,11.1544,-9.0968,-25.1547,-31.9164,-11.7473
29,3000,819,89660,23780.8,21322.2,-15.3712,10.195,-9.17482,-25.4308,-34.2925,-11.6329
30,3100,574,97328,24783.1,22922.2,-15.0883,8.03282,-10.1135,-25.5805,-32.0185,-11.9516
31,3200,1642,118059,29343.2,28028.2,-15.6149,10.883,-10.5651,-27.4635,-30.7177,-11.3511
32,3300,598,67944,24232.2,19865,-15.6657,10.8708,-10.979,-27.9004,-31.2938,-12.3433
33,3400,401,74335,19524.8,18462.6,-15.3753,10.1758,-11.5261,-27.8746,-32.6712,-12.6104
34,3500,962,90335,25578.5,26766.5,-15.5333,8.87323,-11.902,-29.0526,-34.209,-12.5184
35,3600,867,150904,34252.8,35254.7,-15.0383,8.89985,-11.319,-30.6584,-34.9849,-13.1641
36,3700,1136,178386,31622.6,39173.7,-16.815,9.94268,-11.9212,-30.9995,-37.1539,-14.0293
37,3800,1598,276668,38694.1,51462.6,-16.2396,8.54615,-11.1152,-30.7145,-34.634,-13.3976
38,3900,1180,139642,39869.8,35709.9,-15.2423,7.15389,-12.1755,-31.397,-35.4465,-13.023
39,4000,1024,97369,29463.6,22210.6,-15.8441,6.09901,-12.0912,-30.0302,-35.6468,-12.8898
40,4100,1360,69645,28446.7,21756.7,-16.9473,7.29911,-13.2303,-30.4932,-33.3509,-13.5023
41,4200,531,153802,27760.2,34122.8,-16.4514,7.67328,-12.4769,-32.0534,-31.5411,-11.0164
42,4300,512,82589,23657.6,20891.5,-15.6442,8.927,-11.9532,-29.9951,-31.3261,-11.6257
43,4400,3398,109146,34965.2,29248.1,-16.4128,10.0565,-11.7712,-28.6276,-34.5818,-11.6087
44,4500,677,77465,21598.4,20574.6,-15.4405,9.33075,-11.3762,-27.4558,-35.8848,-13.1406
45,4600,1941,131067,41432,31727.8,-14.3314,10.465,-12.1807,-27.7856,-36.8309,-12.5269
46,4700,3637,133930,31622.8,28295.3,-15.5575,8.73001,-11.2401,-27.5275,-35.3845,-13.4132
47,4800,346,61739,21722.7,18422.2,-16.092,8.01301,-11.9679,-27.1726,-34.6735,-13.5022
48,4900,347,80843,22055.6,22350.9,-16.6519,7.87713,-11.9396,-28.3044,-36.684,-11.909
49,5000,1377,90176,29950.2,22459.1,-16.8635,6.76031,-11.9812,-29.4732,-36.6203,-12.108
50,5100,2473,119579,36265.5,27816.3,-18.0759,7.4005,-10.847,-30.1805,-37.5755,-12.0943
51,5200,142,104468,27156.5,29918.5,-16.4267,8.37625,-11.3307,-29.6898,-38.4856,-13.1433
52,5300,696,42258,18256.7,13141.8,-16.975,8.95224,-10.8302,-28.9231,-36.0605,-12.9894
53,5400,1618,92922,25293.3,23986.2,-17.8177,11.126,-11.4337,-28.8731,-36.4867,-13.1149
54,5500,422,98240,33542.7,26053.5,-18.0499,10.4036,-12.0085,-28.6009,-37.5948,-13.5386
55,5600,849,175670,36125.6,36514.2,-18.7868,11.2051,-12.5286,-28.2473,-41.221,-13.0115
56,5700,200,103264,30255.1,25562,-19.1157,11.955,-13.1691,-29.5607,-43.7249,-13.3572
57,5800,942,81019,30048.9,22238.7,-20.8429,12.2331,-12.7806,-30.4221,-43.3308,-13.7171
58,5900,1051,195376,29839.1,39094,-19.6441,14.1001,-13.2131,-30.2277,-44.5662,-13.4912
59,6000,716,134077,26250.8,27377,-19.1199,14.2183,-13.6344,-30.8279,-45.0916,-14.3812
60,6100,3221,198613,30266.7,39765.6,-17.3256,14.3439,-14.4509,-31.3559,-45.4073,-14.4003
61,6200,2100,66887,21412.6,17045.8,-15.6856,12.7287,-14.4375,-30.9517,-44.9775,-15.3478
62,6300,411,75274,27497,18635.9,-17.175,12.4812,-14.5533,-30.7644,-46.2178,-15.1614
63,6400,2359,111627,33103.2,30878,-17.4021,11.2044,-14.1797,-32.1587,-46.4495,-14.5584
64,6500,245,94230,24749.3,22620.9,-17.1595,9.96561,-14.1598,-33.4,-47.4798,-17.1246
65,6600,742,151366,39766.4,41784.4,-16.7143,11.7815,-13.6989,-34.5069,-47.517,-16.0415
66,6700,693,142671,39139.5,39839,-19.158,10.5804,-14.8941,-33.334,-48.2286,-16.1379
67,6800,136,79413,27194.2,21739.1,-18.7208,10.6329,-15.0816,-34.7373,-47.1549,-14.9646
68,6900,401,77368,22500.3,20786.8,-18.9239,10.1974,-14.887,-34.5325,-47.6076,-14.7306
69,7000,186,109533,25929.2,24668.1,-19.9527,9.50449,-15.3962,-36.9274,-46.7868,-14.8946
70,7100,1691,115241,30823.4,28726.5,-21.2163,9.32134,-15.1693,-36.925,-46.6453,-16.0054
71,7200,998,88492,33856.8,27069.9,-21.2358,9.94701,-13.8391,-36.6432,-43.0217,-15.2525
72,7300,758,58932,23122.9,16661.5,-20.9409,8.05435,-13.8143,-35.1102,-41.299,-15.3803
73,7400,851,104994,30927.4,28773.2,-19.1087,8.98369,-14.3238,-37.135,-41.7061,-16.3603
74,7500,992,144400,36970.4,38590.3,-19.1287,13.8098,-13.6131,-34.0727,-42.0604,-15.476
75,7600,655,99912,32719,26266,-20.6147,10.5081,-15.4413,-35.1943,-41.8319,-15.9861
76,7700,1378,151903,42532.7,39745.7,-21.8096,9.79865,-14.8782,-36.8587,-45.8214,-16.1046
77,7800,604,105185,33016.3,29319.9,-21.8091,11.5663,-14.6488,-35.4919,-46.8024,-15.8558
78,7900,419,102274,30504,24066.4,-20.7775,10.4696,-14.6167,-38.772,-49.1748,-16.4392
79,8000,256,100753,25527.5,24369.7,-21.6019,10.4497,-14.1719,-39.23,-50.5117,-16.6732
80,8100,972,238763,45556.5,48239.1,-21.8118,12.5751,-16.2014,-39.3205,-49.1449,-17.7947
