generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,13,1.56667,2.66113,0.800205,-3.20677,-7.46552,0.996066,-6.76097,-4.72405,-7.0707,-2.0886,-3.22577,3.54581,-0.485962,-1.39423,-2.71859,4.02161,-4.30663,-2.30766,0.148867,3.51081,0.140222,2.63894,-3.16054,-11.9039
1,200,2,29,11.4333,7.27624,-3.0716,-3.5697,-11.5241,-6.57338,-8.17429,-5.84791,-8.91886,-7.14992,-7.39115,3.58769,3.39022,-8.17392,-3.78682,-0.651354,-1.38874,-3.62519,0.162016,2.67596,-5.39089,-3.846,-0.74414,-16.1475
2,300,13,135,71.5,32.8263,-5.73663,-0.901644,-11.6258,-1.4896,-6.77757,-5.44003,-10.4006,-6.54432,-10.2475,0.0443688,-0.833184,-10.5055,-3.18766,-3.92121,-1.91928,-6.73112,0.172624,-3.24974,-8.52786,-11.7551,-5.8389,-19.0074
3,400,22,110,66.5333,27.6838,-4.5304,0.322646,-12.7768,-4.66013,-5.18513,-7.51612,-11.0887,-8.22161,-14.2441,-3.14891,-2.12601,-10.5697,-5.13385,-4.55168,-3.32851,-6.87905,-3.51087,-3.31579,-7.81181,-17.2092,-14.7863,-19.8807
4,500,34,136,80.9,30.2511,-6.32523,-2.33759,-13.006,-5.62122,-5.45082,-6.73547,-11.3662,-6.71048,-13.7312,-4.93454,-5.25455,-10.9906,-4.28414,-4.70419,-3.35481,-7.39937,-5.13357,-2.70429,-8.24687,-19.1601,-18.4031,-21.1324
5,600,14,150,71.7,30.565,-7.49258,-4.40525,-12.9552,-8.44658,-5.11111,-6.23191,-12.3535,-8.11435,-13.7421,-5.35741,-6.50891,-10.2515,-3.72467,-4.72028,-3.98603,-6.64202,-4.82515,-3.29603,-9.24794,-18.8073,-19.0583,-21.2189
6,700,22,150,72.6667,30.5866,-4.30335,-6.66498,-12.1869,-10.7427,-5.40795,-5.74435,-13.5249,-7.81279,-14.4958,-4.78447,-9.35741,-9.03006,-4.413,-5.28888,-2.35022,-7.99191,-6.80162,-3.51353,-7.611,-19.5309,-16.9166,-23.5943
7,800,5,238,82.7,51.9397,-5.86178,-4.72486,-12.2273,-10.5004,-5.84687,-5.99285,-13.786,-8.31584,-14.5648,-4.85638,-9.03059,-8.85671,-5.65327,-4.24333,-2.13701,-7.93723,-4.22805,-4.27784,-8.53193,-20.1691,-18.3399,-23.9032
8,900,24,349,90.0667,57.6242,-6.18539,-2.63981,-12.7741,-10.0079,-6.01411,-5.86558,-12.6327,-7.84184,-14.4116,-5.19269,-7.65054,-8.99506,-4.10486,-2.96081,-1.61063,-8.36947,-4.23707,-4.59714,-10.1764,-18.449,-17.6666,-25.2846
9,1000,33,194,107.567,45.0866,-4.67511,-3.51226,-12.4047,-9.24568,-5.88767,-6.1796,-13.2975,-8.52313,-14.4183,-5.40965,-6.44813,-8.69136,-5.33565,-2.94734,-1.38069,-8.87049,-3.83801,-5.4728,-9.28804,-16.1661,-12.9874,-27.4573
