generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5
46,282,4935,92232,27183.8,20225.2,0.306054,-2.26543,1.61365,-1.61512,-4.54415,-2.19981,-1.74214
47,288,172,52718,17536.6,14217.3,0.321158,-2.15833,1.67795,-1.29159,-4.1768,-1.87811,-1.81224
48,294,323,48587,16582.1,12695.5,0.333659,-2.13147,1.52986,-1.2389,-4.115,-1.62771,-1.73291
49,300,199,90245,20422.2,22855.3,0.346551,-2.19866,1.31947,-1.18912,-4.01898,-1.6246,-1.57501
50,306,239,96075,21733.5,20841.1,0.353337,-2.37018,1.18335,-1.36624,-4.25254,-1.48531,-1.55188
51,312,2061,96014,24183.4,24863.5,0.369417,-2.46362,1.12596,-1.19743,-4.19606,-1.1904,-1.57751
52,318,561,152942,23897.8,28883,0.371407,-2.16713,1.09251,-0.981107,-4.11949,-1.29562,-1.73734
53,324,208,48425,14815.6,13963.6,0.347999,-2.1713,1.08808,-1.11679,-4.28892,-1.22236,-1.56771
54,330,610,61474,17996.4,17364.1,0.374417,-1.74674,0.95296,-1.16062,-4.27672,-0.807296,-1.60328
55,336,1138,64704,24455.5,17268.9,0.386671,-1.92556,0.662538,-1.22939,-4.39169,-1.26311,-1.57322
56,342,622,95967,29925.7,23272.4,0.364894,-2.20524,0.795544,-1.23377,-4.56018,-1.31162,-1.69103
57,348,75,64922,22397.3,19279.5,0.340264,-2.15268,0.744806,-1.17043,-4.54937,-1.24413,-1.79451
58,354,2206,85786,30278.4,24340.3,0.299529,-2.07421,0.719873,-1.05521,-4.31116,-1.16314,-1.67228
59,360,147,109624,17102.9,20447.9,0.281629,-2.16025,0.57675,-1.17253,-4.52637,-1.21335,-1.80963
60,366,373,90601,26636.3,25542,0.284251,-2.30575,0.363406,-1.20475,-4.61395,-1.37293,-1.78587
61,372,318,62530,13972.2,12569.1,0.291033,-2.10989,0.440474,-0.931287,-4.47253,-1.3701,-1.93888
62,378,204,72353,16608,19207.9,0.293438,-1.98214,0.514756,-0.959384,-4.41774,-1.64444,-1.95622
63,384,482,100162,22647.7,23331.5,0.26081,-2.03974,0.516869,-0.97398,-4.27095,-1.42802,-1.86622
64,390,798,113036,14549.8,19927.7,0.244663,-2.27436,0.420704,-0.934351,-4.37716,-1.50869,-1.9584
65,396,447,33599,11846.1,8138.14,0.236637,-2.22816,0.277635,-0.970103,-4.40651,-1.42505,-2.06358
66,402,309,93259,21275.9,19291.6,0.225336,-2.12821,0.248176,-1.07635,-4.53438,-1.5239,-2.02786
67,408,1404,52882,19727.9,14277.8,0.228857,-1.88087,0.349114,-1.1083,-4.51135,-1.57229,-2.04605
68,414,295,66940,18044.5,18969.6,0.225549,-1.90724,0.325577,-1.1717,-4.51424,-1.6688,-2.08585
69,420,207,65021,14195.7,14113.7,0.253339,-1.8079,0.434926,-1.3801,-4.58466,-1.71985,-2.12208
70,426,343,67464,15876.7,15635.1,0.274464,-1.51592,0.549174,-1.27375,-4.51461,-1.78786,-2.08326
71,432,745,46420,12813.4,11605.1,0.257818,-1.76583,0.602722,-1.20749,-4.42981,-1.4964,-2.06018
72,438,589,48358,12715.3,11928.8,0.277175,-1.83706,0.601046,-1.26303,-4.36777,-1.09257,-1.88368
73,444,1894,68946,16193.4,15037.1,0.306735,-2.07339,0.577308,-1.23769,-4.47852,-0.751025,-1.8934
74,450,728,66260,14513.3,15832.2,0.34735,-2.32264,0.757092,-1.43572,-4.60962,-0.803678,-1.78504
75,456,443,42882,10194.6,10650.3,0.407998,-2.11246,1.26005,-1.42611,-4.38924,-0.695263,-1.68383
76,462,243,74456,18371.6,19532.6,0.472931,-1.91163,1.60325,-1.62951,-4.58805,-1.00228,-1.67347
77,468,330,54351,14145.6,10718.2,0.488218,-1.60125,1.53988,-1.55003,-4.6827,-1.32996,-1.88063
78,474,635,65500,13193.2,13803.3,0.54286,-1.45631,2.02009,-1.22348,-4.43077,-1.60568,-1.86084
79,480,1231,83228,18564.5,19392.8,0.61084,-1.36256,2.46834,-1.34477,-4.14449,-1.97271,-1.6826
80,486,1087,113778,26414.8,29510.1,0.658617,-1.33423,1.91888,-1.49879,-3.92731,-2.054,-1.36225
81,492,169,96345,15360.5,19296.2,0.626852,-1.2099,1.44388,-1.44688,-3.97189,-1.92878,-1.50982
82,498,325,58796,15890.1,15072.5,0.60541,-0.882713,1.99021,-1.35554,-3.96602,-2.66276,-1.63571
83,504,826,44765,13276.9,11645.5,0.554869,-0.957983,2.33371,-1.41182,-4.24464,-2.23307,-1.71876
84,510,541,45273,21453.6,13383.5,0.535565,-1.42863,2.06224,-1.41287,-4.62884,-1.71553,-1.94729
85,516,269,67834,17109.2,16285.6,0.5035,-1.74957,1.98314,-1.43912,-4.64639,-1.36054,-1.88222
86,522,112,49074,13310.2,10637.9,0.486856,-1.18752,2.09263,-1.72357,-4.57265,-1.50265,-1.51062
87,528,1118,45148,14265.3,12415.7,0.462203,-1.5201,2.00635,-1.7763,-4.93011,-1.43581,-1.7468
88,534,717,56473,15389.4,13768.7,0.417382,-1.63256,1.55235,-1.6468,-4.70352,-1.64537,-1.77303
89,540,668,53609,13496.7,10986.4,0.401474,-1.80074,1.61093,-1.64251,-4.87798,-1.97823,-1.92672
90,546,406,70800,21210.3,18245,0.390939,-1.81399,1.58346,-1.48667,-4.92723,-2.09121,-2.07114
91,552,824,55282,18352.5,14191.5,0.381469,-1.8736,1.3695,-1.45557,-4.83502,-2.32819,-2.13612
92,558,224,77250,23754.6,19785,0.366726,-1.94928,1.29101,-1.51391,-4.90252,-2.46443,-2.09964
93,564,458,56057,22102.6,18731.8,0.394791,-1.83751,1.18651,-1.70312,-5.06821,-3.00476,-2.17462
94,570,75,71749,18016.5,20372.5,0.418825,-1.67927,1.10786,-1.66658,-4.94187,-3.4329,-2.2248
95,576,1663,82709,18335.6,19155.8,0.421293,-2.09756,1.09915,-1.53141,-5.22877,-3.06628,-2.29647
96,582,151,54123,24033.3,16649.2,0.429191,-2.03393,0.868293,-1.48267,-5.35323,-3.32648,-2.45034
97,588,334,91012,17428.8,19540.9,0.423422,-2.10229,0.630843,-1.65544,-5.34065,-3.50823,-2.50752
98,594,100,46562,12788,13464.9,0.391856,-1.90078,0.802708,-1.79014,-5.34207,-3.28108,-2.38872
99,600,338,59936,14863.7,14065.9,0.408878,-1.89456,0.967394,-1.79353,-5.4965,-3.95753,-2.69328
100,606,294,42731,13384.4,11291.4,0.384793,-1.6911,0.999873,-1.75119,-5.38384,-3.72367,-2.62764
101,612,415,45420,8516.17,9817.61,0.391766,-1.5839,0.919358,-1.68603,-5.51103,-4.35952,-2.81246
102,618,218,55478,9649.37,11158.3,0.352199,-1.72558,0.773962,-1.62366,-5.43222,-4.14702,-2.76422
103,624,282,27970,8636.53,7181.1,0.319527,-1.77179,0.857414,-1.77832,-5.52579,-4.00674,-2.79302
104,630,1445,47890,13417,10811.9,0.29399,-1.81197,0.690977,-1.69745,-5.54771,-3.69091,-2.69965
105,636,26,48061,14957.2,12073.6,0.269546,-1.89128,0.846751,-1.78119,-5.62662,-3.76369,-2.65868
106,642,514,50807,15901.9,13493.7,0.271502,-2.10846,0.76094,-1.81108,-5.72026,-3.4893,-2.60552
107,648,625,85932,20512.1,21361.9,0.310108,-2.31909,0.743754,-1.90347,-5.81527,-2.9373,-2.44981
108,654,3364,106960,25754.4,24298.7,0.318549,-2.35359,0.778533,-1.87225,-5.727,-3.09856,-2.40521
109,660,142,48512,14967.6,12219.5,0.301149,-2.25248,0.689668,-1.88607,-5.76946,-2.92593,-2.45411
110,666,1877,83869,24821,23044.9,0.276299,-2.04423,0.848499,-1.90367,-5.6984,-3.09828,-2.38387
111,672,870,123850,22488.3,24296,0.260696,-1.93229,0.878415,-1.88306,-5.57844,-3.12448,-2.30682
112,678,142,47687,16622.5,12574.3,0.276254,-1.90592,0.801469,-1.82502,-5.38363,-2.77757,-2.19255
113,684,747,79477,17982.3,18372.9,0.261618,-1.95156,0.843223,-1.86153,-5.41903,-2.75811,-2.19871
114,690,142,119450,18169.5,24866.5,0.292667,-2.24768,0.796578,-1.93355,-5.52125,-1.99559,-1.93215
115,696,352,52813,21508.3,15364,0.33861,-2.32397,0.716346,-1.97091,-5.3968,-1.56985,-1.71246
116,702,197,45754,12189.5,10453,0.38604,-2.39077,0.768842,-2.01312,-5.45698,-1.64024,-1.55333
117,708,1404,66622,19973.6,21745.6,0.39346,-2.48437,0.892145,-1.99937,-5.64384,-2.07172,-1.76609
118,714,567,93098,31917.5,28435,0.379773,-2.38771,0.797604,-2.00955,-5.67704,-2.6181,-1.91607
119,720,3072,74494,21755.4,16580.2,0.403405,-2.34867,0.507983,-1.8062,-5.48024,-3.12721,-2.04589
120,726,2088,79515,26717.3,23508.8,0.411284,-2.10902,0.583659,-1.73019,-5.38391,-3.29937,-2.02106
121,732,647,121190,23509.1,23819.7,0.404456,-2.13616,0.722891,-1.89666,-5.51678,-3.47585,-1.96494
122,738,1754,97978,26145,23336.6,0.40425,-2.19262,0.692029,-2.01423,-5.70956,-3.86621,-2.1049
123,744,163,99176,24258.4,23868,0.362546,-2.12269,0.72712,-1.81719,-5.51286,-3.35107,-1.96856
124,750,3260,124982,29494.1,25479.2,0.365863,-2.25684,0.742973,-1.94687,-5.69491,-3.93229,-1.99434
125,756,1208,95860,22571.4,22074.9,0.372346,-2.34151,0.52887,-1.90053,-5.58284,-3.96272,-1.90476
126,762,244,149056,27315.9,32285.2,0.396689,-2.57558,0.607073,-1.95555,-5.56587,-3.55285,-1.62116
127,768,981,101910,27630.1,26905.5,0.371946,-2.52388,0.499884,-2.00054,-5.51012,-3.12302,-1.64875
128,774,1109,87578,27073.4,25333.1,0.377007,-2.84688,0.386997,-1.99153,-5.56938,-3.21243,-1.57268
129,780,640,124427,25600,28694,0.370437,-2.74766,0.462085,-1.91429,-5.51047,-3.74925,-1.74196
130,786,1824,118090,26759.5,26560,0.352663,-2.73558,0.464058,-1.86995,-5.41602,-3.67905,-1.67449
131,792,637,101398,25120.7,25746.9,0.358261,-2.63171,0.659594,-1.74821,-5.3686,-3.58229,-1.63393
132,798,1804,211026,32766.8,39079.4,0.343481,-2.33392,0.578751,-1.7068,-5.31851,-4.19471,-1.85694
133,804,2027,167487,38570.3,42317,0.31425,-2.37956,0.567042,-1.69685,-5.32625,-3.9252,-1.92634
134,810,4447,152058,35104.3,34879.1,0.291742,-2.35851,0.633183,-1.79616,-5.45652,-4.43609,-1.94601
135,816,3977,85345,23480.7,18341.2,0.30506,-2.18644,0.735205,-1.80761,-5.5465,-4.91426,-2.05305
136,822,698,108839,25365,25810,0.328801,-2.36264,0.73186,-1.83799,-5.70715,-5.29832,-2.14766
137,828,99,87228,28036.4,22756.1,0.332865,-2.2044,0.777028,-1.75289,-5.65053,-5.62307,-2.299
138,834,134,60802,13485.9,15142.2,0.360448,-2.08306,0.760235,-1.6955,-5.77971,-6.34176,-2.56573
139,840,307,63315,15630.9,16182.7,0.360609,-1.84499,0.786123,-1.65293,-5.65348,-6.24544,-2.52572
140,846,316,61525,17716.2,16060.6,0.355346,-1.94351,0.701329,-1.75142,-5.85414,-6.46807,-2.66961
141,852,299,37868,13341.9,11994.7,0.41897,-1.98118,0.90401,-1.71734,-6.13399,-6.68274,-2.99079
142,858,275,60719,17936.3,17314.5,0.46518,-2.11881,0.793535,-1.59781,-6.00809,-5.8161,-2.7599
143,864,527,27255,10936.7,7737.88,0.504537,-2.10492,0.689663,-1.38171,-5.82099,-5.98302,-2.85326
144,870,89,46597,15933.4,15677.5,0.465638,-2.23345,0.618216,-1.49526,-5.75748,-5.5361,-2.62358
145,876,2705,94855,25363.2,22947.9,0.443317,-2.51434,0.626421,-1.66923,-5.72229,-4.36179,-2.19935
146,882,154,101566,28000.1,28403.8,0.405798,-2.46285,0.498801,-1.72266,-5.77285,-5.27071,-2.35236
147,888,1352,104879,18045.6,22152.7,0.372882,-2.1869,0.508453,-1.68395,-5.70528,-5.63913,-2.37786
148,894,320,56036,19854.5,14736.2,0.373571,-2.40873,0.366346,-1.81716,-5.65675,-5.24642,-2.07959
149,900,488,74740,20503,19341.9,0.375103,-2.4322,0.289935,-1.86973,-5.75287,-5.32701,-2.07374
150,906,378,48303,17624.8,15172,0.387954,-2.14165,0.412494,-1.86686,-5.68699,-5.66637,-2.04283
151,912,201,101132,20556.8,21242.2,0.37515,-2.53963,0.397482,-1.97682,-5.7322,-4.79068,-1.79737
152,918,889,92520,22280.4,20805.2,0.34657,-2.60905,0.463798,-1.98763,-5.80652,-4.85576,-1.89009
153,924,303,123341,24909.8,25402.1,0.34515,-2.70615,0.351445,-1.90183,-5.76282,-4.63002,-1.74595
154,930,1586,65871,17664.1,14065,0.350182,-2.83311,0.394731,-1.90142,-5.90298,-4.57203,-1.80402
155,936,1992,167112,26122,35317.2,0.364007,-2.66255,0.385199,-2.08363,-5.97522,-4.74124,-1.7173
156,942,585,128578,22376.7,27120.8,0.331529,-2.68239,0.477268,-2.03136,-5.79344,-4.70464,-1.67107
157,948,654,70556,18363.8,15708,0.349239,-2.57936,0.453389,-2.07673,-5.78956,-5.50206,-1.76168
158,954,306,83147,20686.5,19047.1,0.33062,-2.63726,0.51862,-2.04378,-5.93493,-5.51119,-1.85034
159,960,537,93867,20830.2,22596.9,0.297561,-2.5435,0.39079,-2.05762,-5.86584,-5.51029,-1.81082
160,966,3586,101130,19923.6,19787.7,0.277226,-2.3969,0.419526,-2.02455,-5.92357,-5.80176,-2.01598
161,972,1115,40331,17896.7,11785.4,0.257937,-2.36583,0.415726,-2.0605,-5.87045,-6.01229,-1.94481
162,978,198,43875,15634.5,13453,0.234008,-2.44391,0.362591,-2.05753,-5.8032,-5.79738,-1.86997
163,984,478,65458,19892.3,18188.7,0.209571,-2.53141,0.323134,-2.06906,-5.86291,-5.72083,-1.83634
164,990,905,61341,20105.1,16581.3,0.197338,-2.67935,0.322816,-2.09976,-5.88042,-5.43068,-1.74314
165,996,274,99799,24317.1,27593.8,0.18436,-2.63094,0.269439,-2.10687,-5.81929,-5.51751,-1.7267
166,1002,213,52814,14818.9,13957.1,0.192781,-2.77317,0.264759,-2.19499,-5.8555,-5.1089,-1.59321
167,1008,548,103573,25185.6,26149.7,0.191497,-2.66531,0.278402,-2.18571,-5.78179,-5.27437,-1.61773
168,1014,202,66577,18533.8,16907.2,0.194595,-2.54251,0.237146,-2.19512,-5.81147,-5.74199,-1.7224
169,1020,928,72883,21122.1,19885.1,0.176393,-2.61339,0.32869,-2.18475,-5.85073,-5.52288,-1.72102
170,1026,252,46708,17192,14665.3,0.168082,-2.59611,0.348311,-2.2132,-5.91015,-5.59843,-1.75139
171,1032,280,56771,18862.1,13658.2,0.152384,-2.64378,0.326207,-2.20218,-5.90283,-5.40208,-1.68476
172,1038,376,59679,16674.7,14319.1,0.161144,-2.59556,0.289423,-2.21187,-5.95388,-5.46618,-1.72292
173,1044,571,86149,21095.2,17814,0.169964,-2.64989,0.23104,-2.24836,-5.98129,-5.44471,-1.68668
174,1050,673,58651,16115.6,15790,0.18491,-2.70559,0.15196,-2.28236,-5.98375,-5.33978,-1.62063
175,1056,1074,71446,18336.1,18667.8,0.198196,-2.65122,0.144587,-2.23385,-5.88045,-5.13123,-1.54851
176,1062,389,96904,14699.3,18669.9,0.194639,-2.68662,0.169445,-2.20817,-5.93642,-5.08216,-1.60438
177,1068,70,53801,13993.2,12437.6,0.192221,-2.69465,0.101725,-2.23818,-5.98129,-5.32257,-1.67588
178,1074,396,70190,19160.9,18641.6,0.200539,-2.5448,0.101126,-2.20173,-6.00383,-5.60413,-1.78447
179,1080,666,67306,16188.8,16259.5,0.208286,-2.67763,0.082375,-2.18485,-5.99921,-5.44323,-1.67897
180,1086,1709,52215,17672.3,16872.4,0.213328,-2.7942,0.0398071,-2.20189,-6.00043,-5.21434,-1.58308
181,1092,1295,84922,21991.4,24151.1,0.195256,-2.7597,0.137304,-2.17035,-6.00556,-5.24724,-1.66147
182,1098,271,114476,17004.2,24332.1,0.183454,-2.67679,0.163874,-2.12573,-5.94992,-5.22125,-1.67868
183,1104,945,54560,21995.2,15898.9,0.18883,-2.74766,0.216688,-2.10403,-6.00141,-5.03346,-1.66614
184,1110,263,43114,14701.8,11042.2,0.203348,-2.81125,0.304352,-2.16388,-6.07095,-5.19647,-1.70213
185,1116,172,52361,16015.5,15467.3,0.20343,-2.76866,0.24838,-2.18567,-6.08918,-5.51628,-1.74565
186,1122,1197,83018,17002.3,22407.4,0.200133,-2.80336,0.312698,-2.14077,-6.0786,-5.41667,-1.76598
187,1128,2064,58197,19617.3,15262.6,0.22556,-2.88688,0.457292,-2.10258,-6.05438,-5.16661,-1.72129
188,1134,1908,82339,22840.4,21908.7,0.269248,-3.00868,0.58681,-2.06177,-6.10795,-4.92221,-1.71523
189,1140,839,102062,29613.8,24727,0.299947,-3.02492,0.63931,-2.01495,-6.143,-4.82817,-1.76054
190,1146,523,94266,22866.3,24449.2,0.292583,-2.96593,0.595089,-2.04417,-6.17411,-5.04873,-1.80203
191,1152,371,105202,34594.5,29620.1,0.336353,-3.04181,0.839015,-1.89664,-6.2381,-4.82828,-1.91326
192,1158,221,142572,23368.7,28124.2,0.377186,-3.19003,0.909101,-1.8452,-6.24622,-4.89157,-1.94142
193,1164,1191,66701,14443.9,14108.8,0.357267,-3.06954,0.586874,-2.00445,-6.13426,-5.23455,-1.797
194,1170,303,92882,28895.1,23077.7,0.339756,-3.05335,0.794701,-1.95575,-6.31534,-5.27712,-2.01301
195,1176,74,90156,21941.7,22001.1,0.304931,-2.8973,0.61381,-1.98159,-6.14748,-5.23329,-1.84319
196,1182,339,79968,20431.4,22176,0.270825,-2.89462,0.753746,-1.95625,-6.19894,-5.24318,-1.94245
197,1188,453,112961,26216.8,27766.8,0.259318,-2.8259,0.829624,-1.89258,-6.23275,-5.39995,-2.05277
198,1194,253,87226,25256.6,21471.5,0.244053,-2.84788,0.810886,-1.93748,-6.26584,-5.26566,-1.9926
199,1200,708,101059,27540.8,26804.9,0.212884,-2.79222,0.730819,-1.97118,-6.18522,-5.40539,-1.95835
200,1206,524,116757,21369.1,24983.1,0.204285,-2.80565,0.629163,-2.01044,-6.17373,-5.63975,-1.95578
201,1212,121,74721,23626.2,21448.7,0.184564,-2.80776,0.590231,-2.01054,-6.15814,-5.53359,-1.90715
202,1218,177,70529,21134.5,18007.6,0.178262,-2.86001,0.563332,-2.05522,-6.14345,-5.30455,-1.83222
203,1224,130,103291,27777.7,27861.5,0.172644,-2.85491,0.498543,-2.05532,-6.09155,-5.23533,-1.76509
204,1230,1143,223242,23309.5,40607.7,0.159527,-2.90184,0.514182,-2.05216,-6.14681,-5.35262,-1.80712
205,1236,130,150345,23133.8,30281.9,0.158108,-2.96989,0.527712,-2.06661,-6.15801,-5.17075,-1.73294
206,1242,86,100658,18488.8,21576,0.145924,-2.89967,0.558989,-2.05258,-6.1173,-5.24259,-1.75008
207,1248,1414,58101,20009.2,16115.9,0.14387,-2.92508,0.51651,-2.10571,-6.10271,-5.14538,-1.68234
208,1254,399,54993,13976.9,13237,0.138338,-2.90553,0.524432,-2.11093,-6.13276,-5.16866,-1.72509
209,1260,34,107856,21003.3,21462.8,0.151827,-2.88249,0.498914,-2.15488,-6.11714,-5.1943,-1.71583
210,1266,847,52983,14118.8,10528,0.160663,-2.89894,0.584446,-2.12208,-6.1111,-5.13308,-1.7421
211,1272,550,59572,20832.7,17304.6,0.160069,-2.88142,0.552207,-2.12708,-6.10547,-5.06403,-1.73027
212,1278,261,122120,28886.6,25222.9,0.155558,-2.91108,0.553549,-2.12096,-6.06588,-4.92906,-1.67147
213,1284,569,64423,16248.7,16225.3,0.161796,-2.93454,0.560633,-2.11246,-6.08132,-4.73051,-1.65913
214,1290,577,59353,18030.6,13741.3,0.155933,-2.93856,0.531117,-2.14299,-6.06581,-4.70271,-1.6109
215,1296,517,50222,17899.8,13554.6,0.156845,-2.98561,0.497079,-2.19158,-6.07371,-4.63891,-1.53907
216,1302,161,117447,29631.3,25758.2,0.159489,-2.89242,0.485573,-2.18326,-6.08396,-4.70594,-1.59339
217,1308,44,58415,13937.5,16425.5,0.145645,-2.86174,0.510128,-2.16922,-6.07579,-4.82856,-1.64208
218,1314,2670,70392,28675.2,20590.9,0.129258,-2.88669,0.504219,-2.13776,-6.05568,-4.86507,-1.63756
219,1320,570,97377,19254.4,23464.3,0.124761,-2.87212,0.554172,-2.10993,-6.08101,-4.9917,-1.68829
220,1326,1113,90951,25146.3,23079.6,0.131763,-2.8672,0.602489,-2.13962,-6.06713,-4.95919,-1.66683
221,1332,456,66628,22208.3,16752.1,0.130641,-2.85758,0.629285,-2.11444,-6.08552,-5.03109,-1.70568
222,1338,342,60920,18613.2,16837.8,0.145467,-2.79159,0.710891,-2.0875,-6.11172,-5.09011,-1.78938
223,1344,147,67271,20986,17417.7,0.154076,-2.74447,0.707686,-2.08771,-6.1102,-5.19852,-1.81527
224,1350,399,117380,25843.1,26908.1,0.147178,-2.8408,0.608766,-2.14464,-6.07706,-4.84152,-1.65142
225,1356,756,42606,14077.7,11217.8,0.1504,-2.82905,0.573355,-2.15448,-6.06053,-4.71524,-1.60442
226,1362,129,62354,17149.8,15570.8,0.153282,-2.84666,0.587204,-2.18046,-6.05434,-4.63514,-1.56041
227,1368,144,93020,19333.3,20533.3,0.164312,-2.78636,0.589692,-2.19218,-6.07637,-4.74651,-1.58754
228,1374,1134,63224,22627.8,19389.2,0.170801,-2.80018,0.47718,-2.23253,-6.05878,-4.65682,-1.51251
229,1380,502,103041,17515.9,21007,0.171119,-2.7722,0.563981,-2.20975,-6.09919,-4.93871,-1.61293
230,1386,342,89183,20078.2,19127.4,0.159839,-2.86838,0.526813,-2.23868,-6.0678,-4.66553,-1.50416
231,1392,337,56708,13535.4,13275.1,0.161261,-2.84628,0.497811,-2.27838,-6.05988,-4.75877,-1.50876
232,1398,84,111688,19536.9,25702.5,0.160777,-2.78493,0.504427,-2.24737,-6.07954,-5.01755,-1.61872
233,1404,103,45559,14872,13406.5,0.167114,-2.76063,0.505059,-2.21652,-6.11396,-5.17631,-1.70505
234,1410,316,86942,19070.5,18649.8,0.183658,-2.73479,0.60509,-2.13855,-6.1544,-5.53329,-1.86438
