generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,50,630,192.133,134.518,-9.33542,3.0066,-5.80086,-5.76911,-3.68533,-9.5215
1,200,39,1683,659.7,486.397,-11.2551,10.8115,-6.39075,-7.0094,-11.3115,-8.13847
2,300,171,11163,4663.37,3318.92,-11.4101,5.10502,-4.24907,-9.01426,-13.2256,-6.50607
3,400,336,57793,16797.4,15197.3,-10.8602,3.73306,-4.02503,-11.0966,-14.0656,-6.37456
4,500,1334,68115,21165.9,18919.3,-10.6987,2.38271,-4.32339,-12.202,-14.2878,-5.84024
5,600,401,58341,24602.5,16459.1,-10.7016,2.82497,-4.38861,-12.9096,-14.4347,-5.98109
6,700,341,87409,27589.5,24895.5,-10.1784,3.55909,-4.55086,-13.4749,-14.2403,-5.84335
7,800,669,80129,22734.5,20230.2,-10.1608,2.96091,-4.24051,-13.8106,-14.3417,-5.88415
8,900,470,114595,27810.6,28742.7,-10.1231,2.59778,-4.3526,-13.8311,-14.0004,-6.00752
9,1000,558,75163,21992.8,20405,-9.85435,3.4561,-4.31459,-13.9993,-13.3078,-5.96766
10,1100,535,80479,20210.4,19109,-9.84528,3.42756,-4.28617,-13.7587,-13.3057,-5.94322
11,1200,239,131014,28201.8,25985,-9.78147,3.21694,-4.16088,-13.8923,-13.0066,-5.93829
12,1300,267,105220,24753.3,26653.6,-9.61991,3.26566,-4.21445,-13.7612,-13.243,-6.00304
13,1400,199,97630,22715.4,21353.3,-9.46633,3.36179,-4.10038,-13.8777,-13.4276,-6.00362
14,1500,503,112947,19124.3,21975.8,-9.49366,3.19615,-4.22903,-13.9003,-13.3547,-5.97169
15,1600,936,91963,22821.7,19969,-9.50277,3.20793,-4.22543,-13.8525,-13.3658,-6.008
16,1700,895,106320,24691.5,29003,-9.55535,3.24751,-4.23103,-13.8387,-13.3431,-5.98331
17,1800,227,95905,27310.5,25659.8,-9.74514,3.23242,-4.17797,-13.9372,-13.5191,-5.9715
18,1900,537,117540,22081.4,25272.4,-9.84914,3.20194,-4.2114,-13.9442,-13.277,-5.9652
19,2000,1189,91042,22053.3,20746.3,-9.40419,3.1846,-4.14854,-13.8987,-13.2802,-5.92612
20,2100,626,128900,25088.9,25806.3,-9.44276,3.16081,-4.14119,-13.9598,-13.2989,-5.91734
21,2200,518,112442,24092.3,25933.1,-9.40731,3.13813,-4.13848,-13.9857,-13.6214,-5.90513
22,2300,613,117534,28717.4,30401.1,-9.31849,3.14887,-4.13971,-13.9834,-13.4576,-5.88025
23,2400,1134,138134,33076.2,28972.7,-9.34505,3.16327,-4.13186,-13.9747,-13.3073,-5.88104
24,2500,227,101740,23137,28401.9,-9.4213,3.14984,-4.1496,-13.9775,-13.2266,-5.87192
25,2600,748,84476,23177.1,21375.9,-9.30182,3.16826,-4.14152,-13.9947,-13.3965,-5.86802
26,2700,37,71323,20024.3,20940.2,-9.31523,3.13445,-4.15014,-13.9969,-13.5629,-5.87117
27,2800,1345,61394,23573.8,18906.6,-9.29113,3.16226,-4.14108,-13.964,-13.6716,-5.88421
28,2900,199,116384,20937.1,25457.4,-9.34959,3.18484,-4.14476,-13.9698,-13.6099,-5.87438
29,3000,1127,131545,21004.7,26348.9,-9.31853,3.18513,-4.13767,-14.008,-13.634,-5.87569
30,3100,204,184960,32039.2,39004.2,-9.30742,3.19688,-4.14757,-14.0173,-13.6374,-5.87338
31,3200,203,138120,21914.6,31829.4,-9.31329,3.19343,-4.14464,-14.035,-13.6086,-5.86969
32,3300,4051,106541,26738.5,24181.1,-9.31558,3.18688,-4.14937,-14.037,-13.5253,-5.87879
33,3400,1460,81047,21263.9,18602.2,-9.31826,3.18878,-4.15123,-14.0394,-13.4378,-5.87364
34,3500,317,100680,25240.8,23425,-9.32072,3.18242,-4.14921,-14.0381,-13.6211,-5.87075
35,3600,754,55752,21453.8,16137.2,-9.3226,3.18536,-4.1486,-14.0465,-13.4285,-5.87093
36,3700,1257,91257,23506.9,25689.6,-9.31906,3.18594,-4.14899,-14.0565,-13.4797,-5.87084
37,3800,110,96184,29329.5,25178.3,-9.31676,3.17867,-4.15381,-14.0513,-13.4584,-5.87009
38,3900,201,69471,22330.9,15422.3,-9.32031,3.17042,-4.15181,-14.0542,-13.3316,-5.87088
