generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
19,260,3,88,27.5,18.011,1.34741,0.553739,-0.0272335,-1.69365,-0.63246,-1.53517,-2.43444,-4.04462,-3.21009,-4.55573,-3.07713,-0.189135,-3.42618,1.35841,-1.65343,1.03829,-4.05991,0.731893,-1.86644,-2.80989,-0.217441,-2.3779,-9.61004
20,273,15,227,63.3333,40.8068,1.44773,1.09829,0.25095,-2.83596,-2.00352,-1.83904,-2.41675,-4.64943,-3.57701,-3.08154,-2.25941,0.169258,-2.79835,0.225982,-0.984629,0.167305,-3.80231,0.56326,-1.6052,-2.0675,-0.162425,-3.18783,-10.5407
21,286,3,178,56.9333,42.7857,1.54665,2.15947,1.35064,-2.61389,-2.30292,-1.26377,-1.27713,-4.78614,-3.89949,-3.00876,-1.67589,0.863185,-3.5013,0.674433,-0.662502,-1.86345,-4.785,-0.598923,-1.72794,-2.00144,-0.50551,-3.78765,-10.6994
22,299,22,125,71.7,29.1171,1.65469,3.69635,1.66005,-2.9763,-2.12162,-0.928515,-1.14931,-6.04588,-4.99385,-3.65644,-1.67931,-0.00230375,-3.70062,-1.26444,-1.62567,-1.25523,-4.88483,-1.43715,-2.13241,-2.90369,-1.37828,-3.44212,-11.1552
23,312,12,154,76.2,34.5397,1.78436,5.10009,2.29481,-3.13752,-1.61529,-1.38485,-0.976157,-7.83184,-5.32976,-2.58021,-0.264989,0.492441,-3.79177,-0.766012,-2.12378,-1.49794,-4.9723,-1.96751,-3.52659,-4.07527,-1.53653,-4.44295,-11.7972
24,325,18,266,78.8,53.7455,1.87934,5.22613,2.35732,-3.75718,-2.24699,0.049198,-0.988344,-8.08438,-3.70596,-2.65019,0.184191,0.230617,-3.19774,-0.802919,-3.22597,-1.62403,-4.51143,-2.45144,-2.38781,-5.94006,-2.98367,-4.5216,-11.8246
25,338,8,157,59.1,36.7277,1.93886,5.18899,2.85212,-4.25879,-2.14774,0.315674,0.150766,-7.83098,-4.92336,-1.99668,1.99007,0.259681,-4.36459,-0.438655,-2.96827,-2.42801,-5.21145,-2.2142,-2.77778,-4.92975,-2.92067,-4.04958,-10.9069
26,351,4,148,63.9333,32.2147,1.93612,4.07264,2.96254,-3.34714,-1.89719,0.741422,-1.11331,-7.76087,-3.57415,-2.20655,1.93842,-0.194602,-3.95054,-1.59965,-3.78389,-2.30256,-4.77065,-3.00858,-2.98086,-4.43977,-3.18177,-4.96537,-11.5177
27,364,23,135,55.3,24.9194,1.97259,2.90766,2.96849,-3.60348,-3.03851,0.359675,-0.0782282,-8.26557,-3.84426,-0.949562,1.60014,0.727611,-5.39449,-1.85074,-4.25995,-3.56472,-5.81457,-3.29389,-3.94012,-6.01808,-2.88164,-7.19691,-12.8808
28,377,7,191,68.4333,40.7149,2.0205,2.02551,3.13956,-3.54237,-4.29995,1.35115,-0.772696,-8.80712,-3.25381,-2.71933,-0.332231,1.36847,-5.81659,-2.96335,-4.76779,-4.22293,-5.9822,-2.84685,-3.97489,-5.19528,-3.17018,-9.47207,-13.7856
29,390,24,163,81.2333,39.3391,2.0745,-0.292123,4.10982,-5.42427,-4.5087,2.47469,0.255842,-7.41329,-2.4813,-2.63938,-1.30808,1.52658,-6.13117,-2.35864,-4.94849,-3.05784,-6.45435,-2.50851,-3.5978,-2.86211,-3.76301,-9.53829,-14.8949
30,403,11,174,71.8,31.9972,2.12961,-0.59232,4.39904,-5.94481,-3.81555,3.95694,0.9903,-7.67811,-2.12601,-2.82899,-2.99019,3.1446,-6.4763,-2.60931,-4.14923,-2.904,-7.28377,-3.19337,-2.4201,-1.5158,-2.47137,-10.2563,-13.7524
31,416,14,109,61.3333,24.8531,2.13819,0.501336,5.30776,-5.07545,-2.5853,4.50576,0.701372,-9.34183,-2.452,-2.62802,-4.00388,2.07769,-4.7419,-3.17958,-2.69972,-3.77295,-7.79527,-3.04336,-1.53931,-3.23796,-1.75283,-9.65824,-16.1079
32,429,30,198,88.0333,41.4275,2.15259,-1.13905,5.30476,-6.48774,-3.37675,3.16737,0.531001,-8.55362,-1.13771,-2.21012,-4.45505,2.05728,-3.95455,-3.46965,-2.63998,-1.70175,-7.75179,-2.37794,-1.92436,-1.49156,-3.83481,-10.2397,-17.7158
33,442,34,336,136.767,68.6142,2.14616,-0.493093,4.50534,-4.90468,-3.03372,4.39898,1.21767,-7.86371,-1.89618,-2.74524,-2.73918,3.25925,-3.64493,-4.04851,-4.98815,-3.71505,-8.17342,-2.7679,-2.7402,-1.82869,-3.6161,-8.52925,-20.2978
34,455,28,314,125.2,63.2567,2.11137,-1.83651,2.2939,-6.75912,-1.81405,4.15842,1.57293,-7.70474,-2.30879,-1.21844,-3.1307,3.07978,-4.76013,-3.49075,-5.60212,-4.95043,-6.84749,-1.95788,-4.73842,-1.78901,-2.65228,-7.70228,-18.9413
35,468,40,150,84.1,32.1069,2.13494,-2.00149,2.55843,-6.93868,-1.51866,4.77743,2.60841,-8.41783,-2.64729,-1.73719,-3.81581,4.26951,-3.46582,-4.77667,-7.09758,-6.62635,-7.13139,-3.66208,-5.63269,-3.04407,-2.0009,-8.67366,-20.5771
36,481,49,265,123.867,54.214,2.09066,-3.32793,2.28446,-5.85509,-1.99387,5.0317,1.22371,-6.87675,-2.61523,-1.14084,-4.46763,4.86211,-3.67593,-3.86046,-6.92617,-5.50661,-8.81993,-1.98614,-4.19677,-4.70116,-1.61954,-7.27831,-19.9537
37,494,16,200,99.5667,54.7821,2.1006,-3.52502,3.19664,-4.09727,-5.33777,5.15082,-0.711167,-7.65221,-1.98384,-2.11219,-4.27875,5.07238,-3.76779,-1.84992,-8.10222,-6.30999,-10.3001,-1.97433,-6.4177,-5.11819,-0.720436,-7.16859,-20.5271
38,507,9,247,91.2667,52.6759,2.20652,-4.63405,2.5784,-3.49163,-6.79686,4.68132,-1.05611,-7.1139,-3.15076,-1.48699,-4.06193,5.74355,-3.8529,-2.21809,-7.73176,-4.40717,-13.2847,-4.66184,-5.90174,-4.54065,-0.199185,-5.98156,-24.5065
39,520,38,333,135.8,70.3329,2.25506,-4.75457,3.99415,-5.0381,-5.59637,3.65219,0.251918,-8.48161,-3.02974,0.398292,-3.45557,5.70838,-4.7667,-4.93946,-6.59797,-5.534,-14.6373,-6.8153,-5.60774,-4.54017,-0.765723,-6.88975,-23.6367
40,533,42,262,113.567,62.0193,2.24545,-4.86434,2.2856,-4.26658,-5.01432,0.696848,-0.21155,-8.68551,-1.1982,0.714866,-3.39876,3.79579,-3.00935,-3.87292,-5.00276,-4.80669,-14.0864,-4.94233,-6.07903,-5.49334,0.0223932,-7.00681,-22.2849
41,546,30,270,105.033,53.3146,2.25493,-4.76253,3.29274,-2.82591,-5.18816,1.24433,-2.0117,-10.2211,0.000777323,-1.11444,-7.64734,4.25176,-3.70143,-4.1856,-5.72728,-6.93164,-14.8124,-4.58913,-4.49643,-6.59738,-1.69291,-9.72242,-23.5398
42,559,30,446,131.9,86.1344,2.22931,-5.24206,3.32274,-3.76504,-5.56007,-0.232342,-1.02557,-10.4466,-1.35652,-3.35075,-7.48656,4.61402,-4.3637,-3.53067,-4.0426,-4.77587,-13.2986,-3.60597,-7.87897,-6.7109,-0.889377,-10.9615,-24.767
43,572,33,199,98.8667,42.9022,2.13972,-5.12414,3.48322,-5.00669,-5.3967,0.832906,-1.11283,-10.2843,-0.240271,-3.50203,-8.41177,3.69343,-5.1475,-1.74446,-5.55753,-4.92601,-13.9908,-4.37225,-7.58503,-6.65915,-1.44416,-10.6576,-23.8374
44,585,35,217,105.333,56.8521,2.0744,-5.16621,2.46977,-4.20776,-6.44434,1.17947,-0.750609,-10.6514,1.65678,-3.22059,-7.36,3.07276,-4.86075,-2.73712,-7.83141,-3.00427,-12.5343,-4.19908,-7.07241,-7.76383,-0.604544,-10.578,-24.6908
45,598,14,270,117.267,66.0501,1.99594,-4.47324,3.35265,-3.89947,-5.91047,-0.850909,0.389006,-10.7815,0.604375,-2.63891,-6.18357,3.27946,-4.02429,-1.97366,-8.34522,-3.12955,-11.1148,-5.42933,-6.30465,-8.16994,-1.89096,-10.4216,-24.5395
46,611,9,248,98.1,52.927,1.92109,-4.92535,3.59456,-2.41683,-5.01984,-0.657699,0.0035233,-9.41398,0.125697,-2.84768,-5.82446,4.35229,-2.66611,-0.474372,-7.79175,-3.65364,-10.8391,-5.26651,-6.68608,-8.12296,-0.565085,-11.1841,-25.0152
47,624,7,236,92.3667,58.537,1.8526,-5.45209,3.63029,-1.67197,-5.06788,-0.0897671,-0.541457,-8.85289,1.79128,-3.40584,-6.3044,3.10968,-2.95278,-0.151556,-6.97705,-2.58263,-9.49708,-5.34101,-6.69725,-9.13646,-1.10557,-11.0231,-22.6273
48,637,38,214,87.7333,42.9731,1.80089,-4.32285,3.50869,-1.78765,-5.74257,0.711434,-0.955483,-9.09537,3.33404,-3.8455,-7.13715,3.24669,-3.0161,-1.13221,-7.03372,-3.44239,-9.82476,-6.23495,-7.25384,-10.4146,-1.93071,-11.5386,-21.925
49,650,36,226,86.9,43.4752,1.73938,-2.95122,3.15172,-2.11656,-6.16187,0.314248,-0.297302,-9.82781,2.11234,-3.96305,-8.07548,3.41815,-3.24834,-2.47074,-7.27455,-3.70881,-10.8198,-7.51269,-7.08154,-10.5818,-2.36118,-12.6578,-22.8164
50,663,34,327,99.7,58.4697,1.70865,-3.77687,3.50558,-3.21627,-6.82482,-0.687569,1.09152,-10.4536,3.07268,-5.29085,-7.13508,2.83572,-3.50621,-2.36236,-7.69103,-4.04201,-12.4171,-7.76743,-7.73559,-10.7289,-1.15815,-14.2588,-24.9827
51,676,29,247,92.3333,46.9184,1.68086,-3.49347,2.93033,-3.50847,-7.36015,-0.915084,-0.297609,-11.4132,2.51644,-7.17894,-7.90676,3.47803,-3.54717,-2.8188,-8.41912,-4.09594,-12.6599,-7.9948,-7.79732,-11.5379,-1.52567,-14.3196,-25.2913
52,689,24,183,90.6667,40.7688,1.65459,-4.69423,2.76003,-4.09545,-5.75998,-1.37255,0.339325,-10.3981,2.02106,-7.69348,-8.33414,4.04897,-3.32368,-3.60041,-8.11228,-5.13783,-11.9741,-7.99267,-7.79059,-11.6885,-2.84228,-14.5364,-25.4245
53,702,40,258,118.2,68.95,1.60999,-5.16926,1.24031,-3.82407,-5.66782,-0.282779,-0.121294,-9.76306,2.00618,-7.43345,-8.14366,4.96567,-3.53118,-3.36842,-7.98,-3.53934,-11.4134,-6.68361,-7.72406,-11.5964,-4.07759,-13.3412,-26.6488
54,715,15,221,105.4,54.2597,1.56196,-4.4054,1.0931,-2.24127,-6.18467,-1.44684,1.3738,-9.7458,1.92978,-7.17288,-7.86971,5.41554,-3.02678,-2.59253,-7.83038,-3.92088,-11.7855,-6.84961,-7.79449,-11.9526,-4.21394,-14.2418,-26.7107
55,728,16,212,99.8667,49.7696,1.57229,-4.57331,-0.0605262,-2.09902,-6.29073,-2.74001,1.28388,-10.1826,2.518,-6.04151,-8.52895,6.96796,-3.04812,-2.07545,-8.74599,-2.20263,-11.2608,-6.7109,-6.9083,-12.6627,-3.92024,-14.8995,-27.0852
56,741,19,173,88.5333,38.3007,1.57661,-4.82826,-0.058972,-2.32675,-6.9576,-3.10742,1.15014,-11.6126,1.77179,-5.76235,-10.5344,7.0458,-3.24012,-2.28853,-8.15495,-1.79744,-11.5841,-6.38557,-8.07348,-12.6608,-4.06056,-15.6098,-27.4343
57,754,19,273,104.2,53.6492,1.60401,-3.62905,0.115406,-2.40583,-7.16047,-3.66326,2.48441,-11.8036,0.518629,-5.76894,-11.3424,7.00675,-3.25897,-1.66936,-7.81144,-1.5574,-12.0299,-6.10625,-10.0605,-11.8095,-4.59743,-14.6559,-28.4711
58,767,18,240,85.1667,52.231,1.62287,-3.9,0.288534,-1.75133,-8.00803,-3.49265,2.55052,-11.9753,2.20119,-4.82754,-12.165,6.68453,-2.8934,-0.374104,-8.56759,-1.58055,-11.9412,-5.65525,-9.88243,-12.3916,-5.20472,-15.3215,-27.9677
59,780,37,242,97.8,44.1841,1.61175,-3.90669,-0.116028,-2.60898,-8.05409,-3.18649,2.9626,-12.7516,2.06832,-6.33585,-11.1144,6.02227,-3.13624,-1.66557,-9.7433,-2.91364,-12.0243,-6.46908,-12.1224,-11.6921,-5.03567,-13.7249,-28.4079
60,793,30,267,127.333,58.1279,1.5942,-4.4579,1.26563,-3.12938,-8.26063,-2.29508,4.3077,-11.9856,1.42852,-4.597,-10.1253,6.88981,-3.32656,-1.49482,-9.32571,-2.81132,-13.0326,-6.91245,-12.7116,-10.7089,-4.83586,-13.7524,-30.2099
61,806,23,185,91.6,39.0999,1.60428,-4.04077,2.59708,-3.13115,-7.65114,-1.43243,4.47096,-12.9053,2.5799,-6.61302,-10.6869,7.11882,-3.94882,-0.377654,-9.97596,-1.6166,-13.7129,-7.18428,-13.0758,-10.7697,-3.3399,-14.2476,-31.9642
62,819,15,232,108.067,64.3766,1.62313,-3.86471,2.48223,-3.07576,-7.93103,-2.18879,2.90561,-12.9395,3.35939,-7.17481,-10.9731,6.92452,-3.08519,-0.414416,-8.42524,-1.48464,-14.3598,-7.92669,-13.5712,-10.8765,-2.25386,-13.9136,-34.0501
63,832,23,281,113.933,60.2603,1.64332,-3.56048,3.94285,-5.28319,-7.8912,-1.87114,3.04801,-14.1094,2.95082,-5.67414,-10.2097,7.72231,-3.30436,-1.11952,-8.76586,-3.52835,-15.3106,-7.42604,-14.2515,-11.3106,-2.39389,-13.736,-35.0258
64,845,34,326,128.4,71.8972,1.5912,-4.296,2.94436,-4.44894,-7.69429,-3.67339,3.56808,-14.7598,2.78759,-4.52142,-9.86274,6.66355,-2.86189,-2.81719,-8.24302,-3.63958,-13.9497,-8.26877,-13.4235,-11.1284,-2.44231,-14.2435,-33.723
65,858,32,367,139.067,89.1306,1.54401,-5.23179,2.67544,-4.25332,-8.20488,-3.10483,4.2979,-15.197,2.74294,-5.22793,-10.7688,6.80692,-4.28327,-3.33649,-8.09203,-2.08571,-14.2977,-8.91045,-14.2606,-12.0106,-2.71403,-15.8269,-33.6379
66,871,7,229,122.4,48.642,1.48003,-4.51433,3.28849,-4.94231,-8.55549,-3.22353,3.77714,-15.4405,3.92722,-5.65331,-10.4344,6.08149,-4.44439,-3.56911,-7.80281,-3.18064,-13.6894,-8.77023,-12.3837,-10.4155,-3.85786,-16.1702,-34.1775
67,884,31,478,145.533,89.9171,1.44568,-4.37836,3.18806,-4.82754,-7.32848,-3.83937,2.90423,-15.441,4.29935,-5.92367,-10.5508,5.90757,-5.7111,-3.93673,-7.11631,-3.64719,-13.419,-9.13199,-12.792,-10.0213,-3.23208,-15.1975,-34.7407
68,897,19,336,115.867,68.7874,1.42935,-3.91424,4.09401,-4.68134,-7.70772,-3.37582,2.65348,-14.4992,4.25998,-6.89636,-10.4977,5.71626,-5.75209,-3.61205,-7.03189,-3.69467,-14.4264,-8.79121,-13.2741,-10.4831,-2.7336,-14.16,-37.1845
69,910,37,395,153.033,85.1058,1.41988,-3.97478,4.25767,-4.45064,-7.54262,-3.62323,2.64064,-14.2068,3.39154,-6.0143,-10.6232,5.91598,-6.57716,-5.254,-6.035,-3.89647,-14.4985,-8.41949,-13.4493,-9.29213,-2.49574,-13.5823,-36.419
70,923,23,417,161.567,105.17,1.38589,-3.87881,3.88998,-4.85618,-7.52382,-2.52103,1.96071,-13.2347,3.49741,-5.78089,-9.24571,5.97361,-5.62175,-5.29583,-6.56537,-3.27145,-14.9177,-7.67702,-12.7939,-8.26462,-2.49501,-12.4263,-35.4075
71,936,22,720,159.233,133.441,1.32491,-3.97054,4.31792,-5.48653,-7.03778,-2.70665,1.26626,-13.4424,2.64533,-5.21116,-8.43496,5.65058,-4.22942,-5.0296,-7.0776,-3.27952,-13.391,-7.5061,-12.6414,-8.45161,-2.61999,-13.3104,-35.4232
72,949,39,417,168.2,94.6184,1.28954,-3.41102,5.31316,-6.29393,-7.16114,-1.59252,1.75256,-15.4716,2.69325,-4.62835,-8.77132,5.7375,-4.57987,-5.77461,-7.43172,-3.72695,-13.6789,-7.58373,-12.4612,-7.87432,-3.30656,-14.3083,-35.7837
73,962,17,351,132.8,75.1685,1.26185,-4.25998,4.9831,-5.09004,-6.79107,-1.06161,1.62756,-15.8285,2.99284,-3.89143,-9.1523,5.9689,-5.55909,-6.13165,-6.29102,-4.24414,-13.799,-7.87882,-12.1442,-7.43401,-2.78004,-13.9726,-36.066
74,975,14,256,117.567,61.9358,1.23921,-4.99654,4.34911,-4.78433,-6.5766,-2.72899,2.12814,-16.0832,1.53683,-3.69657,-9.97903,5.8735,-4.43894,-6.08564,-5.76844,-3.54955,-13.7099,-7.80159,-12.6532,-7.13048,-1.68951,-12.867,-35.2751
75,988,16,343,138,103.499,1.19354,-5.16313,4.87277,-4.8585,-6.09101,-1.73952,2.70417,-15.1482,2.19976,-2.96752,-10.3234,6.0969,-4.75493,-6.14861,-6.97674,-4.09668,-14.0949,-8.14088,-12.4547,-7.1765,-1.18516,-13.4149,-35.4302
76,1001,14,191,111.367,49.7771,1.19135,-5.84813,4.96146,-4.50672,-5.95889,-1.19213,2.17207,-15.0539,2.05427,-3.4198,-10.4575,5.21035,-5.41333,-7.17013,-7.04357,-5.07169,-14.3441,-8.409,-12.6888,-6.47642,-0.383786,-13.1015,-36.774
77,1014,27,428,135.333,90.4149,1.17296,-4.94229,5.11722,-4.48656,-5.98308,-1.38917,2.22278,-14.8564,2.30297,-3.41696,-9.88691,5.4852,-5.17125,-7.22037,-7.66991,-6.07614,-14.4224,-8.33981,-13.0597,-7.95573,-0.461404,-12.7473,-38.0473
78,1027,11,409,127.2,93.3534,1.14417,-4.93606,5.7861,-4.42471,-6.15445,0.294228,2.14187,-15.3747,2.57181,-3.77303,-9.82295,4.70047,-4.73525,-7.33073,-7.04345,-6.36111,-14.6199,-8.44465,-13.1217,-7.30256,-1.16589,-13.1936,-37.2122
79,1040,31,387,145.7,88.6341,1.13641,-4.26702,5.95806,-4.90005,-6.66674,0.281908,2.11995,-15.6946,1.73106,-3.68436,-9.33,3.58451,-4.76872,-7.62512,-7.84176,-6.60125,-15.2316,-7.72581,-13.1639,-6.65333,-1.35484,-13.5512,-37.6483
80,1053,48,601,171.233,141.675,1.12678,-3.84999,6.69499,-4.74111,-5.62455,0.502317,2.23875,-14.8136,1.69335,-2.8372,-8.80663,3.70525,-4.30376,-7.52017,-7.23747,-6.64652,-13.7531,-7.52659,-12.5068,-5.22961,-1.4693,-13.3759,-36.7287
81,1066,29,507,166.3,122.456,1.11541,-3.01382,6.48156,-5.33626,-5.80919,0.0342683,1.49223,-14.7978,1.34798,-2.73404,-8.95407,3.75626,-4.99972,-7.69358,-7.50712,-6.26056,-14.4183,-8.9164,-12.0268,-4.72823,-2.15639,-13.4496,-37.6829
82,1079,5,353,140.567,97.476,1.09444,-2.80527,5.91157,-5.48784,-5.4063,0.376805,3.5045,-14.4152,1.38164,-3.37855,-8.64039,3.97936,-4.80713,-8.45258,-7.11001,-6.21365,-14.5762,-8.56736,-12.0807,-4.73636,-2.13745,-12.9955,-37.6325
83,1092,44,706,205.433,148.284,1.10936,-2.81293,6.94377,-5.63967,-5.64469,-0.554952,4.7902,-13.2028,1.99367,-3.1582,-7.62878,3.90225,-3.56501,-8.72417,-7.97211,-5.79538,-14.7977,-8.84508,-12.1176,-4.28216,-2.44179,-12.3955,-37.27
84,1105,49,442,166.6,97.3095,1.14091,-2.43514,7.61257,-5.89442,-5.80763,0.588887,5.63077,-12.7317,1.2431,-3.81371,-6.52508,3.54312,-3.72695,-9.08689,-7.93757,-6.10327,-14.771,-8.91083,-12.2426,-4.39638,-2.2836,-12.7856,-36.9084
85,1118,24,465,179.633,102.083,1.18341,-2.44963,6.79072,-4.66618,-5.86358,1.50251,5.93636,-11.4917,0.618468,-3.31263,-6.02231,5.00103,-3.74462,-8.20565,-7.4601,-5.82244,-15.0191,-8.9564,-12.2259,-3.95733,-2.48589,-13.5106,-36.7085
86,1131,4,380,191.533,105.161,1.22978,-1.353,6.53346,-4.79361,-5.98417,1.23088,5.75175,-10.5234,0.433764,-2.82177,-5.82798,4.6773,-2.94734,-7.72382,-6.91904,-7.08642,-15.2622,-8.40188,-11.6202,-3.86937,-2.6063,-13.5115,-36.8603
87,1144,18,446,183.333,121.572,1.22946,-1.90724,6.56106,-4.83794,-6.42107,0.655014,5.25447,-11.0817,0.280363,-1.51852,-5.9368,4.49597,-2.52674,-7.4197,-6.65711,-6.77036,-15.106,-8.32559,-12.3459,-4.8655,-3.56085,-13.2071,-36.3733
88,1157,25,383,148.567,86.3396,1.24417,-1.61845,6.10601,-5.10183,-6.65459,-0.159541,4.58653,-11.8806,-0.521517,-2.10242,-5.75161,4.84002,-2.38261,-6.64063,-6.73203,-7.36052,-14.4793,-8.11184,-12.4711,-6.03478,-5.40081,-14.1402,-35.8419
89,1170,72,388,173.1,87.2141,1.27999,-1.97417,5.58516,-4.64693,-6.78919,-0.414392,3.07546,-11.29,-1.37253,-1.50991,-5.15338,4.71016,-2.52258,-5.80548,-6.37489,-7.06683,-15.0452,-7.6955,-12.9172,-6.31545,-5.81971,-13.6522,-36.1124
90,1183,41,387,166.9,88.6008,1.32394,-2.10601,5.00255,-5.32017,-6.33971,0.448336,2.58149,-10.4773,-1.31939,-0.849947,-5.09415,5.15182,-2.69277,-4.06257,-5.90732,-6.67037,-15.0097,-7.331,-13.5376,-6.56355,-5.60332,-13.0238,-35.8875
91,1196,13,615,156.867,125.808,1.40127,-2.51108,4.78772,-4.58847,-7.17225,0.84098,2.09315,-8.5922,-0.697711,-0.396789,-5.41808,5.72612,-2.04977,-3.48896,-4.6216,-7.25311,-14.6149,-5.97562,-14.1523,-6.6101,-5.34165,-12.4229,-35.545
