generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,67,797,315.133,238.329,-11.6344,4.90475,-6.49069,-7.63647,-3.71759,-7.02668
1,200,372,31748,4802.8,5657.38,-10.1115,4.7247,-6.74706,-12.4171,-10.7126,-9.97164
2,300,936,79297,21712.5,21385.4,-10.4508,5.10671,-5.97971,-15.0559,-15.8067,-8.14207
3,400,1107,100615,27635.2,27241,-9.00901,5.64523,-6.44926,-15.6955,-17.5739,-6.60757
4,500,450,155978,38151.3,45021.6,-9.3929,6.61784,-7.31589,-18.7934,-20.7417,-7.37637
5,600,29,125647,25492.1,32337.7,-10.8049,6.16555,-7.89487,-19.3564,-20.0053,-7.85514
6,700,278,73658,20227.7,17884.8,-12.5768,7.97773,-8.08132,-19.8835,-20.3671,-7.37275
7,800,403,208782,32411.9,40481.2,-10.9384,7.9853,-8.85418,-22.174,-18.117,-7.44481
8,900,2027,277667,37652.8,53748.5,-11.2999,7.51662,-7.57308,-23.0606,-18.825,-8.30981
9,1000,1397,138830,36938.7,36429.3,-11.3713,6.29894,-7.47746,-22.157,-19.3099,-8.74498
10,1100,209,91240,19614.5,20802,-11.2215,6.41462,-7.72673,-21.0522,-17.5492,-9.17986
11,1200,1209,124333,28991.6,26447,-12.4044,5.00313,-7.31499,-21.1547,-17.0382,-8.28243
12,1300,317,90974,23079.3,24568.6,-12.8764,3.56275,-9.07783,-23.3819,-17.2878,-8.44623
13,1400,1085,88182,34381.8,23649.1,-12.927,4.94974,-8.30241,-22.8826,-19.8717,-9.19969
14,1500,641,89644,29870.7,27230.7,-13.1689,6.3269,-8.37135,-22.7966,-21.0402,-9.44565
15,1600,2948,112140,30931.7,30965.4,-12.5919,5.56027,-8.2118,-23.9015,-18.7913,-8.7848
16,1700,1006,139130,32065.8,31595.1,-12.6288,4.18551,-7.90915,-24.5168,-20.7963,-8.9571
17,1800,480,154716,41595.8,45296.1,-13.3337,3.48012,-7.38469,-23.3027,-19.7465,-9.40101
18,1900,1788,122876,34368.5,36074,-12.9978,4.98381,-7.75082,-26.6854,-22.11,-9.62868
19,2000,1640,135427,34898.1,31130.9,-13.7122,6.14607,-8.25598,-27.7319,-22.8522,-10.921
20,2100,98,83988,31267.6,20570.1,-13.6927,7.09301,-8.47125,-26.5593,-23.6426,-11.9963
21,2200,1210,68617,20716.7,15690.6,-13.0489,8.39757,-9.68012,-28.0692,-23.8133,-11.4959
22,2300,403,136860,39890.5,35315.4,-13.9918,9.14969,-9.85356,-28.6393,-25.1706,-11.1655
23,2400,63,141226,24749.4,28286.9,-14.7199,7.83308,-10.035,-26.8496,-25.3626,-11.8152
24,2500,2836,93395,27161.7,25429.7,-13.2376,9.07659,-9.64126,-27.5112,-24.6322,-11.3165
25,2600,380,89158,27358.2,26659.7,-12.7526,11.3793,-10.2686,-25.8351,-23.5154,-10.4256
26,2700,478,74616,23136.1,21203.1,-12.0809,11.2539,-9.62938,-23.545,-25.1491,-9.22113
27,2800,729,71551,21116.9,17475.6,-13.161,9.96733,-8.82909,-24.4742,-24.8558,-9.3406
28,2900,685,82388,28402.7,23336.7,-11.1364,9.88594,-9.59012,-24.5836,-26.0556,-9.06901
29,3000,2547,112513,31568.4,28764,-12.2904,10.1193,-10.0525,-24.8923,-25.9744,-8.65608
30,3100,3575,76667,23527.8,21438.6,-13.316,7.2021,-11.2886,-25.0462,-26.0391,-9.61351
31,3200,489,52430,17847.8,13803.4,-12.4215,5.82748,-10.7711,-23.1825,-26.7409,-10.4937
32,3300,1008,108561,21606.7,25925.9,-13.034,7.40461,-9.9395,-24.8823,-26.3139,-10.1171
33,3400,95,73358,23458.4,20800.2,-14.3161,9.03344,-10.3674,-25.6394,-27.416,-10.6235
34,3500,919,123278,30212.6,29132,-13.7085,7.63094,-10.5557,-27.4865,-27.2144,-11.2491
35,3600,1092,64237,20535.6,19094.5,-14.9032,9.5711,-9.44859,-26.4524,-27.1588,-10.6435
36,3700,2242,103153,24159,24531.5,-14.7738,9.93061,-9.349,-26.0597,-27.8986,-10.9413
37,3800,2350,90081,31559.4,27817.8,-15.5224,9.0286,-10.3864,-26.0895,-29.5192,-11.8304
38,3900,2180,163441,32523.4,35030.8,-15.115,9.35595,-9.84489,-27.6341,-28.2528,-12.388
39,4000,331,199535,34726.8,36213.8,-15.8177,10.0011,-9.20426,-28.2348,-29.7762,-11.8414
40,4100,2022,83876,25097.8,23490.2,-14.5393,9.10254,-10.2093,-27.5503,-28.1754,-11.0221
41,4200,355,95125,27640.1,25759.3,-15.815,9.69148,-10.1741,-29.0061,-28.2914,-12.1557
42,4300,1991,95841,29318.7,24350.3,-17.4697,8.24836,-11.0931,-30.2714,-28.0404,-12.528
43,4400,562,44562,20352.5,14552.9,-17.166,9.36566,-10.5697,-32.4549,-27.2689,-11.0996
44,4500,1325,76500,27647.1,22388.4,-16.7491,8.74112,-10.5546,-32.9008,-27.0444,-12.0219
45,4600,1839,134423,28980.7,33676.1,-15.5496,7.63418,-11.8544,-33.0743,-26.8308,-11.0957
46,4700,1029,162546,45203.6,38033.3,-15.747,8.82656,-10.4052,-32.2042,-27.3099,-11.453
47,4800,945,198535,36585.5,42149.2,-15.7548,9.27284,-10.6681,-34.1581,-26.9521,-12.5186
