generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,217,9424,3015.13,2753.21,-5.58952,5.19166,-5.9654,-5.81424,-11.321,-4.88665
1,200,676,16678,6068.83,4698.08,-8.85233,7.96628,-7.76027,-12.0012,-12.5621,-4.7301
2,300,1327,100273,18914.3,19826.6,-8.25673,7.02505,-6.682,-12.5054,-17.1481,-6.78887
3,400,536,117773,30553.1,30749.6,-7.8585,7.19452,-6.30036,-13.4126,-16.7428,-5.2196
4,500,351,105880,31543.4,29787.5,-8.27026,6.36506,-6.36512,-16.1057,-17.0816,-5.81222
5,600,1518,120314,27626,27332.9,-8.84071,8.14278,-7.24482,-17.6482,-19.5494,-8.09041
6,700,682,59706,21668.9,17165.3,-9.35759,8.84109,-5.37381,-18.8557,-18.9581,-8.01828
7,800,181,93548,26525,23032.1,-10.2446,9.44916,-6.00589,-20.2053,-18.6023,-7.91931
8,900,1423,86200,25857.4,24930.7,-10.2875,8.02844,-7.11945,-19.7846,-18.6063,-7.28788
9,1000,341,95352,28505.1,24028.6,-10.6326,7.71602,-6.4708,-20.0567,-18.8188,-8.49789
10,1100,1059,96739,22479.1,20709.2,-9.93816,7.11974,-7.33998,-19.3845,-19.9088,-8.50566
11,1200,691,64568,16857.7,16876.8,-10.0326,7.10307,-7.08158,-20.907,-20.5077,-8.65482
12,1300,1252,101476,27350.1,24413.1,-9.86493,6.45345,-7.59295,-21.6787,-21.073,-8.95967
13,1400,1547,133245,33947.1,31454.5,-11.1019,7.18009,-7.74351,-21.9058,-20.2456,-9.35556
14,1500,98,100528,33696.2,32339.5,-10.3542,7.23958,-7.88441,-22.0603,-20.1332,-9.45319
15,1600,4464,91789,37837,27451.2,-11.4209,6.94888,-8.65393,-23.2547,-19.4155,-9.18012
16,1700,282,146470,27727.2,33344.3,-11.5899,7.80775,-8.48934,-24.4422,-18.8337,-8.61317
17,1800,2551,158100,29830.4,32864.4,-11.7024,6.40159,-8.84794,-20.9889,-20.4012,-8.68719
18,1900,2346,113485,30819.9,26527,-10.8387,5.92258,-8.39484,-23.2081,-18.8374,-8.64246
19,2000,512,103705,27212.2,26545.3,-11.1883,6.91012,-8.77247,-25.553,-20.4104,-8.81686
20,2100,3020,102664,37394.8,30075.1,-11.0219,8.83456,-8.90866,-26.6116,-20.3198,-8.93918
21,2200,2683,143500,36022.8,33442.4,-11.1907,10.235,-9.24218,-24.964,-19.8115,-8.61723
22,2300,1488,96593,29291.9,26560.8,-11.4488,8.21166,-9.31169,-25.1107,-19.623,-7.78055
23,2400,184,163060,33791.5,32884.5,-12.0425,6.99439,-8.14554,-26.6508,-19.1046,-8.80143
24,2500,505,69834,26528.2,21060.1,-12.1085,7.07438,-8.30029,-26.4262,-20.1668,-9.53776
25,2600,1386,128654,26069.8,30738.7,-11.1117,8.26944,-9.55918,-26.2005,-21.3621,-9.81214
26,2700,218,219104,32338.9,40946.5,-11.7574,10.1047,-9.07478,-25.7168,-20.9013,-9.16179
27,2800,159,153121,36844.1,41713.2,-12.3984,10.4586,-9.7002,-24.817,-22.7181,-9.20107
28,2900,1184,83549,23721.8,21712,-12.8411,9.98205,-8.8092,-26.9375,-22.8389,-9.63837
29,3000,5513,135435,39384.8,33820.1,-12.4332,9.07921,-9.04439,-28.0811,-24.9545,-10.3608
30,3100,133,213013,37419.3,48390.9,-14.1592,9.1651,-9.40749,-27.5444,-23.8805,-9.91221
31,3200,1149,136695,29265,35335.8,-13.1706,9.23742,-10.7603,-28.5137,-23.1806,-10.0704
32,3300,411,102367,28735.2,29261.3,-12.8017,10.5124,-10.4089,-27.7607,-21.8405,-9.65464
33,3400,7938,99181,33567.4,26000.1,-12.2258,10.8788,-10.8321,-28.8124,-24.1629,-10.3736
34,3500,1256,80922,26928.8,23729.5,-11.1108,12.0812,-10.6243,-30.3577,-23.346,-9.53367
35,3600,449,243306,29250.8,47559.3,-10.878,12.4092,-10.4779,-31.1196,-24.6175,-9.85111
